 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.063618195415	0.03400788984	0.0800509225	0.398899235	0.04286632625	0.153614745	0.15035156	0.0049708692	0.07162021275
a28	0.0636001032233	0.0339905720633	0.0765736822133	0.197571991667	0.0480455729167	0.234193041667	0.106197216667	0.0145534344	0.225274340917
a37	0.0212278546917	0.011380798802	0.0257678271898	0.0795817874557	0.0539564243056	0.242857263889	0.113561048889	0.0506586944667	0.401008266972
a20	0.00707600235319	0.00379486657467	0.0086475040606	0.0278995738852	0.0313949761019	0.182152071296	0.112592722963	0.0737483481556	0.552693902324
a37	0.00235866949883	0.00126597199606	0.00323128387887	0.0114030827951	0.049256890034	0.133628347099	0.100887432654	0.0485155423852	0.649452747441
a24	0.000786223290457	0.000422652286953	0.00139712477562	0.00538782416503	0.0506777830113	0.0908631766997	0.0836646185513	0.0191261516684	0.747674425814
a21	0.000262074430392	0.000140889232456	0.000477916798873	0.00201147115501	0.0201590482371	0.0368271678999	0.0529121671838	0.00671056019613	0.880498718605
a28	8.7358144605e-05	4.69761578233e-05	0.000161170252558	0.00087623744167	0.00940370237903	0.0243125613	0.0699293507279	0.00337114739871	0.891811539535
a24	2.91193825442e-05	1.5669457521e-05	5.4984189986e-05	0.000434407927223	0.00449579876961	0.0172849295767	0.067140813076	0.0021402042329	0.908404113178
a31	9.70646086706e-06	5.22324439749e-06	2.04215447287e-05	0.000408538022408	0.00417107983314	0.0123560903356	0.052951317192	0.0016715357443	0.928406124393
a20	3.23548757633e-06	1.74369791244e-06	1.07187994429e-05	0.000598682687469	0.0106689539444	0.0823714954452	0.177075939064	0.0024546020481	0.726814668131
a24	1.07849646079e-06	5.83759295373e-07	5.8374102243e-06	0.000417464669156	0.0101658642318	0.0995670725351	0.199123595021	0.00211408532603	0.688604446044
a20	3.59498901442e-07	1.94774823084e-07	2.09328715143e-06	0.000150584637385	0.00340759736027	0.035884508665	0.083354401007	0.00751747308534	0.869682798681
a33	1.19833363327e-07	6.5409339428e-08	1.11462648381e-06	7.4259368795e-05	0.00211080115276	0.0375422333217	0.0936845510023	0.0318183896951	0.834768476227
a20	3.99448758645e-08	2.22800174093e-08	1.0912873946e-06	5.89516695983e-05	0.00174845224759	0.0497196011072	0.154199783667	0.0360311582317	0.758240902076
a31	1.33150992362e-08	7.64236297643e-09	8.58090504867e-07	3.80101118661e-05	0.00093876156253	0.0454665053691	0.220023911222	0.0405165744106	0.693015367359
a3	4.43840627251e-09	2.58845555814e-09	5.91924541622e-07	3.92111979554e-05	0.00058902992851	0.031320823123	0.195952171741	0.0409405276702	0.73115766912
a20	1.47952202265e-09	9.17831002047e-10	5.85619457207e-07	4.01099363185e-05	0.000212889682837	0.0148373397077	0.10208577958	0.0242038980901	0.858619436373
</S>	7.39832777325e-10	5.33454236024e-10	5.56224943603e-07	2.73569836593e-05	0.000121017714919	0.0120207733538	0.07409117129	0.025597748045	0.888141418186
