 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	1.9636640822e-09	6.47005745e-07	0.00111110882	0.0171886545	0.023118811	0.4120559725	0.00346109345	1.9739997e-05	0.13233730245	0.1824966407	0.1645761638	0.00800207015	0.044711055	0.01092069035
a31	1.64503929794e-07	3.88797728667e-07	0.00135559744	0.0289013765	0.0165509777667	0.140855787833	0.00282787965	9.54709520667e-06	0.33358823415	0.187538308233	0.245889587933	0.0167838498167	0.0202167406667	0.00548154168333
a37	2.17378242415e-07	1.37766724822e-07	0.00175205441333	0.0320905483667	0.00986103935557	0.0490484480443	0.00347275755	3.23214390322e-06	0.422706824717	0.112151337411	0.322363935978	0.0269526262722	0.0148258978889	0.00477101212778
a31	7.24893773083e-08	6.02543019874e-07	0.00164296895444	0.0125647915222	0.00535792239852	0.0168286107314	0.00404643301667	3.61889916207e-06	0.251720581272	0.089004629137	0.470595618659	0.0817054350907	0.058762117963	0.00776667994259
a37	2.41918435309e-08	7.57140396675e-07	0.000654667890233	0.0044586220174	0.00188754047951	0.00568025339347	0.00224351005222	3.75493191402e-06	0.0849231351307	0.045967144379	0.584876772886	0.184434621697	0.0772884556543	0.0075807958642
a31	8.06397820657e-09	2.56636975608e-07	0.000221884902331	0.00156364499247	0.00068493724317	0.00197535324416	0.000829563447407	5.49672893134e-06	0.0283883590269	0.024633930893	0.442591094295	0.406709007232	0.0830198582181	0.0093766401714
a37	2.68802279486e-09	8.97810179761e-08	7.75240877877e-05	0.00059619676518	0.000279926069723	0.00074343590272	0.000353888485802	6.06114545005e-06	0.00951625168697	0.009619229131	0.201613789765	0.677140269077	0.089634499406	0.0104188432238
a18	8.96007749135e-10	2.99271562233e-08	2.58444696645e-05	0.00019900572099	0.000100225129074	0.000260118006573	0.000162833585934	2.0214504431e-06	0.00318467846866	0.004432193767	0.111983313588	0.819719723026	0.0544696464687	0.0054603919746
a21	2.98669330342e-10	9.97576475295e-09	8.61538203818e-06	6.640265296e-05	3.62127790247e-05	9.33039518577e-05	7.6981787978e-05	6.74043634628e-07	0.00106997849469	0.00192679778567	0.0586056925293	0.882839607675	0.0486588134896	0.00661695289153
a24	9.95564803634e-11	3.32525738293e-09	2.87189610697e-06	2.21656786007e-05	1.34609329082e-05	3.63009179526e-05	4.36089219927e-05	2.2471688692e-07	0.00036002410103	0.00096582350189	0.0321701171764	0.877325179225	0.0710964424965	0.0179638401305
a31	3.31855823507e-11	1.1087394825e-09	1.01178106111e-06	2.14953094242e-05	0.000530768748703	0.00217191125465	0.000215248724664	7.496439793e-08	0.000315010126343	0.000546845873963	0.0172425447521	0.580111547742	0.168544477499	0.23029912271
