 	forse	stanno	ancora	svegli	</S>
a31	3.96587525e-07	0.0519113632	0.51555292	0.19566591	0.23686945
a10	1.79875767833e-07	0.0608573618667	0.433586203333	0.227259376667	0.27829689
a20	6.62716667777e-08	0.109949797289	0.543854334444	0.155109795556	0.191085985
a31	6.27767002359e-06	0.173514899096	0.636466194815	0.0961117765187	0.0939008313333
a18	8.38601205453e-06	0.161061717365	0.726549131605	0.0664321515062	0.0459485941111
a31	2.90496010484e-06	0.0776063751217	0.765312757202	0.0790073218354	0.0780706303704
a35	1.03695502745e-06	0.0361238798406	0.747722965734	0.104415852278	0.11173626679
a31	3.45707031837e-07	0.0128809913622	0.524286871911	0.092460700426	0.370371075597
a10	1.15236424056e-07	0.00431025668387	0.181228264404	0.064656372142	0.749805011866
a20	3.8412153408e-08	0.00143676046815	0.062059043488	0.035491880714	0.901012303955
a29	1.28040537598e-08	0.000478920511268	0.02077340353	0.017211666138	0.961536001318
a20	4.26801856396e-09	0.000159640237771	0.0069312063854	0.00669366956267	0.986215467106
a31	1.42267305191e-09	5.32134183722e-05	0.00231089167849	0.00236684614422	0.995269022369
a28	4.74226999038e-10	1.77380943435e-05	0.000774304610453	0.000974640998073	0.998233324123
a8	1.58078382164e-10	5.91300313795e-06	0.000262746956651	0.000552269616024	0.999179058041
a21	5.2697023628e-11	1.99395092386e-06	0.000112678086384	0.000543407402008	0.999341876014
</S>	2.6354678978e-11	1.03137317693e-06	9.2962958192e-05	0.000734546486004	0.999171423007
