 	sta	seduta	nel	giardino	</S>
a20	0.00138209985613	0.03802495784	0.432955144	0.51525805	0.0123797203
a17	0.00138229360601	0.0383701781467	0.747009948	0.194174157667	0.0190633997667
a20	0.000460965259155	0.0133411325756	0.900800769333	0.069901104489	0.0154960603889
a31	0.000153655802863	0.00452608109187	0.957276809778	0.029429525763	0.00861397442963
a17	5.12192477116e-05	0.00154034019176	0.945938269926	0.0281271585877	0.0243429966432
a31	1.70731450351e-05	0.000533852790387	0.870068303309	0.0732462461959	0.0561344668811
a46	5.69111070918e-06	0.000198199454157	0.707460124436	0.180624898732	0.111711045627
a31	1.89703693906e-06	6.6092943872e-05	0.448137551479	0.441302292911	0.110492136876
a20	6.32345671869e-07	2.20545393648e-05	0.205287030493	0.658855397637	0.135834897292
a31	2.10781910518e-07	7.35226673818e-06	0.0849849841643	0.758107999212	0.156899524431
a20	7.02606434624e-08	2.45142903492e-06	0.0408494660548	0.681872526404	0.27727555681
a18	2.34202221245e-08	8.17234586957e-07	0.0167057026849	0.501243088801	0.48205040227
a46	7.80674197017e-09	2.72432560329e-07	0.00894925289497	0.4086368096	0.582413667423
a20	2.60225077446e-09	9.08165295927e-08	0.00457467482166	0.315050569867	0.680374659141
a31	8.67420358668e-10	3.02779493454e-08	0.00206884313055	0.252285989956	0.74564511638
a18	2.89140443135e-10	1.00937666123e-08	0.00140484432685	0.392429546652	0.606165582127
a31	9.63804530212e-11	3.36538440359e-09	0.000812283545617	0.391979224551	0.607208480709
a0	3.21270978448e-11	1.12223546359e-09	0.000466857835206	0.424155337184	0.57537780357
a31	1.07093120988e-11	3.74537055493e-10	0.000367409861735	0.451389912395	0.548242704523
a8	3.56987134626e-12	1.27874914561e-10	0.000634896170578	0.450187794132	0.549177331508
a31	1.19006174856e-12	4.5903264287e-11	0.000662396396859	0.457895048044	0.541442547169
a18	3.96801333888e-13	1.56963135157e-11	0.000365531008953	0.457304152681	0.54233030239
a31	1.32379999448e-13	5.5011609019e-12	0.000225599229651	0.44992019756	0.549854217463
a17	4.4233151811e-14	2.05337034397e-12	0.000140230719884	0.400951579187	0.598908222488
</S>	2.22677246555e-14	1.11578562198e-12	0.000116305989942	0.525981819593	0.473901911244
