 	sicuramente	stanno	ancora	svegli	</S>
a17	0.00924285185	0.033762645	0.123823415	0.21744411	0.61572697
a24	0.00776740223333	0.023062156	0.126126445	0.184850118667	0.658193866667
a28	0.00296315467778	0.0189263016667	0.113783328333	0.112086924889	0.752240298889
a37	0.00108961127793	0.0117399065556	0.097952054111	0.073179885963	0.816038556296
a18	0.000371715043493	0.00574735225187	0.0951162193703	0.056290404321	0.842474308765
a39	0.000124155090508	0.00200918498962	0.0772767557901	0.0502091787737	0.870380702922
a31	4.14121272993e-05	0.000678204551607	0.04648354783	0.0410309462579	0.911765844307
a39	1.38265742667e-05	0.000228674319169	0.0205514031767	0.0360013337526	0.943204708102
a31	4.61841460117e-06	7.6872271623e-05	0.0109070305256	0.0312768929175	0.957734552701
a46	1.54897097012e-06	2.61226641577e-05	0.00428176281853	0.0209789306392	0.974711617567
a31	5.2130979744e-07	8.77649196923e-06	0.00179330098284	0.0181096098797	0.980087772522
a18	1.78533618264e-07	2.98947802041e-06	0.000871657747613	0.0157541626266	0.983370990841
a31	6.07112326057e-08	9.98475683403e-07	0.000310556678538	0.0124024932089	0.987285863614
a39	2.14363437826e-08	3.33986079461e-07	0.000110082564246	0.00858013040297	0.991309407871
a31	7.1691114292e-09	1.11384373077e-07	3.74802951553e-05	0.00393883481432	0.99602353929
a41	2.40491365107e-09	3.72047958987e-08	1.36251373918e-05	0.00330170748477	0.996684613097
a39	9.27000804023e-10	1.35194239762e-08	1.67381447973e-05	0.00936049136159	0.990622741032
a28	5.34187068008e-10	5.68725065873e-09	1.74302872658e-05	0.0105830987872	0.989399467011
a20	3.30857586003e-10	2.05209178291e-09	6.58263908193e-06	0.0046644960424	0.995328932337
a31	1.56863880644e-10	7.07830873837e-10	2.24685335111e-06	0.00175237288413	0.998245387446
a39	8.24586621913e-11	2.56860840812e-10	8.0204734417e-07	0.000749156218043	0.999250045815
a35	5.86535157971e-11	1.11111692604e-10	3.66333618057e-07	0.000503597316014	0.999496031938
a31	2.17667328324e-11	5.31048025347e-11	3.43949362686e-07	0.000426897715338	0.999572760646
a11	1.19846166777e-10	7.45624001782e-11	3.56589594229e-07	0.000384827931779	0.999614816882
a18	1.51953221426e-10	7.16750801594e-11	1.97145023076e-07	0.000242586363926	0.999757218961
a24	1.48165939642e-10	5.64750084865e-11	8.58017133587e-08	0.000110205152309	0.99988970632
a31	1.46819859447e-10	5.12695282622e-11	3.92661191196e-08	5.0320514103e-05	0.999949648773
a18	5.0787391049e-11	1.92584603207e-11	2.26542597065e-08	4.94944970343e-05	0.999950512924
a31	1.8316210872e-11	7.67155472023e-12	1.55377816355e-08	4.14305936781e-05	0.999958587641
a18	9.58035197967e-12	6.68303338674e-12	2.64870162785e-08	6.83163025594e-05	0.99993167588
a15	7.35946575989e-12	7.67458989558e-12	4.32012687595e-08	0.00010296505752	0.999897005293
a8	4.8483997533e-12	1.51417523985e-11	2.76566149587e-07	0.00022437388584	0.999775368431
a39	2.58076221511e-11	1.34012855466e-10	1.35114271653e-06	0.000798764648613	0.999199889477
a31	3.15968602837e-11	1.64655286989e-10	1.49387670218e-06	0.000883565109538	0.999114929826
</S>	1.65139244918e-11	8.56122762445e-11	7.9691204609e-07	0.000521820744769	0.999477364913
