 	dove	aveva	per	stare	non	aveva	</S>
a24	7.3605814675e-05	6.828353922e-06	0.00801455265	0.0400293595	0.22132925	0.0290865665	0.70145983
a20	2.7270837675e-05	4.239542722e-06	0.0105728489833	0.0167143611667	0.240810103333	0.0135929436333	0.71827821
a13	1.23249616917e-05	3.509140214e-06	0.0115930990611	0.0082074542889	0.321415294444	0.0080216739111	0.65074665
a37	4.67601627057e-06	1.3211661815e-06	0.0043425250507	0.00321888394297	0.315399571481	0.00438279933703	0.67265025
a24	1.60360033152e-06	4.40707510803e-07	0.00145011617878	0.00110501344802	0.256618463827	0.00246973017901	0.73835463
a31	7.62973368507e-07	1.58651231404e-07	0.000488755174137	0.000384901548707	0.160573334609	0.00267832542634	0.835873746667
a20	4.76048539836e-07	6.4651969328e-08	0.000168300042126	0.000144487957002	0.103428268203	0.00756891990878	0.888689472222
a0	1.64818136065e-07	2.15762893241e-08	5.61008090853e-05	4.8238550744e-05	0.063719926401	0.0180952306363	0.918080324074
a20	5.52428296417e-08	7.19517098163e-09	1.87004140836e-05	1.61057588997e-05	0.0276561738003	0.0391001752121	0.933208808025
a31	1.86584521246e-08	2.40093650582e-09	6.23363791985e-06	5.39192233757e-06	0.0129573490668	0.0380921675707	0.948938836008
a8	6.2553895442e-09	8.0183702005e-10	2.08018584235e-06	2.45711807519e-06	0.0123285181556	0.0766813250236	0.910985598669
a23	2.1225073504e-09	2.68956701317e-10	6.95942784083e-07	1.57369582506e-06	0.0142943084852	0.119645591675	0.866057819556
a38	7.139518378e-10	9.00042308257e-11	2.32410075171e-07	6.59533671687e-07	0.0085100797284	0.0878711585583	0.903617873185
a33	2.42600436267e-10	3.02703809286e-11	7.77729239337e-08	2.98344543896e-07	0.00539813437613	0.0561555455194	0.938445957728
a31	8.40808987557e-11	1.02764105729e-11	2.61360256466e-08	1.49948852632e-07	0.00339086584871	0.0331671351731	0.963441819243
a24	3.04261195852e-11	3.46032495563e-12	8.72623524309e-09	5.46757088836e-08	0.00136086579371	0.0141915137454	0.984447539748
a18	1.21590008831e-11	1.16573056874e-12	2.90878952276e-09	1.82391707641e-08	0.000453873750772	0.00488458021947	0.994661499916
a31	4.06471063337e-12	3.89765547247e-13	9.6964258353e-10	6.1123516697e-09	0.000152420171491	0.00192442280316	0.997923119972
a33	1.40979507879e-12	1.36115486549e-13	3.24107236617e-10	2.4070626749e-09	0.000116124609664	0.00375717438105	0.996126693324
</S>	7.78241364395e-13	7.64269362745e-14	1.63348891809e-10	1.72959408745e-09	0.000154712299832	0.00633047169053	0.993514826662
