 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	1.65161817e-06	1.0181218e-06	7.605232825e-07	3.507393677e-06	0.00666045045	0.0010254561385	0.581085	0.339003275	0.0722188705
a24	1.02865110333e-06	1.04690076667e-06	3.26096199167e-07	1.241188067e-06	0.0179883264833	0.0003593794921	0.538050373333	0.400591185	0.0430070518333
a18	4.27308100111e-06	7.98602935556e-06	3.62922518306e-06	3.63587634567e-06	0.0927222354944	0.000132217919967	0.492854631111	0.351937568333	0.0623338119444
a31	3.88421883337e-05	1.05836190852e-05	8.83562872769e-06	1.35494079486e-05	0.106438446931	5.90229076557e-05	0.49342526037	0.314548936111	0.0854565193148
a37	4.84063699446e-05	4.56824836173e-06	7.92808450923e-06	1.50283596495e-05	0.0417133054103	2.86843728852e-05	0.570023203457	0.30705803537	0.0811008484383
a21	1.80266638682e-05	1.99850754391e-06	3.72429413641e-06	6.72630988317e-06	0.0242015498034	3.19176692951e-05	0.640757034486	0.232980518457	0.101998519479
a31	7.47095234273e-06	1.94367350464e-06	2.11987654547e-06	7.39862996106e-06	0.0125308318845	3.17216114317e-05	0.539818431495	0.313594722819	0.134005356493
a37	3.69432484291e-06	1.83636244721e-06	1.34333881692e-06	7.26997779769e-06	0.00450963988817	1.53852821106e-05	0.324063090498	0.455835587606	0.215562132164
a19	1.23622625767e-06	6.1394132841e-07	4.49187916301e-07	2.43623053984e-06	0.00178675143006	7.00812450353e-06	0.250529633499	0.469868509202	0.277803360721
a37	4.12086942004e-07	2.04648000392e-07	1.49732646034e-07	8.12205837903e-07	0.000600914433587	3.51469771451e-06	0.1884436865	0.447212536401	0.36373779024
a31	1.37363883466e-07	6.82298389619e-08	4.99158819454e-08	2.70919905818e-07	0.000201145083862	1.21332965344e-06	0.0703723919273	0.287895603567	0.64152914008
a39	4.57883254566e-08	2.27570678352e-08	1.66434392672e-08	9.04836417931e-08	6.72708024473e-05	4.0919769208e-07	0.0246457111698	0.212246942622	0.76303951336
a35	1.52636318359e-08	7.5866930076e-09	5.5483863036e-09	3.01884072348e-08	2.37086144424e-05	1.49515631693e-07	0.0098113629566	0.224989354207	0.76517537112
a20	5.08885771537e-09	2.5299381959e-09	1.85004347044e-09	1.00898522281e-08	9.28828955413e-06	1.26379745898e-07	0.00839242911887	0.198524848069	0.793073290373
a31	1.696492296e-09	8.43443249787e-10	6.16771263135e-10	3.36411848708e-09	3.25394136304e-06	1.09348479241e-07	0.00749444833632	0.15029906349	0.842203130124
a33	5.65602652528e-10	2.82894521519e-10	2.05999117058e-10	1.13369727793e-09	3.65409545935e-06	5.3537377689e-08	0.00286946777547	0.0589781932967	0.938148643375
a23	1.88656583731e-10	9.6054169633e-11	6.90471950793e-11	3.90465449843e-10	4.25680415312e-06	4.16166758963e-08	0.00154246821182	0.0336427884322	0.964810464458
a31	6.2925915513e-11	3.21909168877e-11	2.30983201298e-11	1.31557053781e-10	2.02884440771e-06	2.07623314888e-08	0.000740072438273	0.0180506367441	0.981207238153
a37	2.10236713417e-11	1.08276819779e-11	7.74486108793e-12	4.43028815937e-11	8.0279997957e-07	7.69887028627e-09	0.00243587509376	0.064686256848	0.932877032718
a31	7.04830634723e-12	3.6418283413e-12	2.59858525398e-12	1.48332433979e-11	2.77252371857e-07	3.15732028209e-09	0.00299079659608	0.0791696824293	0.917839230906
a3	2.36366689774e-12	1.23556326843e-12	8.79738761793e-13	4.99742992597e-12	1.00908303952e-07	1.42771414736e-09	0.00149211259685	0.0604160942898	0.938091710302
a11	8.0868640258e-13	4.3042261481e-13	2.98963575731e-13	1.68910770632e-12	3.73916157073e-08	8.53912353787e-10	0.00102843061562	0.0617105650966	0.937261003434
a31	2.81186018193e-13	1.62908903603e-13	1.1341889991e-13	6.07131274773e-13	1.48339810591e-08	2.92391811262e-10	0.00037921571974	0.0285217612655	0.971099034478
a37	1.02648252064e-13	7.23928758677e-14	5.085987107e-14	2.44085902591e-13	7.5000405197e-09	1.10154647421e-10	0.00021892117778	0.0252463976552	0.974534691493
a11	5.4855095688e-14	4.91819042892e-14	2.36338054567e-14	1.02811170197e-13	2.99737861657e-09	5.0214243807e-11	0.00018836070426	0.0296044755517	0.970207177164
a39	3.6415900896e-14	4.14005974297e-14	1.45475973856e-14	5.45294480657e-14	1.27737947552e-09	2.2001189669e-11	9.253957042e-05	0.0174490156172	0.982458425721
a20	1.91627319653e-14	3.25381428099e-14	9.5763526952e-15	2.78102353552e-14	6.9206635184e-10	1.3934101623e-11	7.841617414e-05	0.0120967879724	0.987824741907
a44	1.28006473218e-14	2.78220646033e-14	9.2446263984e-15	2.15128434517e-14	1.66806517506e-08	2.5795993541e-11	7.90617280467e-05	0.0097567649908	0.990164100636
a31	2.20032967739e-14	2.40991965344e-14	1.50268062995e-14	5.41314148172e-14	9.08993922502e-08	6.10002187847e-10	0.000257079192682	0.0107225643303	0.989020253545
</S>	3.31349613869e-14	2.59848302672e-14	2.05992991497e-14	8.57292924086e-14	1.48965846125e-07	1.18204359392e-09	0.000456610196341	0.0144863386651	0.985056926773
