 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.00238923439732	0.180865304	0.0292204105	0.03100753335	0.02214114125	0.047698576232	0.044121539615	0.288417	0.05986979435	0.29426947
a3	0.00240973025577	0.0748241806667	0.0532571371667	0.0145637456833	0.02071863575	0.052445896744	0.0463149485383	0.439555256667	0.0629836997833	0.232926756667
a39	0.000830105895923	0.0346790551889	0.0596879337222	0.00695284257777	0.0096152166	0.0227141127147	0.0178350389794	0.665457785556	0.0260839440611	0.156143968889
a3	0.000282873659295	0.012001682435	0.0227901000541	0.00265190454259	0.00349506272667	0.00834142167157	0.00622405154647	0.844011218519	0.00962517512037	0.0905765392963
a10	9.42927294851e-05	0.00400382740388	0.00771714284637	0.0014048719142	0.00158900518556	0.00384841605719	0.00246051690216	0.92796046284	0.00386097247346	0.0470604937654
a38	3.1430928207e-05	0.00133477577678	0.00261177295732	0.000879467586733	0.00091406707852	0.0021264056924	0.00116021714739	0.949907320947	0.00546046495782	0.0355740645885
a37	1.04769913835e-05	0.000444944546139	0.00087223042564	0.000674643544244	0.000837966476173	0.0017391053708	0.000747929485797	0.954420140316	0.00608061055261	0.0341719485295
a24	3.49233046414e-06	0.000148315037032	0.000292190613397	0.000952484314748	0.00148525062539	0.00396606825693	0.0012470552186	0.947592413439	0.00347259475087	0.0408401341765
a31	1.16411054643e-06	4.95029469852e-05	9.7617479049e-05	0.000691974337583	0.0012765987918	0.00385125347231	0.00115530440287	0.781158371146	0.0112890915836	0.200429121392
a3	3.88037240104e-07	1.65655826122e-05	3.26887424697e-05	0.000694009711861	0.00161903891393	0.0042812567441	0.00133617563096	0.706530057049	0.0144429026612	0.271046852464
a20	1.29345747257e-07	5.52189104272e-06	1.09907413859e-05	0.00137987517062	0.00389682730464	0.0087123809147	0.00277217321032	0.794051885683	0.00837528168707	0.180794856155
a31	4.3115253409e-08	1.94039252907e-06	3.99106723797e-06	0.00119268202687	0.00372149342155	0.00746183078157	0.00244900582344	0.620523795228	0.0145868068957	0.350058398718
a11	1.43717560791e-08	7.4660641973e-07	1.70986430599e-06	0.00311928407896	0.00902795679385	0.0100029204039	0.00353033502781	0.496502078409	0.0193013301319	0.458513619573
a7	4.79058688e-09	2.48932100078e-07	6.3964904543e-07	0.00489430115965	0.0225190292646	0.018632107468	0.00623394920927	0.552617806136	0.014218341544	0.380883573191
a31	1.59686348758e-09	8.81597228203e-08	7.3245003191e-07	0.00431653318655	0.0251428797549	0.014496406756	0.00477117186976	0.500543815379	0.0131335171813	0.43759485773
a24	5.32288472046e-10	3.45735893468e-08	7.61953011823e-07	0.00302729378218	0.017409941585	0.005963003852	0.00202570544659	0.53665071846	0.0102067226604	0.424715839243
a46	1.77430235777e-10	1.17147771223e-08	2.75245341794e-07	0.00303797691406	0.0250695195283	0.004014842084	0.00173353853886	0.478140219487	0.0201268874868	0.467876749748
a39	5.91464369047e-11	4.10894345543e-09	1.14370837765e-07	0.0116581219047	0.192315196509	0.0106217161613	0.00572915267962	0.313072326496	0.0240460744289	0.442557299916
a31	1.97182452933e-11	1.59825214981e-09	5.64482990883e-08	0.0175819581349	0.279172525503	0.0125126687204	0.00708598442654	0.264760535499	0.0168395434096	0.402046733305
a14	6.5768016165e-12	7.46018085937e-10	3.63687322961e-08	0.022483620545	0.393021981834	0.0133059139068	0.00734417134218	0.187014331833	0.0139001558032	0.362929781102
a38	2.19682196727e-12	3.80371414646e-10	2.4946789032e-08	0.0309827921817	0.541609670611	0.0145559423023	0.00898550588073	0.112486390611	0.0164322449344	0.274947417034
a31	7.3373882859e-13	4.99068761549e-10	5.0488861344e-08	0.0349569270606	0.550681700204	0.00927173100077	0.00995782106024	0.0695022752037	0.0255693559781	0.300060125678
a37	2.47377857597e-13	4.25471981516e-10	4.69615066413e-08	0.0277940523535	0.676136033401	0.0123240425669	0.0101179077867	0.0549438917346	0.0176387732694	0.201045245893
a20	8.56037286323e-14	1.49778891639e-10	1.57851106571e-08	0.0175669611178	0.798379644467	0.0163498198556	0.00843803369557	0.0477491685782	0.00634896497647	0.105167400298
a39	3.00429923774e-14	5.25323181797e-11	5.31711564903e-09	0.0177045670393	0.847712381489	0.0153577546185	0.00840552589852	0.0340758181927	0.00271790706882	0.0740260790993
a20	1.16278337591e-14	2.00344136932e-11	1.82201962201e-09	0.0163693373464	0.87394589383	0.0150261285395	0.00898148896617	0.0261656013976	0.00144097712294	0.0580705866998
a35	5.18685045303e-15	1.56160240311e-11	9.87084466337e-10	0.0183329234488	0.84721215461	0.0129704113465	0.0100834926554	0.0226553701325	0.00338056034098	0.0853650645666
a20	2.78822278434e-15	1.4168336277e-11	7.03478240779e-10	0.0171223052829	0.846370041537	0.0118357266155	0.00966658821847	0.0204629757108	0.00394971626366	0.0905926205222
a31	1.79082290145e-15	1.01765536923e-11	3.0318213226e-10	0.00981279706097	0.723310423846	0.0104262610385	0.00785632480616	0.0302714275703	0.00642870723789	0.211894065841
a24	9.5858950715e-16	1.27665705641e-11	1.63315915753e-10	0.00586197854366	0.474831971282	0.0073286861795	0.00503103213539	0.178840392523	0.0073094551693	0.320796521947
a31	6.03350012383e-16	9.7791804547e-12	6.0444218251e-11	0.00350682140455	0.358767260427	0.00670722339317	0.00443237864513	0.237423349174	0.00683818414643	0.382324787316
a8	5.01988747461e-16	7.00593661823e-12	1.44264407417e-10	0.00631278233485	0.431292756809	0.0101020344644	0.0128357766817	0.118109715391	0.0116306887155	0.409716259105
a31	4.77675882487e-16	6.14224650608e-12	1.75804905806e-10	0.00596488142828	0.378234481603	0.0129649938215	0.0191051532272	0.0870317024637	0.0425421249052	0.454156683035
a41	4.33465214162e-16	3.09381376869e-12	6.70856682687e-11	0.00267901195943	0.394234593201	0.0146532412738	0.0164902650757	0.0842263558212	0.0481568596351	0.439559681012
a8	4.94190581387e-16	2.27041848956e-12	5.00002340896e-11	0.00344424895314	0.526187187734	0.0165289440913	0.0162824890252	0.0651758202737	0.0257960878784	0.346585223671
a31	5.29778137129e-16	4.41960556319e-12	1.4061542303e-10	0.00332641185105	0.339295861911	0.0136965703638	0.0191436126751	0.0678143700912	0.0685775992928	0.488145564557
</S>	6.35343348565e-16	6.22520628159e-12	2.15964046515e-10	0.00197571352552	0.195608329955	0.0118357266819	0.0203394208375	0.0760283350456	0.110248794646	0.583963682278
