 	ora	che	loro	non	vengono	più	</S>
a39	0.001342367105	0.0120461151	0.2255855955	0.19564197715	0.0701969395	0.1422870127	0.352900025
a20	0.00133206583927	0.0114777423467	0.168165978833	0.0806003338167	0.1068435965	0.1522579499	0.479322355
a13	0.000446095567784	0.0041289557079	0.153011102944	0.0407844256722	0.0905712021667	0.062481021	0.648577185
a17	0.000148704402982	0.00137722186251	0.0585714819147	0.0148359040907	0.0472331470556	0.0235763928333	0.854257128333
a39	4.95681644316e-05	0.000459087150122	0.0196406583229	0.0054408208969	0.0327468386852	0.0123572617444	0.929305776111
a8	1.65227222631e-05	0.000153030014567	0.0065721583823	0.00221206586563	0.0279917578951	0.00965678104813	0.953397692037
a31	5.50757478288e-06	5.10104665804e-05	0.00219483184108	0.00089145006521	0.017262660965	0.00617479941604	0.973419730679
a15	1.83585831556e-06	1.70035043272e-05	0.000732497936907	0.000371913101737	0.0112051263217	0.00533325940535	0.982338376893
a38	6.11952779283e-07	5.66785023996e-06	0.000245482730536	0.000214238217246	0.00949824824057	0.00523257233512	0.984803208964
a31	2.03984268329e-07	1.88929727918e-06	8.2650297462e-05	0.000111474508082	0.00593377504686	0.00253542971171	0.991334599655
a13	6.79947576598e-08	6.29767374383e-07	2.7753059384e-05	6.62544150273e-05	0.00489716684895	0.00236781097057	0.992640346552
a20	2.26649192434e-08	2.09922488801e-07	9.28392651e-06	5.16827786758e-05	0.00540873128298	0.00277461265686	0.991755482184
a7	7.55497310941e-09	6.99741770465e-08	3.104394432e-06	2.97024628919e-05	0.00734198476099	0.00180791320229	0.990817227395
a11	2.51832443659e-09	2.33247551723e-08	1.04578920233e-06	1.82253472973e-05	0.024322806587	0.00091002994743	0.974747875798
a24	8.39441580402e-10	7.77495755293e-09	3.58860109243e-07	1.30273794324e-05	0.0408830821957	0.00045274724581	0.958650758599
a15	2.79813970994e-10	2.59168613356e-09	1.55068315214e-07	8.61037201441e-05	0.145669340732	0.000280855128603	0.8539634862
a24	9.32714500759e-11	8.63925606856e-10	8.51742858713e-08	0.000108790638665	0.181169757911	0.000162361646868	0.818558962067
a31	3.10906165964e-11	2.8800306975e-10	1.1370935409e-07	0.000237403774838	0.274885710304	0.000145012799623	0.724731774022
a0	1.03672282055e-11	9.65540764683e-11	1.29105309697e-07	0.000288864544279	0.467778470101	0.000218619513208	0.531713944674
a18	3.4595044907e-12	3.27508334728e-11	5.0878372299e-08	0.00011506864576	0.558992790034	0.000262036271069	0.440630031558
a31	1.15351185479e-12	1.09750608563e-11	2.63499321663e-08	0.000128919670253	0.667252163345	0.000791748337023	0.331827083853
a38	3.86010823283e-13	4.3508425341e-12	5.22425747221e-08	0.000312457300084	0.738609521115	0.00427948384567	0.256798424618
a31	1.30327573661e-13	2.28549887803e-12	6.99180229074e-08	0.000382132533361	0.731045857038	0.00845788978189	0.260114024873
a20	5.9631838787e-14	1.38208425934e-12	4.06847935358e-08	0.000216636470574	0.641926202346	0.00659637458063	0.351260764958
a31	3.5740242239e-14	9.0966613898e-13	1.38499300453e-08	7.38260733113e-05	0.529961417449	0.00308520591354	0.466879568319
a35	1.33293023897e-14	5.35905165527e-13	5.68044998177e-09	3.51989714371e-05	0.549444555816	0.00391415587118	0.446606112773
a31	5.95247906323e-15	4.46078625176e-13	4.28829242726e-09	2.93483561457e-05	0.524443951939	0.00756005495706	0.467966660924
a18	7.06195162108e-15	4.87776578392e-13	3.10614611909e-09	1.92481476152e-05	0.500483850646	0.00725165861902	0.492245273641
a31	7.38694343036e-15	4.87614074464e-13	2.2221410497e-09	1.22980364384e-05	0.469217116882	0.00660648717301	0.52416412788
a46	4.95984203345e-15	9.61155639821e-13	1.12130061499e-08	3.61288228128e-05	0.441142605627	0.0104394880577	0.548381782627
a39	9.08158567782e-15	1.39006301327e-12	1.34047021166e-08	3.94058833143e-05	0.496127925209	0.00864614861923	0.495186517542
a31	8.08717625261e-15	7.6340631109e-13	4.6882866622e-09	1.43068028814e-05	0.395507798403	0.00563915980641	0.598838739181
</S>	4.12112966631e-15	3.91622715545e-13	2.5225951661e-09	8.7439155407e-06	0.316936049201	0.0062210959032	0.67683411959
