 	non	ci	dimentichiamo	mai	</S>
a31	0.00105503610532	0.0550307655	0.9120861	0.028626104	0.00320195885
a20	0.00105521629031	0.0965028318333	0.874983756667	0.021510364	0.00594779761667
a31	0.00035472452897	0.402394633944	0.579959359889	0.0117591876667	0.00553207216022
a11	0.000121040336641	0.576585797981	0.407943834296	0.0126307475556	0.00271857194141
a20	4.04344851417e-05	0.37827312266	0.592901828099	0.0245370278519	0.00424757668047
a31	1.35641299106e-05	0.265237260887	0.6936279427	0.037048640284	0.00407260154682
a11	4.55812323736e-06	0.157069359829	0.796091834233	0.0451665727613	0.00166767882561
a31	1.52001300528e-06	0.0556692715763	0.872133108078	0.0712707325871	0.00092533938187
a18	5.07244439495e-07	0.0210337012954	0.868059279359	0.110114924196	0.00079156647729
a42	1.69084506857e-07	0.0070557510438	0.79059840312	0.199063331399	0.0032823471591
a31	5.63616788833e-08	0.00235401945325	0.688530627707	0.297136427133	0.0119788973864
a18	1.87872373729e-08	0.000784976062812	0.526083759236	0.454950859044	0.0181804164621
a31	6.26241550263e-09	0.000261664108653	0.406378903079	0.502730186348	0.0906292654874
a39	2.08747252886e-09	8.72244222182e-05	0.312219511026	0.535120395449	0.152572881829
a31	6.95824635957e-10	2.90749162778e-05	0.179414573675	0.504374091816	0.316182253943
a20	2.31941800073e-10	9.69170308208e-06	0.109019831892	0.423179343939	0.467791134648
a39	7.73149198338e-11	3.23057261207e-06	0.0426252896307	0.514376601313	0.442994881549
a31	2.57724329949e-11	1.07686244542e-06	0.0182157018769	0.390621547104	0.591161680516
a14	8.59181746187e-12	3.58959206226e-07	0.00953416852563	0.230761425701	0.759704060172
a46	2.86553758502e-12	1.19665219997e-07	0.00482734204188	0.1984714919	0.796701073391
a20	9.60182811707e-13	3.98983174288e-08	0.00302070069729	0.125401975967	0.87157731113
a31	3.24454398965e-13	1.33001242245e-08	0.0012711745591	0.0539325056557	0.944796337043
</S>	1.62233479576e-13	6.65007067592e-09	0.00079948119455	0.0371607353278	0.962039818522
