 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	1.604670571e-06	3.83934683e-06	0.0003583250919	0.00353704376835	0.0048405275	0.5081903675	0.48192700058	0.00114129487872
a46	1.278607771e-06	1.365048472e-06	0.0001204227426	0.00118112722213	0.00234070651	0.8352966225	0.16067665475	0.000381851153283
a39	5.20502272367e-06	6.01207446e-07	4.26494745667e-05	0.00039512726049	0.00135993378	0.9439222375	0.0541299180533	0.000144320880994
a31	6.58696510789e-06	3.11962122333e-07	1.65971658056e-05	0.00013304101141	0.00102517758667	0.978663549167	0.0200888218844	6.59139117647e-05
a20	3.02814452096e-06	1.09787011444e-07	5.62852537853e-06	4.449587256e-05	0.000656288005557	0.988982513056	0.0102547461948	5.32111666882e-05
a31	1.05978453532e-06	3.76700447013e-08	1.94173585651e-06	1.4972171781e-05	0.000471890381852	0.989743981019	0.0097175977316	4.85360515627e-05
a15	3.75875681911e-07	1.28540948731e-08	6.5610123285e-07	5.013749496e-06	0.000353631847284	0.99020196034	0.00938999424387	4.84035898542e-05
a11	1.2529836168e-07	4.28489149792e-09	2.19038792977e-07	1.68767031533e-06	0.000701260739095	0.98897873678	0.0101045874146	0.000213424059951
a31	4.18900003752e-08	1.43130142306e-09	8.0715298339e-08	8.82036570443e-07	0.00179143734637	0.98263536226	0.0153318428049	0.000240390793317
a46	1.40869827333e-08	4.80105968677e-10	3.4584257749e-08	6.21644478148e-07	0.00571818034879	0.799069810753	0.194055709935	0.00115566898444
a31	4.70272495196e-09	1.6014571911e-10	1.1711618069e-08	2.39065434716e-07	0.0063292807496	0.573870933584	0.418094556645	0.00170499895148
a46	1.57458935651e-09	5.3485023206e-11	4.07404944167e-09	9.63413324053e-08	0.00329643354987	0.430632261195	0.554843805548	0.0112274176738
a31	5.2526142719e-10	1.78396588343e-11	1.36463258656e-09	3.36268891684e-08	0.00191942042329	0.298456300398	0.682698701849	0.0169255508913
a15	1.75444695173e-10	5.95609823777e-12	4.60499564497e-10	1.15954120161e-08	0.000814152691097	0.260096483466	0.688549267283	0.0505401019638
a31	5.85513275877e-11	1.98876138792e-12	1.53918624242e-10	3.96634910537e-09	0.000407148346866	0.207386147822	0.718169602428	0.0740371199879
a20	1.95582964492e-11	6.65191348307e-13	5.16357972187e-11	1.34100375712e-09	0.000159859440455	0.153347389274	0.661647054143	0.184845719329
a18	6.56699493307e-12	2.24204558102e-13	1.72600774142e-11	4.66661642373e-10	9.5081008485e-05	0.151568513091	0.543496938048	0.304839486443
a46	2.22223876302e-12	7.60526511673e-14	5.79746856807e-12	1.66569186124e-10	6.00047981617e-05	0.10981134403	0.522789992683	0.367338625481
a31	7.52269610573e-13	2.57463879091e-14	1.95797994936e-12	5.8445084628e-11	2.65927658872e-05	0.0497877223433	0.478465347561	0.471720258494
a15	2.93541254424e-13	1.00522933564e-14	6.77675769787e-13	2.27225871293e-11	1.34817512957e-05	0.0363666421144	0.461787539187	0.501832279498
a31	1.39979582541e-13	4.79701320347e-15	2.46414616596e-13	1.06797318774e-11	8.98183549023e-06	0.0267702038381	0.361502469729	0.611718353166
a37	8.61968719137e-14	2.64564565249e-15	9.91948088653e-14	6.15384046013e-12	6.15491572174e-06	0.0272479910794	0.310612256576	0.662133617722
a35	2.30823133971e-13	4.72625705083e-15	2.16221419622e-13	1.63086314867e-11	1.53473649072e-05	0.0298462576931	0.453624102192	0.516514312574
a31	3.59685291324e-13	5.50923691694e-15	3.11849683207e-13	1.81425959622e-11	1.61478368691e-05	0.0159798615644	0.409716124064	0.574287877525
a46	1.59693971044e-12	1.59699928723e-14	9.30846584402e-13	5.13063367874e-11	1.80182668564e-05	0.0135385311881	0.372339164688	0.614104269175
a31	2.19094018348e-12	2.22380549574e-14	1.23553134813e-12	6.24139891291e-11	1.80637913288e-05	0.0122409294294	0.341219991563	0.646520979725
a11	1.11783128449e-12	1.35028845525e-14	6.05644899377e-13	3.06836265764e-11	1.56351624863e-05	0.0118440011765	0.346720067188	0.641420273242
a31	5.81355278163e-13	9.1363394175e-15	2.99033173126e-13	1.93335804921e-11	1.46232162954e-05	0.0111000448255	0.337479043396	0.651406304414
a46	1.62202376605e-12	2.11636834725e-14	7.83308734375e-13	3.27341117974e-11	8.26094889847e-06	0.0087724227085	0.226476488799	0.764742814805
a20	1.87222564735e-12	2.48386664908e-14	8.75766279125e-13	3.76654127658e-11	7.28277389949e-06	0.0082263969695	0.210727442933	0.781038838268
</S>	9.74839261675e-13	1.55927162454e-14	4.45927691062e-13	1.99855046329e-11	5.48420884975e-06	0.00525166058475	0.165666961467	0.829075869134
