 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	1.587828405e-05	6.9319006225e-05	0.00029619150659	0.0804157762523	4.057216535e-06	0.2936906585	0.01663323265	0.4753738755	0.023497217	0.110003810415
a28	5.30601049642e-06	2.31124331986e-05	9.890115332e-05	0.026820057765	1.35846301012e-06	0.241304325167	0.03157191155	0.650246375167	0.013059041	0.0368696718383
a31	1.95612894522e-06	1.04926713731e-05	5.661765117e-05	0.00929089216767	5.4488016516e-07	0.516714201722	0.0376563925167	0.414574493389	0.00897943666667	0.0127150658694
a17	8.71791595073e-07	1.24998404577e-05	0.000108201223723	0.00420690508922	2.79169454387e-07	0.751925147241	0.0287180711722	0.19082165613	0.0195478782222	0.00465858094647
a31	9.55258918117e-05	0.00274117423349	0.00684518652791	0.0138778779964	2.71768397462e-07	0.549800242414	0.0166580431241	0.108405128043	0.297002581741	0.00457399180549
a20	0.000127118162957	0.0036523115555	0.00949170654264	0.0198750183321	3.04116682487e-07	0.436327994138	0.013019012108	0.116379322014	0.39649219958	0.0046350079885
a31	4.3399965439e-05	0.00141900421617	0.00623046488088	0.0122020036107	1.42077792196e-07	0.381037864779	0.0111481591963	0.106631237671	0.475745122193	0.00554262938283
a20	1.5423349444e-05	0.000667894894123	0.00469829231529	0.00627930110357	4.77571140053e-08	0.128260431893	0.00375677125243	0.0753431662237	0.774487424064	0.00649125492761
a35	5.14384125129e-06	0.000223800357144	0.00158775065295	0.00227629602852	1.60211895059e-08	0.0437410098063	0.00128834504528	0.0654868995412	0.881854908021	0.00353578774254
a36	1.7146476575e-06	7.46581123993e-05	0.000529451228657	0.000760363643467	5.3451737682e-09	0.0145867730331	0.00043267813276	0.0258511251804	0.951824956007	0.00593823221418
a31	5.71551275279e-07	2.49034164731e-05	0.000176523830126	0.000253558080286	1.78487305024e-09	0.00486371854486	0.000145010944418	0.0106227408435	0.957309705336	0.0266032304047
a20	1.90518032249e-07	8.31000605973e-06	5.88666756351e-05	8.45555490093e-05	5.9556603819e-10	0.00162149967957	4.83479355431e-05	0.0036939808115	0.961729088445	0.0327551461349
a17	6.35062439265e-08	2.77037947943e-06	1.96223616209e-05	2.8185224919e-05	1.99603255763e-10	0.000540500219635	1.61165342615e-05	0.00123939590083	0.963585216148	0.0345681567116
a28	2.11715709071e-08	9.24209949431e-07	6.54097368237e-06	9.39511866583e-06	7.12202665543e-11	0.000180167127335	5.3728242524e-06	0.00041769364631	0.930895772049	0.0684841409039
a31	7.06001080824e-09	3.08811537458e-07	2.18051108848e-06	3.1317522059e-06	2.81959270848e-11	6.00561325892e-05	1.79135660201e-06	0.000140499617903	0.811716224016	0.188075816968
a24	2.35341769999e-09	1.02971186016e-07	7.26851349832e-07	1.04393210837e-06	1.11997389283e-11	2.00189543434e-05	5.97211350012e-07	4.7427474121e-05	0.807914088005	0.192016009456
a31	7.8458285327e-10	3.44205983703e-08	2.42358259573e-07	3.48008418849e-07	5.10282667943e-12	6.6734006949e-06	1.99088116473e-07	1.5999428187e-05	0.775823376002	0.224153120285
a15	2.61959915957e-10	1.16599946834e-08	8.08802337477e-08	1.16044631418e-07	1.80336509981e-12	2.22497623823e-06	6.6556136645e-08	5.98987795567e-06	0.738771058667	0.261220430095
a31	8.77436482023e-11	4.10941702447e-09	2.70195868342e-08	3.87153669043e-08	6.7583236327e-13	7.42014295653e-07	2.23763623293e-08	2.67540257522e-06	0.696777099556	0.303219386698
a46	2.94563966174e-11	1.89255272816e-09	9.11238786307e-09	1.29912789698e-08	2.45338804423e-13	2.49236907594e-07	8.5595614441e-09	1.02350873151e-05	0.602621413185	0.397368055566
a41	1.03820566725e-11	1.22926090939e-09	3.14642637436e-09	4.40919681193e-09	1.29337991474e-13	8.51494973313e-08	4.7922408147e-09	1.57971874384e-05	0.600210704395	0.399773365189
</S>	5.77188833625e-12	8.93375754695e-10	1.62607956718e-09	2.22772513896e-09	1.12577795737e-13	4.32242492657e-08	3.66913500735e-09	1.25535762192e-05	0.560164702198	0.439822662594
