 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	2.0444231e-05	9.7417245e-05	0.00255159175	7.54428292065e-06	0.38257404	0.1555059825	0.069511757	0.328765015	0.060966193
a31	1.53552335333e-05	9.01818846553e-05	0.00176434920233	2.5152286624e-06	0.269896466	0.116492411833	0.056653279	0.514529815	0.0405556048333
a46	5.5060538061e-06	3.00997195668e-05	0.000593258412443	8.38467545833e-07	0.351421881333	0.0475290549443	0.0488561663333	0.534782311667	0.0167808944444
a8	1.8458516147e-06	1.00409030797e-05	0.000201892251861	2.79489501848e-07	0.376769319111	0.0245695859814	0.0391701351111	0.547877233889	0.0113996911481
a20	6.16118484152e-07	3.34761618714e-06	6.745472289e-05	9.31632383354e-08	0.170817925037	0.0142030639938	0.0382110067037	0.75988239463	0.0168141000494
a31	2.05410807476e-07	1.11589054048e-06	2.24862284357e-05	3.10561365238e-08	0.0959759043223	0.0104648979313	0.0588192655679	0.817302864877	0.0174132263498
a20	6.85079228391e-08	3.71981698464e-07	7.4959802387e-06	1.03540456213e-08	0.0350126204174	0.0092280105771	0.246972245189	0.698397958292	0.0103812204499
a13	2.28360229258e-08	1.23993902665e-07	2.49866063295e-06	3.45239250215e-09	0.0151545338725	0.0102289240924	0.50515923173	0.462364989431	0.00708966114997
a14	7.61203771405e-09	4.13313012217e-08	8.32886935738e-07	1.15394053585e-09	0.00610639762417	0.0057712745308	0.555730710577	0.415826713144	0.0165639883833
a0	2.53738761877e-09	1.37771006999e-08	2.77629004885e-07	3.9487419775e-10	0.00257469152472	0.00249775653027	0.438430170192	0.509884437715	0.0466126174611
a31	8.4587652466e-10	4.59243773131e-09	9.25529432448e-08	1.4691922925e-10	0.00108091744024	0.000948765888757	0.241267104397	0.670814302572	0.0858888138204
a37	2.82161351743e-10	1.5308839213e-09	3.08609428803e-08	5.842046875e-11	0.000428080348747	0.000339105151586	0.100855962466	0.812579957524	0.0857968969401
a35	9.42043419853e-11	5.1029549101e-10	1.02870303911e-08	2.36922075833e-11	0.000174816482249	0.000126836644862	0.0546768251553	0.765307632508	0.179713904647
