 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.00311649545	0.0154391005	0.00512413575	0.244424405	0.33729967	0.39459616
a31	0.00200497477433	0.0098436873	0.01711121125	0.478977751667	0.259405382667	0.232656936333
a24	0.000681222392087	0.00481640126667	0.01996682375	0.666570060556	0.108110751222	0.199854721778
a37	0.000227446374059	0.00183938083222	0.00698455550433	0.450553970185	0.101639894741	0.438754773926
a14	7.59048702647e-05	0.000660976305907	0.00233547852644	0.184817419728	0.12085742158	0.691252811309
a29	2.53080894016e-05	0.000224058907869	0.000779059711467	0.068390960576	0.119832637193	0.81074797377
a0	8.43774197667e-06	7.58800817897e-05	0.000259790480767	0.024198522892	0.0922345273977	0.883222807923
a29	2.8127654106e-06	2.53374447419e-05	8.6607447865e-05	0.008142066854	0.0786817427992	0.913061402641
a20	9.3804605891e-07	8.48560660597e-06	2.88803471123e-05	0.00277676730133	0.102632076266	0.894552847547
a31	3.13129306148e-07	2.88025093199e-06	9.6373887851e-06	0.000971558595443	0.125986998755	0.873028629182
a24	1.04397406927e-07	9.9126650643e-07	3.21984827998e-06	0.000343858570498	0.112029022918	0.887622843061
a46	3.48055579873e-08	3.31695220943e-07	1.08142992494e-06	0.000145637863849	0.132874080973	0.86697888102
a31	1.16041157108e-08	1.11586254514e-07	3.68760973147e-07	8.05152163497e-05	0.128970965991	0.870948083673
a0	3.87164920097e-09	3.74541946913e-08	1.23338111082e-07	2.82853613832e-05	0.071335550997	0.928636051224
a20	1.29425185239e-09	1.25322909654e-08	4.12386999783e-08	9.67946233307e-06	0.0481524956657	0.951837817075
a31	4.31927610441e-10	4.18133397322e-09	1.37610519929e-08	3.24505008002e-06	0.0199446522552	0.980052119025
a46	1.44198638558e-10	1.40855114149e-09	4.6699933501e-09	1.98600195701e-06	0.0131429857851	0.986855019675
</S>	7.2431018529e-11	7.26115891745e-10	2.45646233005e-09	2.3446514285e-06	0.0157121178926	0.984285509838
