 	io	non	ho	niente	da	mangiare	</S>
a8	0.000364136531523	0.00559539665388	0.014308825465	1.57259137e-05	0.125297992	0.48125091	0.37316702
a31	0.000379806823841	0.00567173399796	0.0160442226217	1.4696388e-05	0.203466480667	0.400015126667	0.37440794
a8	0.000142314851024	0.00198691667265	0.0145429810072	7.0368367e-06	0.255762680222	0.285384598889	0.44217348
a20	4.74682726955e-05	0.00068247686415	0.0141525332024	3.40631327067e-06	0.226761963407	0.349172092963	0.409180083333
a31	1.58229837743e-05	0.000227981358478	0.0065985205578	1.20540150756e-06	0.142889313136	0.546038244321	0.304228931111
a14	5.27454838801e-06	7.60044481301e-05	0.00220172781677	4.6766484702e-07	0.0814520650453	0.723505368107	0.192759093704
a31	1.75818766495e-06	2.53685922641e-05	0.00076885220109	1.9121917684e-07	0.0340225733484	0.717691832702	0.247489411235
a13	5.86074281777e-07	8.49015725585e-06	0.00029756777203	9.908119998e-08	0.0169391960161	0.672794637567	0.309959397078
a37	1.95374812861e-07	2.83036029723e-06	0.00010973452701	3.358843436e-08	0.00628177617203	0.643441695856	0.350163732359
a10	6.513730843e-08	9.43600260833e-07	4.05052368567e-05	1.1381413794e-08	0.00222518235734	0.432827741952	0.564905560786
a20	2.1717758684e-08	3.14568879201e-07	1.35516169936e-05	3.80422242433e-09	0.000747847373827	0.182489765317	0.816748520262
a7	7.24266422883e-09	1.0486696648e-07	4.52442351667e-06	1.26908920178e-09	0.000249375282911	0.0702510017723	0.929495026754
a18	2.41506860306e-09	3.49584660957e-08	1.50931060891e-06	4.23168043138e-10	8.31476524963e-05	0.0280447452574	0.971870595585
a44	8.05077669785e-10	1.16543456562e-08	5.1185064819e-07	1.41146442581e-10	2.85833037694e-05	0.0157520147525	0.984218911862
</S>	4.02545381615e-10	5.8291230306e-09	2.68673833095e-07	7.06657617755e-11	1.55853493847e-05	0.0151066978763	0.984877475931
