 	ha	potuto	entrare	dalla	finestra	</S>
a46	7.1047809307e-06	0.0507034565	0.01371271005	0.30544885404	0.572536185	0.05759170965
a31	7.64785114357e-06	0.365582150833	0.02584147035	0.30884151568	0.242674949133	0.0570522838167
a8	3.09345029838e-06	0.723871046944	0.0650891351167	0.108136862627	0.0816416394977	0.0212582118056
a31	2.15859568332e-06	0.842136592315	0.0741952113722	0.0443900162757	0.0283947072526	0.0108812472019
a15	1.90171379444e-06	0.616411746105	0.297599080124	0.0643669777586	0.0121675074175	0.00945272273397
a13	6.90022159147e-07	0.227686963302	0.581803860041	0.159858272586	0.0155098620392	0.015140328578
a24	2.3127872051e-07	0.077086834564	0.41806551968	0.251649960862	0.209489690346	0.0437077601927
a31	7.71015293595e-08	0.025748227438	0.145614921473	0.187591587187	0.595440230115	0.0456049473976
a18	2.5700630612e-08	0.008620250482	0.049121307071	0.105046242629	0.818581110038	0.0186310571325
a31	8.56688169941e-09	0.00287794465628	0.0168418250177	0.0767599529863	0.883875113346	0.0196451440442
a20	2.85562732212e-09	0.000959451737063	0.00562465194323	0.0282744146054	0.943459147782	0.0216823186814
a11	9.51875806972e-10	0.00031986603464	0.00188278529089	0.0127874786018	0.972395799261	0.0126140500938
a8	3.17292027758e-10	0.000106622226987	0.00062978117044	0.00530782476727	0.97688331642	0.0170723842313
a31	1.057640967e-10	3.55408280063e-05	0.000212150788047	0.00213182839776	0.873681738807	0.123938678077
a8	3.52547085142e-11	1.18469730564e-05	7.1245367329e-05	0.000867894801253	0.823653312936	0.175395679359
a31	1.1751575106e-11	3.94900183464e-06	2.40172705647e-05	0.000419804143084	0.698805870979	0.300746359786
</S>	5.87578812281e-12	1.97450230406e-06	1.20192368448e-05	0.000213748595542	0.526720785489	0.473051479893
