 	mi	si	gonfiò	il	dito	</S>
a31	3.445496135e-06	0.020728295733	0.7448653	0.188707946	0.030698307	0.014996633
a11	3.39227954562e-06	0.020743727131	0.615688186667	0.297369558667	0.034667757	0.0315273216667
a31	1.14195631583e-06	0.0127990479303	0.580310478889	0.329449839556	0.0416005063333	0.0358389678889
a15	3.9493577411e-07	0.0101245764578	0.633064342963	0.296476329852	0.0402737397778	0.020060608963
a31	1.35236589837e-07	0.0033906845916	0.764304034321	0.201213501617	0.0188117512593	0.0122798597877
a0	4.54908632707e-08	0.00114218970521	0.815029974774	0.169709578872	0.00923522091977	0.00488294896257
a46	1.51734343172e-08	0.000380818792083	0.666136968258	0.320894819624	0.00881422880659	0.00377313255419
a31	5.06030765666e-09	0.000126958358305	0.440894882753	0.396717959875	0.156517362602	0.00574281418473
a18	1.68682357937e-09	4.23198838421e-05	0.256659780918	0.397641273292	0.312050747534	0.0336058563949
a31	5.62275920811e-10	1.41066387523e-05	0.117128333139	0.300853229764	0.517745075845	0.0642592201316
a24	1.87425723163e-10	4.70221333571e-06	0.0415492831463	0.10447320692	0.522340861948	0.331631913377
a28	6.24752904096e-11	1.56740455268e-06	0.0138759702964	0.035066769262	0.395741523983	0.555314167792
a13	2.0825139042e-11	5.22468229546e-07	0.0046343766075	0.0119657446107	0.497210407994	0.486188952597
a20	6.94176069863e-12	1.74156097399e-07	0.00154513335399	0.00405870236167	0.403658689331	0.590737267532
a17	2.31394468774e-12	5.80520367417e-08	0.000515052900618	0.00135495104172	0.235485936444	0.762643939177
a39	7.71321509778e-13	1.93506799811e-08	0.000171688918187	0.000452954029837	0.146706580815	0.852668729726
a20	2.57114681824e-13	6.45022799542e-09	5.72306210364e-05	0.000151051292039	0.066360055605	0.933431643242
a31	8.57111320957e-14	2.15007669706e-09	1.90851333814e-05	5.18931267433e-05	0.0607718938683	0.939157114414
a41	2.85757804636e-14	7.16693517856e-10	6.3723691168e-06	2.00819677478e-05	0.110554759956	0.889418791471
a8	9.52953958847e-15	2.38899722621e-10	2.1347113596e-06	1.04379839159e-05	0.125541283319	0.87444615049
a37	3.19793088176e-15	7.96387963081e-11	7.20450868533e-07	5.98743923863e-06	0.0780348211063	0.921958483497
a8	1.08902175859e-15	2.65521858694e-11	2.52261185178e-07	5.49635934621e-06	0.0736050137021	0.926389227832
</S>	5.48652811295e-16	1.32776426372e-11	1.42977622589e-07	7.98258617311e-06	0.104983721851	0.895008113916
