 	mia	figlia	vuole	andare	</S>
a46	0.0540338799593	0.073384246103	0.17941565545	0.66065275	0.0325135035
a31	0.0558422548198	0.189466535368	0.36374390515	0.357621353333	0.0333259935
a7	0.0204977032133	0.189796211789	0.347253618383	0.315700887778	0.126751610167
a20	0.00690749211077	0.073891426723	0.159287660128	0.467887712593	0.292025706722
a31	0.00230318384358	0.0247200444237	0.0558478810427	0.683822920864	0.233305946274
a46	0.000767797096792	0.00824553104057	0.0191815173142	0.887935673621	0.0838694581247
a31	0.000255943130218	0.00274991810994	0.00646767622707	0.947887191207	0.0426392317082
a46	8.53151615287e-05	0.00091670997507	0.00217027687469	0.886179020402	0.110648677569
a31	2.84386870034e-05	0.000305616642154	0.00073128315539	0.585194153467	0.41374055919
a11	9.47957066167e-06	0.000101872946891	0.000244073412157	0.259420647822	0.740223953063
a3	3.15986117704e-06	3.3958110757e-05	8.1569875717e-05	0.108987394474	0.890893931021
a31	1.05328929038e-06	1.13195372085e-05	2.72622353603e-05	0.0397001536913	0.960260257007
a27	3.51157918871e-07	3.77720592493e-06	9.8876835101e-06	0.0164668968971	0.983519135669
a0	1.18319213667e-07	1.29466323264e-06	1.09582832367e-05	0.00850322289903	0.991484428556
</S>	6.09700633335e-08	6.9489254382e-07	1.58463346184e-05	0.00599905434951	0.993984364278
