 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.0105961632097	0.0229446582595	0.00707741968	0.0041267700915	0.27169799	0.46487941	0.21867755
a8	0.0106716708166	0.0243877834198	0.00752034189333	0.00457143746383	0.27878891	0.27604244	0.398017376667
a20	0.00364096708753	0.00976946687327	0.00331787253111	0.00210198982128	0.338962563333	0.156493683333	0.485713442222
a8	0.00122221892924	0.00346005648576	0.0020103295437	0.000918851480427	0.507534654444	0.0956597777777	0.389194137407
a31	0.000408117640897	0.00116278999315	0.0036436886479	0.000516891333476	0.639808048148	0.0596405975926	0.294819895802
a37	0.000136169406059	0.0003898140458	0.0036188312453	0.000295528119825	0.584322519383	0.0618771961975	0.349359951934
a10	4.53898887779e-05	0.000129938029576	0.001221770199	0.000138459018608	0.524399849794	0.100492574066	0.373572027311
a31	1.51300325397e-05	4.33131449156e-05	0.000507339184233	0.000877122442869	0.553901299931	0.182393788022	0.262262022437
a21	5.04336561931e-06	1.44381811524e-05	0.0002687002327	0.00110192257829	0.483085749977	0.342013752674	0.173510402812
a31	1.68113451318e-06	4.81272821849e-06	8.96122818027e-05	0.000588390636763	0.324878093326	0.432776817558	0.241660582937
a10	5.60380091635e-07	1.6042434862e-06	2.99155776272e-05	0.000414098902654	0.251371807775	0.489100619186	0.259081389646
a17	1.86795735473e-07	5.34748025505e-07	9.97197187651e-06	0.000139407785718	0.204730255925	0.497734143062	0.297385525215
a20	6.22660127914e-08	1.78249383505e-07	3.32401672149e-06	4.72133891327e-05	0.107520091308	0.489259524354	0.403169641738
a31	2.07555896718e-08	5.94164679871e-08	1.1080151651e-06	1.65418876709e-05	0.052674833336	0.372309785785	0.574997680579
a39	6.91855299719e-09	1.98054908596e-08	3.69347233694e-07	7.7186338903e-06	0.029411358012	0.410547519595	0.560033053526
a31	2.30620623366e-09	6.6018312678e-09	1.23116554827e-07	4.18390406343e-06	0.021057193604	0.420642475865	0.558296064509
a8	7.68739777235e-10	2.20061247392e-09	4.10427792719e-08	4.33547828781e-06	0.00975081060133	0.238348061288	0.751896774836
a39	2.56274933374e-10	7.3353973926e-10	1.36841478464e-08	4.26008665594e-06	0.00767055623378	0.328388287096	0.663936908279
a8	8.54496530288e-11	2.44513829237e-10	4.56145851943e-09	1.73958674531e-06	0.00506435091126	0.298274805699	0.696659119426
</S>	4.27255647655e-11	1.22257202883e-10	2.28083042656e-09	1.25441482265e-06	0.00346097235563	0.193716167849	0.802821609713
