 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a31	9.6090955e-06	0.00012579772115	0.00061262965	0.001634766305	0.0181555267535	0.012486325345	0.012934187	0.0147939645	0.001413157465	0.620660985	0.14884346	0.1125028785	0.055826713
a24	5.17797601967e-06	4.2619369879e-05	0.000232333691333	0.000547109689233	0.00605995362083	0.00424882305167	0.0122722623333	0.0250602981667	0.00127863543167	0.784790995	0.0853203856667	0.0503872169333	0.0297542233333
a28	1.72827016232e-06	1.422177046e-05	7.9227831311e-05	0.000186093317844	0.00202973959828	0.00150084110722	0.00965452409443	0.0245432217222	0.00721481054389	0.867478575	0.0500725862222	0.0204324815444	0.0167919514444
a39	5.7657266094e-07	4.78999183467e-06	3.05417953037e-05	9.79257578147e-05	0.000736479820093	0.000694077542407	0.00401278814814	0.0123356097741	0.0253312495146	0.894048855	0.0456463524074	0.00896535784813	0.0080953816148
a17	1.92507741437e-07	1.65729488322e-06	2.97741081012e-05	0.000592751033938	0.00140817530336	0.00272302030414	0.00722678018271	0.010061443458	0.0584094648382	0.812616805	0.0935704258025	0.00683951914938	0.00652002300493
a31	1.50202087536e-07	4.10727906561e-05	0.0438952308537	0.0657737558446	0.0419402697011	0.0559022651014	0.0636430087276	0.0183855591527	0.0536982941794	0.496453700333	0.100445765934	0.0421576063831	0.0176633970016
a20	1.36177516759e-07	5.4194457332e-05	0.0586129459846	0.0891708492815	0.0660965932337	0.0910828130338	0.169702746243	0.0251824367176	0.0277658039598	0.300735818778	0.096311655978	0.0550460051277	0.0202380504672
a31	4.69011241663e-08	1.9742985024e-05	0.0349402176949	0.16496059376	0.0684084210779	0.0740511690113	0.182942772081	0.0195771796725	0.0183784201199	0.233425713259	0.0957075506593	0.0866938913759	0.0208942982891
a17	1.70432181971e-08	8.25859032833e-06	0.0272001152983	0.191705795253	0.0783131403593	0.0958050863371	0.330657860694	0.0188837349908	0.00663215602997	0.0866077104197	0.0475451448864	0.095168770792	0.0214722164297
a8	5.7178468077e-09	2.75636299431e-06	0.0094342494061	0.080216927751	0.0704046434531	0.140042882112	0.564716046898	0.0172527817636	0.00244951687442	0.0349582970399	0.0215383126288	0.0352114748307	0.0237721274766
a31	1.91090967207e-09	9.20922615503e-07	0.00374645164203	0.125708217917	0.101660934484	0.150177934037	0.515425572299	0.00742069835453	0.000823336157907	0.0119005979866	0.00786663547627	0.0229582815102	0.0523104474922
a8	6.40985888623e-10	3.08686770294e-07	0.00182257988068	0.139324911639	0.113739818161	0.152196648012	0.496251177433	0.00379255038484	0.000281017160569	0.00418403984553	0.00324481895876	0.0193021481701	0.0658599991641
a24	2.14070896692e-10	1.0296095718e-07	0.000685828866093	0.0576382490997	0.0671007977203	0.170029802671	0.612537835811	0.00532199972828	9.48034715897e-05	0.00178340781184	0.00152181125292	0.00849800657003	0.074787366388
a31	7.13781148102e-11	3.43227103495e-08	0.000248881679898	0.0420492225866	0.0783199509068	0.169317044224	0.527319591937	0.00545931680943	3.53828286632e-05	0.00088607314528	0.00073990946764	0.00681432170334	0.168810288796
