 	lo	ho	finito	di	fare	</S>
a8	0.002792183792	0.0320018835	0.126554025	0.31184953	0.186242944	0.34055938
a31	0.002793780816	0.03209773944	0.122871793	0.154105373333	0.263550034667	0.424581253333
a20	0.000955386193387	0.0108358074444	0.097332959	0.184506551111	0.259449344889	0.446919944444
a24	0.000318590306971	0.00361317999985	0.0701449871667	0.19314404037	0.211409348296	0.521369841481
a18	0.00010619709022	0.00120439634975	0.0238799482406	0.109934888457	0.161161862765	0.70371266716
a31	3.5427296711e-05	0.000401669620499	0.00814645539853	0.125653091152	0.154242750922	0.71152057572
a20	1.18385604471e-05	0.00013409630512	0.00290736429284	0.133466845051	0.134848223641	0.728631638573
a10	3.94788730853e-06	4.47017384179e-05	0.000991831336513	0.061758817517	0.078468656547	0.858732026191
a20	1.31649524484e-06	1.49011351012e-05	0.000332091235441	0.0230569156323	0.0402689101823	0.93632580873
a7	4.38876410782e-07	4.96708261493e-06	0.000110742991879	0.0078196115991	0.0174766938274	0.97458750291
a31	1.46294813051e-07	1.65569604117e-06	3.69196518701e-05	0.00263886279037	0.0106831800425	0.98663920097
a20	4.87650438445e-08	5.51898884052e-07	1.23093557266e-05	0.000919486429123	0.00922238601417	0.989845210323
a18	1.62551194982e-08	1.83966499792e-07	4.10445753093e-06	0.000337591993374	0.00603387093806	0.993624266774
a24	5.41838770378e-09	6.13222024715e-08	1.36852787489e-06	0.000119250531871	0.00289919605935	0.996980142258
a46	1.8061572935e-09	2.0440773226e-08	4.56314168041e-07	4.2544044037e-05	0.00120558879978	0.998751414086
a31	6.02078893468e-10	6.81363263869e-09	1.52315990514e-07	1.9053372679e-05	0.000986335399927	0.998994471362
a33	2.00784508854e-10	2.2716507586e-09	5.26957231713e-08	3.2883265893e-05	0.00284051429998	0.997126543787
a8	6.7036967778e-11	7.5770816274e-10	1.95817093471e-08	3.87786429643e-05	0.00351362619999	0.996447567929
</S>	3.3551419999e-11	3.7894692388e-10	1.00735006085e-08	2.45962079821e-05	0.00238285275	0.997592533964
