 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.10476569337	0.05327876378	0.000433360415	0.06328577932	0.2524932265	0.021686191	0.130246834	0.365529145	0.00828103085
a8	0.10476866691	0.0532318347955	0.000278827540667	0.119622583107	0.509180702167	0.016075487	0.0561488953333	0.131358136567	0.00933488595
a31	0.0350913999003	0.0184174088673	0.00230698815922	0.146497894369	0.445685291389	0.072754089	0.175375943111	0.0949170004223	0.00895397531667
a29	0.0118626593126	0.00683742962443	0.00511108838641	0.11325273579	0.167196113796	0.133693453	0.42419917437	0.128363583474	0.00948373543889
a11	0.00395422069457	0.00231325625848	0.00450263866214	0.06142642793	0.0860059922653	0.136654844333	0.556649878123	0.138574994491	0.00991772981296
a31	0.00131809039318	0.0135776022012	0.110578095421	0.05811327431	0.0626925790884	0.107130771444	0.452492979374	0.184649251497	0.00944735637099
a17	0.000439380280576	0.0174238533271	0.14986036214	0.121420921437	0.146352779696	0.0815094004813	0.286641279791	0.189308145832	0.00704389022366
a21	0.000146460136272	0.00590844152437	0.0546622564033	0.137513270479	0.383818889899	0.0746601284938	0.200334543264	0.133954750611	0.00900123640789
a24	4.88200458168e-05	0.00197352810411	0.018347976437	0.069901654993	0.605713096633	0.0454911168313	0.105121942421	0.123942743537	0.029459110136
a31	1.62733486105e-05	0.00065843403822	0.00737999649153	0.032560436831	0.504557742211	0.0285157586104	0.062517888807	0.315953441179	0.047840034712
a18	5.42444955427e-06	0.000221234049373	0.00373715176551	0.0288570319437	0.44578837407	0.0282643068701	0.0555864186023	0.392742820393	0.0447972152373
a31	1.80814986631e-06	7.5130961545e-05	0.00129283893684	0.0212207078479	0.51159718469	0.0222766144234	0.0364887032008	0.303369046798	0.103677954079
a8	6.02716624194e-07	2.51300898823e-05	0.000481676606947	0.0196060701493	0.44331654823	0.0142313326078	0.0245495664003	0.332698882266	0.165090198026
a31	2.00905543392e-07	8.4503982763e-06	0.000180762386649	0.0173733203831	0.38321798941	0.00945862611927	0.0172965551001	0.281881397422	0.290582699342
a11	6.69685184641e-08	2.87831581097e-06	6.32066567163e-05	0.0084426747277	0.351184953137	0.00955209895642	0.0130561986667	0.284943302474	0.332754639781
a31	2.23228434742e-08	1.01909767982e-06	2.26027641888e-05	0.00521048584257	0.310091401046	0.00943967223881	0.0114274611122	0.263909784158	0.39989757326
a8	7.4409484806e-09	3.4386178944e-07	8.11402424627e-06	0.00357759241419	0.208349993682	0.0067087849996	0.00914847359407	0.303456011386	0.468750677753
a24	2.48031687801e-09	1.2200358048e-07	3.13767410692e-06	0.00286576216813	0.144353344561	0.00564876520787	0.00821986381136	0.291775458462	0.547133559251
a31	8.26772378088e-10	4.44597821347e-08	1.05021768667e-06	0.000985516849443	0.141668284854	0.00200010303062	0.00284954187045	0.116899768821	0.735595703084
a37	2.75591616162e-10	1.60844578529e-08	3.84017258423e-07	0.000480629603148	0.133175444951	0.00648096443021	0.00569822694348	0.274041517607	0.580122791028
a31	9.18647103889e-11	6.70144475097e-09	1.71382657808e-07	0.000331676597716	0.096391758317	0.00813499092007	0.00680464924783	0.344243174202	0.544093537009
a28	3.06220329176e-11	2.46610741699e-09	7.0915426936e-08	0.000183778655905	0.0626987561057	0.01033349675	0.00943113301594	0.381962659734	0.535390079003
a31	1.02078192274e-11	1.04362180233e-09	3.37040016453e-08	0.000114889630302	0.0407722267019	0.0112144887167	0.0104746548053	0.407271043245	0.530152626334
</S>	5.10395507069e-12	6.56705596165e-10	2.89808308226e-08	0.000101971707651	0.0374806753509	0.00619859855835	0.00585386060265	0.270487206623	0.679877613167
