 	prima	di	andare	alla	scuola	</S>
a7	0.00527826592965	0.07166569987	0.34017982	0.404595149	0.16095031	0.0173307445
a11	0.00527870745172	0.0742083109567	0.367666473333	0.165289316667	0.357771303333	0.0297858825
a43	0.00176132868594	0.0292149133189	0.167132612778	0.0794539032223	0.693384111111	0.0290531231667
a20	0.000589282499747	0.012245714673	0.0764155605927	0.0398243304074	0.855730783704	0.0151942956222
a31	0.000197667980592	0.004821066191	0.0331618916309	0.0206582561358	0.934962007901	0.00619910827407
a20	6.60217297087e-05	0.0016521426385	0.012988556177	0.0138645717119	0.968967602634	0.00246111725802
a31	2.20141654975e-05	0.000555255805043	0.00535246617567	0.011410026104	0.981560487545	0.00109973968601
a20	7.33851360462e-06	0.000185502576414	0.00276920897522	0.0478759312347	0.948472749182	0.00068925401867
a31	2.44617388623e-06	6.20005156957e-05	0.00183199181874	0.0598215757116	0.937710616394	0.000571377349557
a20	8.15391437156e-07	2.06804005082e-05	0.00067036289658	0.0562757938705	0.941935505465	0.00109686356985
a31	2.71797183323e-07	6.8975218583e-06	0.000277119565827	0.0540867518235	0.943977835155	0.00165117388995
</S>	1.35898594207e-07	3.4491498495e-06	0.000139199988363	0.0273847117117	0.970765567577	0.00170701754497
