 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.000909522199	0.00298593504	0.030173173	0.000147036992	0.506715722	0.458443755	0.000624826195
a46	0.109827776633	0.0991788403467	0.0302926873333	0.00397808473067	0.211832342	0.544222985	0.000667281811667
a31	0.176600476878	0.268120196782	0.0550624867778	0.00620113691022	0.114814924	0.378823235	0.000377555317222
a17	0.0902139081593	0.288451685594	0.0688266735926	0.00423606743674	0.088545548	0.459430685	0.000295439705741
a37	0.0303494165575	0.158866358931	0.0449532778642	0.00312206681225	0.090681916	0.671650978333	0.00037599967858
a31	0.0101321636676	0.0576473269437	0.0719510712881	0.00653417480408	0.148308375333	0.704615642778	0.000811252336193
a39	0.00339303007487	0.0215042118746	0.0753408755627	0.00761210590136	0.177925941778	0.712614880926	0.00160896997873
a31	0.00113101009863	0.00723620238853	0.0316557093209	0.00335891484712	0.275946163926	0.677218626975	0.00345339652624
a37	0.000377003433553	0.00242238147668	0.0167511583403	0.00148207624237	0.331821754642	0.643133142325	0.00401248024208
a31	0.000125667813326	0.000810547092227	0.0078111416801	0.000548844403457	0.270271921547	0.713556094108	0.00687577881403
a46	4.1889271528e-05	0.000271184813242	0.0050786405267	0.000389804743819	0.355375310516	0.627045954703	0.0117972092713
a31	1.39630908127e-05	9.07394974807e-05	0.00299961854223	0.00033225422694	0.365114656839	0.588656661568	0.0427920980904
a46	4.65436365673e-06	3.03360202269e-05	0.00204748990074	0.000136900049647	0.32888753228	0.609878003856	0.0590150850301
</S>	2.32718188648e-06	1.52415911135e-05	0.00113365393037	0.000106593017323	0.36805007614	0.585262926928	0.045429191015
