 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.000507959989	0.0004003925955	0.0987503865	0.243719475	0.299565965	0.30984556	0.04721026
a24	0.000492821722962	0.000397783746101	0.0945844385	0.461256635	0.302650525	0.115393753833	0.0252240231667
a31	0.000165640762282	0.000133820731735	0.0457333291667	0.656291078333	0.229885298333	0.0561028817777	0.0116879007556
a0	5.6684384304e-05	4.58573966483e-05	0.0304738283889	0.686848492778	0.236396272778	0.0392106855926	0.0069681526852
a31	3.10598426447e-05	1.61459778194e-05	0.030580581463	0.624377584259	0.278331710926	0.0604380268642	0.00622488946173
a17	2.25535394016e-05	6.2216438538e-06	0.0291423882543	0.521546394753	0.367158943642	0.0759337412881	0.00618973892058
a13	7.6652604318e-06	2.07922918828e-06	0.0114123095248	0.356848171584	0.556733521214	0.060433216096	0.0145629934069
a31	2.55678457752e-06	6.93088902912e-07	0.00381803182127	0.144066569211	0.483412380405	0.278006298699	0.0906934118023
a20	8.52278486345e-07	2.31030527814e-07	0.00127282478147	0.0482477674637	0.264614120135	0.538523779566	0.147340397267
a31	2.84096475012e-07	7.70101868221e-08	0.000424276167239	0.0161099306756	0.171824074355	0.413534696522	0.398106662422
a23	9.46988729777e-08	2.56700651605e-08	0.000141425653561	0.00538284072157	0.064342751095	0.301429042174	0.628703820807
a8	3.15663349138e-08	8.55669075703e-09	4.71421192995e-05	0.00181061617019	0.0321301516983	0.439122334058	0.526889696936
a20	1.05221203568e-08	2.85223098839e-09	1.57140488935e-05	0.000607426882149	0.0146502402228	0.569940611353	0.414785965645
a31	3.50737826307e-09	9.50743745017e-10	5.23801642866e-06	0.000202476369266	0.00489485749493	0.415116137451	0.579781268548
</S>	1.75368925891e-09	4.75371883614e-10	2.61900823563e-06	0.000101238925829	0.00245229439346	0.211920819226	0.785523014274
