 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.000451277565	0.0005628904	0.0087191209	0.033607706	0.0603245177	0.0292371687	0.665016485	0.2020808
a20	0.000425233339067	0.0005435770624	0.00640453806	0.0396754673333	0.0841836425667	0.0398223582333	0.443163045	0.385782116667
a11	0.000142082193792	0.00018162789878	0.00227000279	0.0433610494444	0.0608848981889	0.0540416894111	0.353172418333	0.485946245556
a10	4.7430142604e-05	6.10122416067e-05	0.00082250623	0.0211812789815	0.029929465063	0.073655963137	0.356346506111	0.517955855185
a39	1.62875257713e-05	2.93906499689e-05	0.0012578713	0.0373579451605	0.0118765364543	0.0541494997123	0.35342472537	0.541887738395
a7	6.37371719043e-06	2.7645944323e-05	0.0021093452	0.0516531717202	0.00462763700143	0.0221908313608	0.37760945179	0.541775532798
a37	2.64721047614e-06	1.85056076743e-05	0.00149404695	0.0343376639067	0.00182488816381	0.00755480471027	0.446042950597	0.508724517599
a8	9.04082728713e-07	6.58267209143e-06	0.000565304791333	0.0318543803022	0.0072214901346	0.00348907157009	0.534095006866	0.422767292533
a18	3.12676111471e-07	2.44136379581e-06	0.000211459960611	0.0288352014341	0.0141390827115	0.00272184782336	0.578000075622	0.376089597511
a46	1.05621993617e-07	8.25844854603e-07	7.24870217703e-05	0.0167723461447	0.0191016379038	0.00286368904112	0.583225431874	0.377963492504
a31	3.54157517257e-08	2.84749265534e-07	2.64043455234e-05	0.0105874197149	0.0189468709679	0.00281157954704	0.605100910625	0.362526517501
a18	1.18767710676e-08	9.9060558938e-08	9.9620602078e-06	0.00517611606163	0.0112922227893	0.00172126878235	0.555490146875	0.426310175834
a24	3.97294220291e-09	3.31751835272e-08	3.49300393927e-06	0.00186393820556	0.00528323787342	0.000814077707268	0.328226216625	0.663809001945
a28	1.32466700991e-09	1.10607810589e-08	1.21539765976e-06	0.000621619706107	0.00176230017826	0.000273041926674	0.232115556542	0.765226267315
a31	4.41993570713e-10	3.69253490113e-09	5.04721083253e-07	0.000227433434602	0.000600612637887	0.000100426346991	0.268995245514	0.730075785772
a20	1.49620759914e-10	1.24988501921e-09	2.95677134418e-07	9.72294713673e-05	0.000239289934296	0.00010347265933	0.387981225171	0.611578498591
a31	5.20791201437e-11	4.32667737003e-10	1.76672370139e-07	3.48458105224e-05	0.000108372446899	9.881132931e-05	0.397398595057	0.602359152864
a3	1.78250525869e-11	1.48112023101e-10	1.25320088713e-07	1.29010534408e-05	3.94243047663e-05	3.800567797e-05	0.297539878352	0.702369584288
a31	6.4011303053e-12	5.3079167717e-11	1.05571859738e-07	4.8918272136e-06	1.53922221888e-05	1.610823959e-05	0.236946925117	0.763016514763
a20	2.6123044781e-12	2.26159057557e-11	5.57146210793e-08	2.1388851812e-06	1.50015209963e-05	3.57919764633e-05	0.306371014039	0.693575958254
a31	1.3520184247e-12	1.29069964852e-11	3.97134424598e-08	1.5114748704e-06	1.84259449988e-05	4.41178968211e-05	0.335011981346	0.664923919418
</S>	6.8249891035e-13	7.2565360926e-12	2.25620278799e-08	1.5625075352e-06	1.52012794994e-05	2.53590679105e-05	0.206122905673	0.793834959709
