 	vengono	vestiti	dai	genitori	</S>
a31	1.94738331e-06	0.13070091498	0.851952765	0.0145212616865	0.0028231099935
a46	7.60411815267e-07	0.043612364427	0.950415705	0.0049018110265	0.00106937032683
a18	2.55727646189e-07	0.0153206119223	0.976735718333	0.00230236888217	0.00564106177561
a31	7.16422617896e-07	0.0079504184741	0.983572082778	0.00141911449406	0.00705767500854
a11	8.70244227632e-07	0.00532729865803	0.991355004259	0.000701900831353	0.00261497403951
a31	3.01495025544e-07	0.016565941886	0.98159462142	0.000708589790451	0.00113060153317
a39	1.10052654198e-07	0.0200050235387	0.978714993807	0.000835013743484	0.00044486848439
a31	3.88248775493e-08	0.0490925040896	0.945460297936	0.00510231488116	0.00034482337813
a35	1.50382286031e-08	0.0589534327965	0.932326165979	0.00830978539372	0.000410579726043
a31	5.10683744103e-09	0.0673603423655	0.837532921993	0.0878908072312	0.00721592236535
a18	1.77292654878e-09	0.0697919264085	0.685429107331	0.22072299241	0.0240559677885
a0	5.92690161293e-10	0.0233263461712	0.478257292444	0.396329330803	0.10208703793
a31	1.97810009699e-10	0.00778342530173	0.204473098148	0.412041483601	0.375702022643
a37	6.59839878747e-11	0.00260204201599	0.0773134983827	0.3363577512	0.583726727548
a20	2.20707827416e-11	0.000867367261985	0.0299475221609	0.4772772104	0.491907912516
a31	7.39823168126e-12	0.000289142355705	0.0106780890203	0.4058544918	0.583178277505
a41	2.47431221581e-12	9.6400253277e-05	0.00410171529677	0.2542538756	0.741548015835
a20	9.01911116603e-13	3.21446693198e-05	0.00165529036059	0.213531388533	0.784781171945
a31	3.69640854368e-13	1.07156353442e-05	0.000602578285197	0.100781553011	0.898605107315
a20	1.48243216956e-13	3.57223704121e-06	0.000239808639399	0.046645419837	0.953111172438
a39	7.89391383187e-14	1.1909742145e-06	8.92611257997e-05	0.028658583279	0.971250944146
a46	3.14637430062e-14	3.97271699887e-07	4.66654429332e-05	0.021091980093	0.978860914715
a41	1.21604864687e-14	1.32678314519e-07	3.24677903111e-05	0.016561736031	0.983405621572
</S>	7.63946008435e-15	6.64021282095e-08	2.06007001556e-05	0.0125166055155	0.987462685786
