 	che	vende	buon	pane	</S>
a17	0.160352965556	0.1176044945	0.073612682	0.353983928	0.294445865
a31	0.160367505134	0.116412737533	0.364245735333	0.155455007667	0.203518975
a11	0.0534718957942	0.0396639144143	0.548241535111	0.0626417892223	0.295980858333
a39	0.0178240636022	0.0132924511486	0.290929100304	0.0268497694074	0.651104626111
a35	0.00594135541684	0.00443142267688	0.098072458856	0.0109723068358	0.880582458704
a39	0.00198045181868	0.00147716363479	0.0327255856755	0.00426322816127	0.959553552901
a31	0.000660150617706	0.000492451992905	0.0109557107474	0.00727826156976	0.980613417634
a24	0.000220050224245	0.000164216325928	0.00370175467047	0.00831801340325	0.987595939211
a18	7.33500822901e-05	5.47415978052e-05	0.00123987458216	0.00289417268442	0.99573781307
a31	2.44500275316e-05	1.82475547994e-05	0.000415294675463	0.00105231300947	0.998489671023
a13	8.15000955118e-06	6.08262114444e-06	0.000138750698898	0.00039914151949	0.999447873674
a31	2.71667022797e-06	2.02764690847e-06	4.654875851e-05	0.00017919023883	0.999769507891
a46	9.05556834932e-07	6.75987141128e-07	1.5625985954e-05	9.65298669433e-05	0.999886255964
a8	3.01852629681e-07	2.25729495336e-07	5.489702558e-06	8.49965039811e-05	0.999909005321
</S>	1.50926710275e-07	1.13317128743e-07	3.028276279e-06	8.41913844906e-05	0.99991255266
