 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.0005216300245	0.000247811875	6.29349952e-05	6.38341925e-05	0.0327933128423	0.0013772077885	0.0019199165	0.0077976573	0.23141993116	0.19095898785	0.0011373172	0.5124977725	0.0192016875
a28	0.00051695246001	0.0001612949143	2.41275268e-05	4.40836385e-05	0.0112944812756	0.000553167795167	0.00477420583333	0.0197471384333	0.40618150372	0.28772175595	0.000837387463	0.251287719167	0.0168561871667
a15	0.000172364461687	5.38350340763e-05	9.29319356667e-06	3.12347887467e-05	0.00416178064187	0.000274898009489	0.00578796834444	0.0236399104778	0.457039577907	0.265533175317	0.0002824822472	0.234679313056	0.0083341724889
a31	5.74582490455e-05	1.79505503414e-05	3.26800342946e-06	1.05807436806e-05	0.00142462610219	9.35885056297e-05	0.00225890054148	0.0132487058593	0.303250760969	0.162624932106	0.000100273057933	0.512975131019	0.00393379704963
a20	1.91528271113e-05	5.98366429909e-06	1.12673903372e-06	3.57318080185e-06	0.000484124493297	3.58730582432e-05	0.00109266070716	0.0183290033198	0.212079135323	0.122485737702	3.88092461977e-05	0.643211597006	0.00221321180321
a31	6.38429757315e-06	1.99516220073e-06	4.13647382707e-07	1.23726131258e-06	0.000170426474966	1.66244884577e-05	0.000695687585387	0.0196946656066	0.180090017441	0.108976414567	2.69402459526e-05	0.688694662335	0.0016245546044
a35	2.12811560846e-06	6.65678681987e-07	2.00168569036e-07	5.0015944616e-07	8.68335911887e-05	1.36899768626e-05	0.000320078811462	0.0070858433022	0.159625738147	0.249842353522	2.91769823175e-05	0.581625380778	0.0013674204048
a8	7.09371876751e-07	2.22403699472e-07	9.13091409679e-07	1.84319740205e-06	0.00031259737373	7.03042156209e-05	0.000615267570487	0.00385053180073	0.221901756049	0.511849344507	0.000161171065106	0.256872618926	0.00436270833493
a31	2.36457582803e-07	2.04600992224e-07	0.00055621226527	0.000786829648367	0.00474355115791	0.00120530812521	0.00192970855683	0.00335706556691	0.146179883316	0.388985240269	0.00348220927504	0.438771668309	0.0100018537783
a29	7.88194830129e-08	2.05231305075e-07	0.00074698707509	0.00106557557546	0.0069260333193	0.00218551614174	0.00699672751894	0.0081583187223	0.0795955324053	0.286862038856	0.00478818195835	0.58889378277	0.0137809655928
a41	2.62731675778e-08	7.96440613583e-08	0.00025954971503	0.000395872096487	0.0059688413731	0.00262606948058	0.0152242495063	0.0160531282408	0.0909159654684	0.437902906285	0.00222073068612	0.410924400923	0.0175081521976
a37	8.75772565593e-09	3.61141384528e-08	9.53390293433e-05	0.000155983789162	0.00479765465103	0.00229750256019	0.0172969895021	0.0218338577469	0.102026356489	0.589953582095	0.00104015819204	0.241643258974	0.0188592663992
a24	2.91924381327e-09	2.17854998176e-08	3.75849425478e-05	5.5376695254e-05	0.00175716050368	0.00136587548673	0.0137684095007	0.0242210955823	0.102998842163	0.678298294032	0.00045321954068	0.156326818325	0.0207172924664
a28	9.73084111008e-10	1.43927029392e-08	2.24934352826e-05	3.12618439513e-05	0.00082359409456	0.00110865734224	0.0146292118336	0.0402011745274	0.096070870721	0.605996338011	0.000265643934893	0.183891199442	0.0569595428221
a31	3.24363594035e-10	8.1013410464e-09	1.80338272275e-05	0.00011261555965	0.0442740091982	0.0124569429607	0.0343706612779	0.0449469661758	0.0635194295737	0.35737691732	0.000118244441631	0.326074586481	0.116731607607
