 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.000111985905724	0.00030238574	0.0039883173	0.42329285	0.092570126	0.0135880751	0.324855881	0.14129042
a31	3.99288477237e-05	0.000216628836667	0.00605737883333	0.716122233333	0.0840513173333	0.0132883295333	0.1151177557	0.0651064383333
a8	1.62493608746e-05	0.000200833385556	0.00749755207778	0.833124001111	0.0793882744444	0.00552374317777	0.0402508622667	0.0339984361111
a31	7.07954559153e-06	0.000192050305185	0.00476209391593	0.56902592837	0.223431451481	0.0103937835593	0.0566843730889	0.135503197037
a23	3.67389012784e-06	0.000336673191728	0.00481216672864	0.22481126079	0.464949273827	0.0438335381864	0.077371014363	0.183882414346
a31	3.90611597328e-06	0.00323938658724	0.0121708945762	0.12438233693	0.534836167942	0.0664972813955	0.112152111454	0.146717956782
a10	3.97925868843e-06	0.00400622047241	0.0123269187921	0.09493100231	0.596840489314	0.0588183291318	0.115606563151	0.117466514261
a31	2.13767392681e-06	0.00468084176747	0.0266316105307	0.112407474103	0.577528496438	0.0451451130439	0.138894400384	0.0947099067537
a24	1.53850355894e-06	0.00491219794916	0.0316027725102	0.136718184701	0.563907988813	0.024070793348	0.140051305995	0.0987351865846
a31	5.9601272298e-07	0.00574399800972	0.0332704951701	0.1253466349	0.482105866271	0.0121092027827	0.182872741198	0.158550449862
a18	2.8146184866e-07	0.00610506987991	0.0353240350567	0.141074481633	0.42103250209	0.0108504309276	0.210682817066	0.174930367954
a31	1.3569681722e-07	0.00359671883664	0.0407663950189	0.140390252211	0.379316170363	0.00776746377587	0.164039465689	0.264123380651
a8	1.6309359574e-07	0.00303823851221	0.0752054183396	0.211064572404	0.181245236454	0.00387351282529	0.162067568563	0.36350528355
a31	1.57696331913e-07	0.00172339515074	0.0721554004465	0.219239636801	0.110162218018	0.00217221684976	0.0982378101877	0.496309151183
a29	1.14532697304e-07	0.00108622469691	0.0428908761488	0.1902517816	0.154311111873	0.00160929625792	0.0659140107292	0.543936573728
a31	9.0457495668e-08	0.000605695325637	0.0228309360496	0.171733339533	0.168307238204	0.00139190834364	0.0434608164097	0.591669981243
a21	4.17939061227e-08	0.000580112701879	0.0117842213499	0.094481895511	0.224387370315	0.00142646607221	0.0336376016366	0.633702313748
a31	2.50133469209e-08	0.000529241009293	0.00661408441663	0.067145684237	0.242976712115	0.0014338050934	0.0279771205122	0.653323357916
a38	9.0620924203e-09	0.000246531061764	0.00388953990554	0.0276793861457	0.0832274272483	0.0005917349038	0.0229160118041	0.861449385972
a10	3.73761700343e-09	0.000239957277255	0.00281025980185	0.0143611281819	0.0395688516161	0.0019792321046	0.087090162268	0.853950418657
a39	1.28169116751e-09	0.000185299457418	0.00103995190095	0.00516593895397	0.0264147322054	0.00274270853487	0.135949427423	0.828501912886
a8	4.2880788127e-10	6.84340632393e-05	0.000354229655983	0.00194831598799	0.0145627215018	0.00213086904496	0.152196315808	0.828739077629
