 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	9.3075785e-06	1.60515672e-05	0.000674509832185	0.003225750337	0.0007451695248	0.450475845	0.02925290755	0.279641893	0.161127878	0.074830665
a20	5.8855511e-06	7.55065129233e-06	0.000227157496685	0.00123919434367	0.000262503211467	0.464327845	0.01584113055	0.331695794333	0.148827958	0.0375649465333
a31	3.4754531e-06	1.54136855231e-05	8.76288680617e-05	0.00057254797789	0.000299621737156	0.505780381667	0.0316149985167	0.316872418111	0.129777114667	0.0149763967111
a29	2.88335418333e-06	2.5174492841e-05	0.000163058704021	0.000442170015963	0.000333653440719	0.300280820556	0.112745898172	0.43535057937	0.143946598222	0.00670917481037
a15	1.51098745444e-06	4.39614442803e-05	0.00072867631134	0.00128929460532	0.00020051137524	0.157898820185	0.175733109391	0.52340430979	0.138076736074	0.00262306994346
a31	4.13948536148e-06	0.000408936308093	0.000924280090447	0.00141816972511	0.000187037158413	0.0804748362617	0.115610110664	0.387776753263	0.411514428691	0.00168130801449
a18	5.18077658716e-06	0.000521953264698	0.000822176316816	0.0016683022317	0.000145360478471	0.0517439716206	0.0437183684213	0.235821701088	0.664073809564	0.0014791703715
a46	2.20986437572e-06	0.000212793011566	0.000759102662272	0.00188681959057	6.95879134903e-05	0.0421398594402	0.0194793890238	0.236009320363	0.697734519855	0.00170636335717
a31	7.75628295907e-07	0.000107677703855	0.000476999597424	0.00101547871019	3.45135038301e-05	0.0147770451234	0.0067444428956	0.143777681788	0.821456056618	0.0116093202524
a37	2.66649600969e-07	5.51039809517e-05	0.000282144213008	0.00053204177173	1.99842436984e-05	0.00509833499447	0.00225539217353	0.052728054596	0.923366718873	0.0156619694841
a31	9.21439195563e-08	3.24453029839e-05	0.000469691731536	0.00212996219224	2.03054749878e-05	0.00196366382149	0.000755303831277	0.0212475945653	0.835156729624	0.138224218228
a41	3.28410582854e-08	2.57264209946e-05	0.000532865310845	0.00267712777741	2.04198549816e-05	0.000910332520497	0.000254259575359	0.00847008558843	0.787457286541	0.199651874743
a31	1.15146241518e-08	1.18395492649e-05	0.000242285430615	0.00207048077247	7.83698697953e-06	0.000447452133499	8.51225255397e-05	0.00392879329948	0.60251257218	0.390693623581
a3	4.07336536393e-09	8.76731835497e-06	0.000143686572758	0.00184409970049	3.63020745465e-06	0.000211892397833	2.85162537916e-05	0.00153499483649	0.493906047393	0.502318374527
a31	1.53868908131e-09	7.26945165166e-06	7.91965281393e-05	0.0019896516765	1.68662034636e-06	0.000119051112611	9.53671574887e-06	0.00071795405983	0.435068949131	0.562006694842
a23	5.56542480437e-10	3.16534351722e-06	6.03148847131e-05	0.00212998300883	1.05754043012e-06	0.000109204117537	3.22517856296e-06	0.000273715174277	0.175252846377	0.822166478281
a29	2.14583217812e-10	1.36995322574e-06	2.28652009277e-05	0.000807313180777	3.71798470973e-07	8.91325465123e-05	1.17661294099e-06	0.00104594269809	0.203875762126	0.794156066094
a46	7.91733547373e-11	4.91353062493e-07	7.65724006123e-06	0.000271695085692	1.24533906424e-07	5.06736255041e-05	5.00452641663e-07	0.00171200276603	0.221477337375	0.776479518698
a23	2.65853397224e-11	1.64174347371e-07	2.55816802108e-06	9.17155673173e-05	4.19912406613e-08	2.0917200068e-05	2.13717128554e-07	0.00126565938868	0.122925735792	0.875692976233
</S>	1.34057403762e-11	8.22891126255e-08	1.28075441854e-06	4.63091453886e-05	2.12115233607e-08	1.3020493384e-05	1.32491794277e-07	0.00102265549434	0.088801852896	0.910114623117
