 	vuole	vuole	mangiato	caldo	</S>
a37	0.0185506306924	0.028561094887	0.353823956	0.528845293	0.07021897815
a31	0.0198166695975	0.0406052052957	0.665379185333	0.205743045933	0.0684558893833
a41	0.00799699315917	0.0295701507652	0.841464195111	0.0808667082443	0.0401019407944
a31	0.00284515715306	0.0233087675884	0.90185819837	0.0416822969148	0.0303055668381
a11	0.00100385704009	0.0173084300361	0.64213868279	0.313132143138	0.026416906186
a20	0.00033574266275	0.00582994234137	0.235927487597	0.706400714379	0.0515061337287
a31	0.00011194106183	0.00194481707058	0.079259771689	0.870469804793	0.0482136815762
a18	3.73137037925e-05	0.000648281589901	0.026469897978	0.839492778264	0.133351717525
a31	1.24379105489e-05	0.000216097977247	0.00883149557849	0.590911669421	0.400028272508
a20	4.14597031847e-06	7.203272861e-05	0.00294417498454	0.29305760814	0.703922024169
a21	1.38199027907e-06	2.40110429935e-05	0.000981573515323	0.112198872047	0.886794174723
</S>	6.90995239686e-07	1.20056399416e-05	0.000490876842037	0.0694582125235	0.930038237362
