 	vuole	andare	a	Lecce	</S>
a20	0.005064365055	0.1979327345	0.602590185	0.080116045	0.1142967025
a31	0.00508613428833	0.225750014833	0.641367995	0.03776771658	0.0900282091667
a18	0.00176483317088	0.110044288354	0.480233190833	0.0129579939433	0.394999736389
a46	0.000588562476693	0.0370476877947	0.171073074111	0.0049178123511	0.786372875463
a37	0.000196373949522	0.0126289441462	0.0666199383903	0.00217109665963	0.918383675154
a23	6.54583269101e-05	0.00421002964287	0.0222962698568	0.000731000207477	0.972697271718
a18	2.18194457828e-05	0.00140335572827	0.00750682209493	0.000255705097492	0.990812327239
a38	7.2731570251e-06	0.000467788681437	0.00270806365098	0.000624978749164	0.996191932413
a37	2.42439440006e-06	0.000155932520121	0.00109437507766	0.000745728784055	0.998001577471
a31	8.08133910902e-07	5.19779425758e-05	0.000368264319487	0.000258366980352	0.999320625824
a20	2.69383232679e-07	1.73263199436e-05	0.000125218119029	9.8651129784e-05	0.999758575275
</S>	1.34699386283e-07	8.6635978915e-06	6.36476539145e-05	5.8593992392e-05	0.999868987637
