 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.000106728964	0.00264738731	0.0191662805	0.178623592	0.52233658	0.194540832	0.0825785249
a20	4.36742539463e-05	0.000949425938223	0.0101011887333	0.345272898667	0.500326883333	0.113191998667	0.0301138548333
a31	1.45888573951e-05	0.000321444263631	0.00537120637777	0.612077016222	0.311618441111	0.059294842889	0.0113024147111
a37	4.95158715837e-06	0.000118193632877	0.00265032321592	0.516283872074	0.377389017037	0.098912430963	0.0046411828037
a31	8.87516361279e-06	0.000306402016626	0.00122576871864	0.273450347358	0.426852185679	0.295142323654	0.0030140800679
a30	1.24354522043e-05	0.000473246328875	0.00116257399621	0.150745344119	0.45779382856	0.386336941218	0.00347563355597
a13	6.64275100143e-06	0.000272604707292	0.000911404815403	0.0757492467063	0.429896936187	0.489480550406	0.00368264971866
a20	2.39925309181e-06	9.54369484107e-05	0.000328590390201	0.0281570112121	0.221745896396	0.745921510135	0.00374920963955
a41	8.02559522615e-07	3.18532445435e-05	0.000109690409191	0.00965008273403	0.0881257594653	0.882529563378	0.0195522755465
a33	2.67548031521e-07	1.06183775423e-05	3.65679326833e-05	0.00328736503468	0.0379754658218	0.891950404459	0.0667393505155
a31	8.91894463912e-08	3.53957423996e-06	1.2190360758e-05	0.00111687219323	0.0200553179406	0.845643781486	0.133168250172
a41	2.97332633699e-08	1.17988738216e-06	4.06376916289e-06	0.000377706347243	0.0117088956469	0.784317673829	0.203590456724
a0	9.91185947123e-09	3.93299761115e-07	1.35464829606e-06	0.000127924605574	0.00608569244897	0.65008984461	0.343694788908
a31	3.30427656097e-09	1.31100571094e-07	4.51560368531e-07	4.2815148046e-05	0.00266875808299	0.429837041537	0.567450809636
a24	1.10172119668e-09	4.37004022692e-08	1.50523827342e-07	1.42985589869e-05	0.001076695694	0.256537663846	0.742371149879
a31	3.67465635239e-10	1.45668275567e-08	5.01749130569e-08	4.76649084789e-06	0.000367414369467	0.142240187615	0.857387543293
a20	1.24051921358e-10	4.85628223203e-09	1.67270872795e-08	1.59170257529e-06	0.000137115426956	0.076365012205	0.923496244431
</S>	6.4346112179e-11	2.42913660727e-09	8.36636280655e-09	7.99976113645e-07	8.7759411478e-05	0.0700248961025	0.929886547216
