 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.000126863195	0.0004908984	0.00784520675	0.0925361635	0.14118783	0.266207712	0.443233445	0.0483718765
a0	6.55078715183e-05	0.000208540250332	0.00567163155	0.3446745935	0.131070916667	0.256547001333	0.240309555667	0.0214522738333
a31	2.24294501244e-05	8.37502331093e-05	0.00287757051667	0.6446487745	0.100518008889	0.124817317778	0.115759349222	0.0112728232778
a17	9.10338610813e-06	0.00010237368037	0.00357726820556	0.633137944833	0.12581425963	0.102658327926	0.119888233074	0.0148125144259
a20	4.67523826938e-06	0.000126392183457	0.00414757716852	0.524530614944	0.135436436543	0.141991217975	0.171719497691	0.0220436268086
a31	1.84322266898e-05	0.00131488836449	0.00344683248951	0.339402794981	0.127879945514	0.135504657658	0.371040472564	0.0213920312695
a37	2.26619878299e-05	0.0016888042435	0.0021755900965	0.171470956994	0.100146112838	0.0581542575527	0.652053067521	0.0142885970898
a15	7.82073282263e-06	0.0005734880225	0.000789060828167	0.0745086583313	0.0606657106127	0.0297272375176	0.822065632507	0.0116624176966
a46	2.62683010914e-06	0.000191980812617	0.000266519536012	0.0271613826771	0.0290593000042	0.0168287218392	0.891720467502	0.0347689968989
a24	8.76037907457e-07	6.40387931059e-05	8.90059097493e-05	0.00931965447306	0.0116238671121	0.00769102182307	0.866753912501	0.1044576223
a31	2.92014269571e-07	2.13471142558e-05	2.96687574146e-05	0.00310679510463	0.0040644396147	0.00272621442436	0.871839270834	0.118212005433
a18	9.73429574948e-08	7.11704640263e-06	9.88971511482e-06	0.00103590420282	0.00161690571823	0.00111969141479	0.934640723611	0.061569675811
a11	3.24519664696e-08	2.37307541587e-06	3.2965811691e-06	0.000345367296306	0.000637369324743	0.000658106818263	0.918612831204	0.079740607937
a35	1.0817826532e-08	7.91073296094e-07	1.09886256179e-06	0.000115185675295	0.000448273080248	0.000646785386088	0.852252500401	0.146535352646
a31	3.60606761924e-09	2.6372111755e-07	3.66290198913e-07	3.84879778283e-05	0.000537198260083	0.000627000075363	0.813128133467	0.185668554215
a13	1.20239931723e-09	8.7932718836e-08	1.22097924782e-07	1.28617331881e-05	0.000346727387194	0.000378332005121	0.781618854489	0.217643051405
a11	4.0118375808e-10	2.93241574128e-08	4.06995001393e-08	4.2875190836e-06	0.000119784057331	0.000232183791707	0.719510128163	0.280133583802
a31	1.33790109745e-10	9.77619144277e-09	1.35665572935e-08	1.42965353475e-06	5.42104925437e-05	0.000110851173902	0.618670776054	0.381162701267
a46	4.474877817e-11	3.28416843859e-09	4.52283098821e-09	4.85118704283e-07	0.000232021409848	0.000274549627967	0.576700945351	0.422791987089
a31	1.50779973247e-11	1.12264016436e-09	1.50831601802e-09	1.71558003094e-07	0.000328498349949	0.000338911089322	0.478594201784	0.520738255696
a24	5.0433395209e-12	3.7704370779e-10	5.02854466984e-10	5.89137431457e-08	0.000160658808728	0.000136300854441	0.391008283928	0.608694765232
a35	1.6868871513e-12	1.25755677733e-10	1.6762184781e-10	1.96721517963e-08	5.58355878877e-05	6.12695438137e-05	0.430636011309	0.569246908411
a31	5.63697916267e-13	4.2002912671e-11	5.58787578233e-11	6.6238247041e-09	2.29108480959e-05	3.68151292712e-05	0.344604557103	0.655335712804
a46	2.46605554922e-13	2.1966569017e-11	1.87779519128e-11	3.07074484003e-09	8.00626885986e-05	0.00011085996009	0.297125195701	0.702683880935
a31	1.49397228307e-13	1.7087388339e-11	6.46496856093e-12	2.17451764668e-09	0.0001179474562	0.000141554738697	0.2699720919	0.729768400312
</S>	8.84305141535e-14	1.13270296695e-11	3.31716385047e-12	1.56823067334e-09	9.02554281e-05	8.18935473485e-05	0.19166615095	0.808161680156
