 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	1.991487175e-08	4.78885276865e-06	0.0094635193	0.035086188	0.0189791205	0.0668113017	0.4205401053	0.1219673954	0.327147540959
a15	1.08842552223e-08	1.59641752788e-06	0.00402373414333	0.291117228	0.0210109381667	0.0780379355667	0.431141499767	0.0655638920667	0.109103122255
a31	3.64737488143e-09	5.3213936083e-07	0.00155503421444	0.680198562667	0.0371119760556	0.0407945438556	0.155719884322	0.0482057608889	0.0364136256935
a21	1.23361987048e-09	1.77379879655e-07	0.00066110207148	0.857643170889	0.0368666053519	0.0172495989185	0.0532826218873	0.0221555594963	0.0121410990326
a31	4.11401847159e-10	5.91278257593e-08	0.000420303153827	0.751188760296	0.0551633794506	0.00770921880617	0.0205592773424	0.160905372165	0.00405360718053
a8	1.37328936893e-10	1.97104866794e-08	0.000254919495276	0.450136216765	0.129448466484	0.0576532381354	0.0968910751141	0.264259477388	0.00135659594624
a31	4.57772057957e-11	6.57183414044e-09	9.10022607587e-05	0.205486036812	0.120144598828	0.0743419847118	0.124722959371	0.474726465796	0.000486965518147
a20	1.52599962083e-11	2.19271425371e-09	3.08101418057e-05	0.0688151999273	0.0422329103427	0.0264508262373	0.046977295857	0.815207675265	0.000285292789382
a39	5.08671845051e-12	7.3144082105e-10	1.02711307507e-05	0.0230810894301	0.0154763811576	0.00910239527243	0.0161727490757	0.935917621755	0.000239462253127
a20	1.69559114245e-12	2.43916905333e-10	3.42386884997e-06	0.00770775443003	0.0054909287892	0.00313067642681	0.00554987667857	0.977921583918	0.000195677587709
a46	5.6520287127e-13	8.13210227083e-11	1.14134010259e-06	0.00257291470834	0.0019046949564	0.0010746578816	0.00189107613552	0.991757894639	0.000797541695903
a31	1.88404249281e-13	2.71124784778e-11	3.80519671323e-07	0.00086282306978	0.000690030414133	0.0003755978159	0.000647101942007	0.995142481546	0.0022815262653
a39	6.2805354988e-14	9.03872146687e-12	1.26889533445e-07	0.00028970679355	0.000242058292044	0.000131049052667	0.000229372404836	0.996303167182	0.00280452048843
a31	2.09374661017e-14	3.01326330095e-12	4.2304567545e-08	9.67762207567e-05	8.6942485348e-05	4.8426293089e-05	8.8878645312e-05	0.994517379061	0.00516160256281
a20	6.98180053167e-15	1.00454678493e-12	1.41090383957e-08	3.24899521356e-05	3.4255339616e-05	1.90931358963e-05	3.73855071373e-05	0.989638806354	0.0102379721876
a31	2.32934269806e-15	3.34958867178e-13	4.70614606623e-09	1.09998406152e-05	1.68163066387e-05	9.4170771521e-06	2.04009076624e-05	0.983287748785	0.0166545810625
a46	7.79630855953e-16	1.11727952491e-13	1.61918153474e-09	9.9004895084e-06	5.27081171462e-05	2.93224795707e-05	5.33678395041e-05	0.957916082928	0.0419386090208
a31	2.65231543184e-16	3.7323122907e-14	7.9310041158e-10	1.61491488361e-05	8.46698443821e-05	4.08935191902e-05	7.2227423168e-05	0.923893360976	0.0758927246736
a46	1.01393319395e-16	1.25688214157e-14	7.47595037193e-10	3.66765842787e-05	0.000166420506794	6.54934090634e-05	0.000112330534389	0.897217463659	0.102401649891
</S>	6.61070476975e-17	6.46175893285e-15	7.92000668596e-10	5.52508821393e-05	0.000259084788397	0.000102788079532	0.000176301272195	0.88321614683	0.116190474945
