 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	8.37080187e-08	2.8063583e-07	2.4467379935e-06	0.00011973137816	0.0001786600895	1.2959753965e-05	0.00081611388	0.00152953558782	0.350376493502	0.02142400585	0.0343192545	0.26362573	0.10588413	0.0768611655	0.144849424
a1	2.82706204643e-08	1.0746768258e-07	8.695907835e-07	4.08746814933e-05	6.65719725e-05	1.41404928883e-05	0.00032167256	0.000509983864581	0.639407537834	0.0388883646167	0.0219489491667	0.0995027108333	0.0788448	0.0565744235	0.0638789746667
a31	6.05699552524e-08	6.65067830107e-07	5.07489805117e-06	1.99749291644e-05	2.90959291667e-05	3.18202051961e-05	0.000181145406667	0.000178901750624	0.516370973611	0.118702102539	0.0731010803889	0.0541479604444	0.0655357213333	0.1344517245	0.0372436675556
a20	7.13317317172e-08	8.50939562302e-07	6.47841603372e-06	1.25058725548e-05	1.25341815056e-05	4.04966433987e-05	0.000116755308889	7.2221769208e-05	0.18678085397	0.185039037513	0.28856343013	0.0862412494815	0.0672229817778	0.1596628155	0.0262277127185
a31	5.22763205388e-08	4.19830345397e-05	0.000648861874028	0.000514614768352	6.53524436185e-05	2.21541371329e-05	0.000100716652963	0.000241784776403	0.0629715407567	0.129309821838	0.32839652671	0.11514362316	0.113479190593	0.2171997625	0.0318640657728
a46	4.59243712646e-08	5.56936282534e-05	0.000862969485783	0.000683015385784	8.47250857728e-05	1.54349060443e-05	0.000100080656321	0.000318505815468	0.0218081946856	0.0860469746127	0.24779752557	0.17801193772	0.185533873531	0.244841362833	0.0338397202909
a31	1.56316432399e-08	4.12011811579e-05	0.0015017364897	0.00217979852493	0.000421071659824	1.57564970148e-05	0.00015468651744	0.000280004228489	0.00815493016187	0.0629283870042	0.196774113723	0.168762004907	0.16051803451	0.329539706278	0.0687285584636
a20	5.53397201106e-09	3.63702555554e-05	0.0017146417643	0.00267833371581	0.000545318459941	1.32416370383e-05	0.000207822689147	0.00024432189483	0.00394695162062	0.0463622264681	0.121369406441	0.150478843969	0.200486421503	0.389651952093	0.0822641325879
a31	1.84518472115e-09	1.26916474212e-05	0.000963780855832	0.0023636974461	0.000901596026647	1.75110163794e-05	0.000393117303049	8.45857238433e-05	0.00297289274021	0.0401410545427	0.0943828637137	0.14031493225	0.186324238234	0.238011940698	0.293115120629
a32	6.15586891372e-10	4.79877929829e-06	0.000713533364794	0.0022581235011	0.00100955014888	1.82007924265e-05	0.000415213730016	3.03562551944e-05	0.00175752135807	0.0158689892342	0.0380797761379	0.0674534366767	0.237411710478	0.250601620233	0.384377181876
a11	2.0519647775e-10	1.59961957441e-06	0.000237942707125	0.0007543736961	0.00035094082296	6.10163956017e-06	0.000167126631005	1.01876339815e-05	0.00069546792069	0.00871798737807	0.022598954046	0.0592043772256	0.383456990159	0.332930563411	0.190867376959
a31	6.84051629824e-11	5.37746934886e-07	0.000137366088385	0.00124555474203	0.00127974264099	4.09213997139e-06	0.001136042769	3.40390389797e-06	0.00414201413023	0.00417516159269	0.0109090093043	0.0358684688732	0.25782691081	0.260103097804	0.423168566986
a20	2.28268269558e-11	1.86182405029e-07	0.000107176344795	0.00142015145068	0.00166014008033	3.4170633238e-06	0.00159875578967	1.13727091289e-06	0.00560594314341	0.00240033969756	0.0042200569571	0.0143398595891	0.113871791027	0.209194312601	0.645576688995
a4	7.62896886177e-12	6.67447223097e-08	3.9687866265e-05	0.000516146294893	0.000668817053443	5.35067344127e-06	0.000713022553223	3.8933522504e-06	0.00261991981447	0.00278489879919	0.00598012821903	0.0411643916964	0.227713877009	0.306404047534	0.411385742998
a31	2.54395104176e-12	2.69574725699e-08	1.70609114217e-05	0.000352958219631	0.000476583721148	7.06174291376e-06	0.000405081084408	4.81130052769e-06	0.00132009645482	0.00203399046573	0.00599201015901	0.0477261788199	0.237771085088	0.228054108511	0.475838960999
a28	9.4412815192e-13	1.21667469566e-08	1.06285064739e-05	0.000302321726544	0.000807493783716	3.48095589125e-06	0.000435870228136	1.60473810402e-06	0.000561421551607	0.00077878878791	0.00208779383234	0.0168371716944	0.089274769114	0.23940956217	0.649489087
a31	4.10780127751e-13	4.8782603622e-09	6.06769235797e-06	0.000173123625515	0.000821691614572	1.43663265042e-06	0.000425440812712	5.35857328006e-07	0.000257853140536	0.00035122411397	0.000784818136713	0.00653975346091	0.0397631675	0.238856160923	0.712018695667
a18	1.46450574028e-13	2.12547496407e-09	3.62039918599e-06	0.000129647811838	0.00146639602486	8.8375455014e-07	0.000554213350904	1.78918966281e-07	0.000157018182179	0.000195949649323	0.000295443271504	0.00234371718308	0.014777839162	0.162852467174	0.817222565222
a8	5.94339378427e-14	1.19878521802e-09	1.98640756733e-06	8.15996632793e-05	0.00166423069829	4.48660198338e-06	0.000515010866968	6.2213237807e-08	0.000100901110726	0.000167620879774	0.000159286127168	0.00103486736769	0.007108775254	0.153782549058	0.835378598407
a31	2.09753017142e-14	4.9418755934e-10	8.18109947777e-07	4.02127260931e-05	0.00078073742943	6.30648232779e-06	0.000290507805656	2.30142152537e-08	5.23345015753e-05	8.92119525913e-05	8.12923113893e-05	0.00043545348773	0.00303504590233	0.0707081790193	0.924479876136
a8	8.0066318714e-15	2.33448776447e-10	4.24668832592e-07	2.35079316977e-05	0.00045162154981	4.8583639426e-06	0.000205983540219	8.1869575359e-09	2.71715875251e-05	5.22290835304e-05	4.12703207964e-05	0.00017614126641	0.00125530353844	0.0368877716731	0.960873705379
a23	4.38322765713e-15	1.12068069149e-10	1.67266303864e-07	9.85390153257e-06	0.00025861373327	4.9314138142e-06	0.00012663345174	3.60151937863e-09	1.44694238417e-05	5.23940691768e-05	4.52843929321e-05	0.00012673220747	0.000883681066147	0.0308148032244	0.96766242846
</S>	3.32792782856e-15	6.21627500745e-11	9.1810596432e-08	5.59501121629e-06	0.000182943441635	4.5028954071e-06	9.903902587e-05	2.34013298931e-09	9.90613842085e-06	5.28690815884e-05	5.01542384661e-05	0.000119785663735	0.000781726233074	0.0261041916122	0.97258918423
