 	può	che	sono	ancora	svegli	</S>
a31	0.0072645580775	0.010175366	0.27792521	0.49246415	0.149519715	0.0626509815
a7	0.00725925703617	0.00898365958	0.522175123333	0.282884054667	0.134892657333	0.0438051881667
a31	0.00246810788906	0.0144848057733	0.731302341111	0.141632566222	0.084720478111	0.0253916207222
a7	0.000880343558353	0.0172223192578	0.776501847037	0.121855608741	0.067132094037	0.0164076919074
a31	0.000539613381451	0.0291581294193	0.674029489012	0.244970152914	0.041640403679	0.00966215930247
a37	0.000427734703817	0.0322806291398	0.626505803004	0.307712337638	0.0269835055597	0.00608999681749
a31	0.000161807898706	0.0109666273933	0.506282011001	0.446479902546	0.0246614958532	0.0114481419892
a39	5.56437154913e-05	0.00371833324489	0.203526285667	0.745801677515	0.0316846846177	0.0152133248631
a31	1.85565249645e-05	0.00123945056422	0.0698224474057	0.593674115838	0.0416178402059	0.293627554821
a20	6.18562040476e-06	0.000413150589027	0.0233204729437	0.448517528613	0.100901253402	0.426841421607
a31	2.06189437388e-06	0.000137716882057	0.00777504593958	0.375655602871	0.104059137801	0.512370457202
a46	6.87298633885e-07	4.59056284028e-05	0.00259337442454	0.156542548957	0.111584839267	0.729232665734
a8	2.29100043881e-07	1.53018772817e-05	0.000866478297613	0.102499789986	0.232074516422	0.664543688578
a46	7.63668220084e-08	5.10062612447e-06	0.000289351597382	0.0618225423287	0.271265168807	0.666617762859
a8	2.54556326453e-08	1.70020876724e-06	9.64769728827e-05	0.0314373554429	0.200557212936	0.767907234286
a31	8.48522284925e-09	5.66736283178e-07	3.21697562582e-05	0.0151846157143	0.117768400979	0.867014238095
a20	2.82911041996e-09	1.88912897648e-07	1.07279199539e-05	0.00700815687143	0.0714730826597	0.921507839365
</S>	1.41560406173e-09	9.44576432897e-08	5.36479414875e-06	0.00461353203572	0.0658947948299	0.929486189682
