 	è	che	stanno	ancora	alzati	</S>
a20	2.12817291463e-06	0.00058897845076	0.01965099965	0.4907673535	0.4864682665	0.0025223003
a31	2.33328245821e-06	0.000806702350253	0.0326365482167	0.790791817833	0.17355644	0.002206174955
a20	9.83072202852e-07	0.000486771426188	0.0251878189722	0.857009555944	0.116037480167	0.00127739737333
a31	3.2770973845e-07	0.000162366372653	0.0120057735574	0.814461515315	0.172422346722	0.000947671330443
a20	1.09240659139e-07	5.41849148131e-05	0.00653054322626	0.531758963105	0.461316408907	0.000339808115148
a28	3.64136642553e-08	1.80616411318e-05	0.00217685931422	0.183899755878	0.813756782969	0.000148544502716
a31	1.21379018516e-08	6.02054842277e-06	0.000725656496205	0.0691257238027	0.929943924323	0.000198729566239
a29	4.04597576476e-09	2.0068507692e-06	0.000241921696498	0.0307428415729	0.968577644774	0.00043566450208
a46	1.34865921849e-09	6.68950276351e-07	8.06407468013e-05	0.010479250063	0.987861101591	0.00157841891403
a31	4.4955343332e-10	2.2298345018e-07	2.68805936613e-05	0.003957373821	0.981776257197	0.0142393438047
a20	1.49851277345e-10	7.43278233615e-08	8.96036658627e-06	0.0015589897064	0.972343575732	0.0260884746016
a31	4.99505160247e-11	2.47759417816e-08	2.98680125973e-06	0.000538413368867	0.886788038577	0.112670584867
a39	1.66501900052e-11	8.25864777733e-09	9.9561294439e-07	0.000198520320089	0.824600606192	0.175199898289
a20	5.55009766539e-12	2.75288323602e-09	3.31872019027e-07	6.6903114503e-05	0.789482882064	0.210449902763
a8	1.85009565316e-12	9.17631750397e-10	1.10627906332e-07	2.41246070077e-05	0.567843364021	0.432132394254
a20	6.16746026789e-13	3.05881062474e-10	3.68796626074e-08	9.79931227923e-06	0.288280054674	0.711710098085
a24	2.05614361755e-13	1.01960810545e-10	1.229344774e-08	3.32865463308e-06	0.129508184891	0.870488489362
a46	6.86365598883e-14	3.39926948872e-11	4.10328174587e-09	3.46460110769e-06	0.0730769336303	0.926919609787
a8	2.30594249728e-14	1.13652043447e-11	1.38968064462e-09	1.02009291692e-05	0.0577666422101	0.942223159929
a23	1.10233232143e-14	4.64937126157e-12	9.96665350873e-10	9.41964803897e-05	0.0711420197367	0.928763786643
a8	7.85394237143e-15	2.59901219719e-12	9.53505750291e-10	0.000136291611463	0.0757732852456	0.924090412214
</S>	5.35161263571e-15	1.6250663136e-12	6.33442025145e-10	9.93616427315e-05	0.0663906956228	0.933509931107
