 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	3.51380883e-06	0.0421743385699	0.00262729875	0.09998043873	0.390144785	0.00220137333	0.2879469309	0.045631996	0.129289386
a29	1.29281465796e-06	0.0140583372457	0.00103962034333	0.03413901613	0.522094161667	0.00397651284333	0.328814186967	0.0461308553333	0.0497460022667
a31	4.68530380613e-07	0.00701902929103	0.000424043557777	0.0122640215767	0.683145263889	0.0143504220811	0.210164995656	0.0523496654444	0.0202820616889
a20	1.93891847391e-07	0.00479435161701	0.000336269425926	0.0059128338589	0.632493297963	0.0620450863604	0.226604455219	0.0574949814815	0.0103185390296
a31	1.08415980298e-06	0.00526271202567	0.00213780203198	0.0092282864863	0.472685092654	0.0753076687868	0.32998435174	0.0820500451605	0.0233429568099
a28	1.38086115949e-06	0.00529875464289	0.00276749734399	0.0125984334954	0.312956690885	0.0411617162623	0.499230437247	0.0975482190535	0.0284368855366
a3	4.60394645702e-07	0.0017680012706	0.00109664085566	0.00813695763847	0.187109471295	0.0220716906541	0.712692365749	0.0544853646845	0.0126390953455
a35	1.53465065798e-07	0.000589334033213	0.00037266967822	0.00287721199082	0.0739139724317	0.00842673551803	0.813215421916	0.0739883592282	0.0266161846818
a31	5.11556261449e-08	0.000196444998364	0.000167692558073	0.00130245943494	0.0264581063439	0.00323655129601	0.562551685305	0.208907263076	0.197179754227
a20	1.70525982401e-08	6.54819658368e-05	0.000100891360024	0.000777268058313	0.0154909593146	0.001166481792	0.505342953102	0.224909187692	0.252146769742
a31	5.68453240577e-09	2.18273451354e-05	8.4986344008e-05	0.000744735532771	0.0112387646715	0.000414571090333	0.459883022034	0.112175411564	0.415436698247
a28	1.89516553496e-09	7.27580479681e-06	7.86935180027e-05	0.000706435970924	0.0052564435905	0.000145474800111	0.407345918345	0.0819869028547	0.504472906082
a13	6.31849655294e-10	2.42526829097e-06	3.01444368676e-05	0.000250236361975	0.00372336039683	5.73367823703e-05	0.527733459448	0.168018234285	0.300184845361
a41	2.10621986674e-10	8.08422767668e-07	1.01241593834e-05	8.59800662917e-05	0.00203804866561	3.42348191234e-05	0.354451773149	0.272692918095	0.370686118454
a28	7.02128782792e-11	2.69474258353e-07	3.3846264653e-06	2.90384207806e-05	0.00083036538587	2.18040913745e-05	0.218576504383	0.305843146032	0.474695496151
a31	2.34088589627e-11	8.98247533266e-08	1.14401173477e-06	9.94567549687e-06	0.000285908008623	7.9449775355e-06	0.134837802841	0.215968784677	0.648888388717
a20	7.80956964787e-12	2.99415851529e-08	4.06913308923e-07	3.63347778562e-06	0.000107274832874	3.29302818917e-06	0.0745180489937	0.141705357559	0.783661962906
a31	2.60972253661e-12	9.98052906284e-09	1.59236109308e-07	1.44765226187e-06	4.59169176247e-05	1.73628040819e-06	0.0542618496312	0.115748853753	0.829940037635
a24	8.7819735119e-13	3.3268437721e-09	9.04387551027e-08	6.89759950623e-07	1.77407622749e-05	5.9167112453e-07	0.0448102498437	0.054939689151	0.900230949212
a46	3.00994341787e-13	1.10894872875e-09	6.14293642009e-08	3.20973003541e-07	1.03146214916e-05	2.7979665151e-07	0.0425615585812	0.0412854983837	0.916141949737
</S>	1.50659615478e-13	5.54474468828e-10	3.11113908505e-08	2.02268586771e-07	9.9051662458e-06	2.46871875755e-07	0.0226756822406	0.0314862571918	0.945827644869
