 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.01574163311	0.013717836475	0.012867134	0.114326453	0.125653945	0.111050068	0.60664294
a20	0.00538740050733	0.00598242280833	0.0222940136667	0.166396617667	0.157981691667	0.135522332667	0.506435526667
a35	0.00182326912844	0.00868318726944	0.0219654302222	0.158729035889	0.128348450556	0.0883050195557	0.592145605556
a20	0.000625011329263	0.00828938438648	0.0102978985741	0.105362390296	0.072317886852	0.0427705641852	0.760336845185
a38	0.000208378451189	0.00303427054549	0.0037291457347	0.0457718485987	0.034152917284	0.0207699883951	0.892333415062
a31	6.94857801323e-05	0.00133468059516	0.0014081785649	0.0182618511996	0.013501732628	0.0082175392317	0.957206505021
a18	2.31814875609e-05	0.000571727670053	0.000615059374967	0.00944979189987	0.00896319040933	0.00743898251057	0.972938051674
a23	7.7275850129e-06	0.000246894678351	0.000428956168322	0.00588391663329	0.00720130880311	0.00683179135686	0.979399377225
a24	2.57607410913e-06	0.00013571706689	0.000315291864697	0.0029957951801	0.00364170930104	0.00292692297229	0.989981969075
a37	8.58782331909e-07	4.58692294033e-05	0.000105648462756	0.00109185985237	0.00323013346701	0.00222267389076	0.993302969692
a20	2.88896336493e-07	2.38488368011e-05	4.10983661853e-05	0.00057284466079	0.00629060615567	0.00323318953025	0.989838136564
a31	9.9392135431e-08	0.0002002274296	0.0412693298347	0.13420475844	0.0396562953852	0.00319924197675	0.781470045521
a20	3.78750734103e-08	0.0002634914432	0.0551378911182	0.180607777813	0.0789140471284	0.0105347567922	0.67454198184
a33	1.68618560934e-08	0.000105049935733	0.0350682595461	0.200501740938	0.206963274376	0.0144398963974	0.542921740613
a31	5.9533675878e-09	4.4238561911e-05	0.0427618878487	0.291030733646	0.420478581459	0.0115323447658	0.234152190204
a20	2.3806060826e-09	1.94691015237e-05	0.0288036134929	0.186315192549	0.43045058382	0.0172266760886	0.337184446735
a31	8.9349486296e-10	6.7648446469e-06	0.00968228468763	0.0829654088497	0.392714684607	0.0219701010295	0.492660728912
a20	3.07353994413e-10	2.27263410463e-06	0.00327569106394	0.0457265015832	0.397774874869	0.0249174176765	0.528303216304
a31	1.1193779588e-10	7.71096753377e-07	0.00109637707905	0.0192160778277	0.31379079829	0.0259301555588	0.639965818768
</S>	5.5974857553e-11	3.85785499439e-07	0.000551700344025	0.0146294219138	0.270669089145	0.0244441092794	0.689705309384
