 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	1.27523035803e-05	9.06093588e-05	0.006921482875	0.0003982782275	0.00134645875	0.153372199	0.076268236	0.76159
a31	1.27608702618e-05	8.89349091033e-05	0.0100431722917	0.000396846130167	0.00109940401633	0.157615961333	0.06137420045	0.769368713333
a37	4.26329636887e-06	2.99241130611e-05	0.0138981107639	0.000135013132589	0.00039766559511	0.156121472111	0.0210546592667	0.808358884444
a20	1.42162611142e-06	1.01904199037e-05	0.0130529386213	4.55095077107e-05	0.000156934184237	0.319343164037	0.00779080455557	0.659599034815
a31	4.73933115783e-07	3.4125925739e-06	0.00539103185543	1.53392934679e-05	7.45865316123e-05	0.278745144679	0.00367031575186	0.712099684938
a7	1.58033355619e-07	1.1501615364e-06	0.00183475308248	5.27659330813e-06	4.47514447174e-05	0.236707004893	0.00225600261729	0.759150911646
a10	5.26778110744e-08	3.83395129784e-07	0.000619366097827	1.75935304892e-06	1.50088000538e-05	0.333455244964	0.0011642354891	0.664743953882
a41	1.75592867669e-08	1.27801472228e-07	0.000214621007276	5.8666668463e-07	5.03617191427e-06	0.226848204988	0.000539127853033	0.772392284627
a37	5.8531042287e-09	4.26022082836e-08	7.55341807587e-05	1.95620119869e-07	1.68106887464e-06	0.0784799660393	0.000195666572678	0.921246928209
a14	1.95104221329e-09	1.42009925871e-08	2.55610234662e-05	6.52143373243e-08	5.60555049927e-07	0.0264459495764	7.57112518927e-05	0.973452142736
a31	6.50356334032e-10	4.73876226537e-09	1.05993949354e-05	2.17439712641e-08	1.86985993866e-07	0.0088818435888	3.55548229642e-05	0.991071794245
a20	2.16793583567e-10	1.58885279079e-09	5.77806844513e-06	7.3554298347e-09	6.66506113487e-08	0.00302965372627	0.000193511033988	0.996770988082
a31	7.22675074957e-11	5.3439516713e-10	2.58795094838e-06	2.5574483918e-09	2.64854959442e-08	0.00105715052742	0.000245655442329	0.998694606027
a37	2.43163954039e-11	2.58049997577e-10	2.40648081613e-06	1.1232634875e-09	3.15488711427e-08	0.000368349118807	0.000216421701776	0.999412868676
a7	8.39834642463e-12	2.38937482526e-10	3.71042953871e-06	1.04079101917e-09	6.39973153809e-08	0.000153866587269	0.000410082477259	0.999432342892
a10	2.86684294001e-12	1.54232501575e-10	3.2001728129e-06	8.8546530639e-10	5.71990917936e-08	8.21266037563e-05	0.000436496869086	0.999478147631
a7	9.5695555667e-13	5.29625211583e-11	1.40081302097e-06	4.56894608797e-10	2.49118922645e-08	4.12252972521e-05	0.000263020703029	0.999694362544
a39	3.1961927479e-13	1.83215306528e-11	7.81117050323e-07	1.78093707266e-10	9.22834770483e-09	1.87076464174e-05	0.00012657669001	0.999853930848
a10	1.0709428433e-13	7.1195755176e-12	5.59304543441e-07	7.94273520887e-11	3.92746625161e-09	8.14438083913e-06	6.238646467e-05	0.999928896949
a32	2.2830831981e-13	3.28923990106e-10	8.24825381147e-07	1.35331496936e-09	1.53297172151e-07	8.5943936313e-05	0.00088822072389	0.99902487565
a19	5.7236459327e-13	5.44384663369e-10	8.88157767049e-07	2.47468815645e-09	2.7724387405e-07	0.000224870018771	0.00199848817463	0.997775505217
a31	4.9502080891e-13	2.90469674345e-10	4.2822256045e-07	1.53606030932e-09	1.67258193913e-07	0.000189120283824	0.00151563221154	0.998294695072
</S>	2.47861471185e-13	1.45247967006e-10	2.15991677375e-07	7.6902729041e-10	8.36387008015e-08	9.5691398262e-05	0.00076897858577	0.999135067536
