 	non	mi	aspetti	che	non	vengo	</S>
a8	0.000106268438	0.0005994174825	0.00049482064785	0.16349794	0.273507005	0.270460275	0.29133426
a31	6.71766913333e-05	0.0005957155094	0.00050678995595	0.346187933333	0.250632171667	0.240638794	0.1613714
a24	3.32406503611e-05	0.000200888115252	0.000183807949317	0.527549524444	0.246236933889	0.106203315667	0.119592254667
a31	0.00145963203337	0.000106384061969	7.4351799439e-05	0.533989438148	0.27035101463	0.079495523889	0.114523619556
a36	0.00193969433846	7.50092255797e-05	3.70564948963e-05	0.384388107716	0.429559181543	0.094372237963	0.0896287165187
a31	0.00065747166582	2.53325117166e-05	1.24785332444e-05	0.153855397905	0.486574230514	0.213968439321	0.144906635506
a39	0.000225336490476	8.63464543815e-06	4.17703065247e-06	0.053983198855	0.318085080171	0.42266464644	0.205028915169
a8	7.51153742744e-05	2.87830082255e-06	1.39828613645e-06	0.0181146539017	0.221635096724	0.617352072147	0.142818809723
a31	2.50385284236e-05	9.59436133258e-07	4.6615197148e-07	0.00606611720274	0.109877680665	0.526224177382	0.357805557908
a29	8.34617990217e-06	3.19812166577e-07	1.55386927057e-07	0.00202217209204	0.0372066066783	0.488641989127	0.472120385969
a31	2.78206140755e-06	1.06604065252e-07	5.17973242911e-08	0.00067413388659	0.0128760067328	0.462955671042	0.523491248656
a17	9.27354393648e-07	3.55346948578e-08	1.72660560499e-08	0.000224722341417	0.00433766654293	0.391604898347	0.603831756219
</S>	4.63677936112e-07	1.776735295e-08	8.63325833651e-09	0.000112371234105	0.00221607500947	0.497451449174	0.500219638109
