 	sul	muro	vuole	uno	specchio	</S>
a31	0.269833101412	0.04805498105	0.0229223375	0.193216995	0.378619665	0.087352896
a39	0.269833178863	0.0502402970167	0.0388905318333	0.142049135	0.149276616	0.349710230667
a35	0.0899535466509	0.0190855332722	0.0350509012778	0.0736191146667	0.0683399596667	0.713950953556
a31	0.0299865209239	0.00642307331007	0.0131843582726	0.0328668590222	0.0381518138889	0.879387374519
a2	0.00999749078266	0.00215116706359	0.0045850414534	0.0121486935894	0.0192496713963	0.95186790484
a0	0.00333251460442	0.00072030830043	0.00153705987	0.00478886527847	0.0165910895654	0.973030114947
a20	0.00111084933195	0.000243504010277	0.000524486443667	0.00279896502616	0.0195552511885	0.975766921649
a18	0.00037028378331	8.1470608179e-05	0.000178885635689	0.00148623974205	0.0166685757295	0.981214557216
a31	0.000123429933137	2.72234470097e-05	5.9952280983e-05	0.00056074990635	0.0208892279098	0.978339429072
a0	4.11456057108e-05	9.14514587457e-06	2.07830719477e-05	0.00033741529445	0.0461685516366	0.953422953024
a31	1.37157547628e-05	3.07638891332e-06	7.71678524113e-06	0.00025759752943	0.0448443872122	0.954873484341
a46	4.57222949618e-06	1.03887677957e-06	2.70809336561e-06	0.000148584984423	0.0320859574041	0.96775711478
a33	1.52451032916e-06	3.69253054523e-07	1.6074644152e-06	0.000333716394808	0.042860347468	0.956802424927
a8	5.0849192147e-07	1.34789471174e-07	1.19565180507e-06	0.000356401782936	0.0334153858227	0.966226341642
a31	1.69600373295e-07	4.58655308647e-08	4.90770368123e-07	0.000142682294979	0.0146807287742	0.985175813881
</S>	8.483024298e-08	2.30312466424e-08	2.48344233712e-07	7.20941064895e-05	0.0078338146371	0.992093656941
