 	è	pericoloso	di	nuotare	di	notte	</S>
a37	8.4216243e-05	0.00482663675	0.016562799	0.32371427	0.1295619	0.311535975	0.213714216
a31	3.6018162105e-05	0.00346539636154	0.01276334786	0.55808969	0.178315763333	0.171105683667	0.07622415332
a7	1.20355092113e-05	0.00115735117616	0.00495074221333	0.73080743	0.160240511111	0.0768436022223	0.0259883507933
a31	4.1536657751e-06	0.000388272438587	0.00232269593511	0.566058693333	0.186411527037	0.235484579741	0.0093300472311
a20	1.50981464328e-06	0.000129861322471	0.000778947483197	0.232284341404	0.151823194912	0.609525803247	0.00545634787703
a2	5.03409100733e-07	4.32876901602e-05	0.000259803282202	0.0775363197137	0.0519160645087	0.866042011082	0.00420202147901
a41	1.67806969005e-07	1.44292516607e-05	8.66029060273e-05	0.0258479163884	0.0173689877322	0.953625850361	0.003056021713
a20	5.59421238743e-08	4.80976452224e-06	2.88696435062e-05	0.0086176100993	0.00583731696973	0.975129583454	0.0103817428043
a46	1.86514481249e-08	1.60325617125e-06	9.62396464072e-06	0.00287309342703	0.00196339981541	0.963779047818	0.0313732199348
a31	6.21735742527e-09	5.34418991122e-07	3.20816077238e-06	0.000957900162547	0.000658232323237	0.910904049273	0.0874760799783
a11	2.07268442156e-09	1.78140011249e-07	1.06950982333e-06	0.000319499774572	0.000222845155679	0.800407499758	0.199048923326
a35	6.91038164003e-10	5.93803997713e-08	3.56642661877e-07	0.000106945392511	8.09386522263e-05	0.680523749919	0.319288001109
a31	2.30418585351e-10	1.97936698827e-08	1.18940501094e-07	3.59313956327e-05	3.09683133254e-05	0.49576488664	0.50416811037
a11	7.69527899403e-11	6.5984351976e-09	3.97025899867e-08	1.22675227199e-05	1.44829463585e-05	0.353882225547	0.646090983457
a28	2.58379320368e-11	2.20004627392e-09	1.32840333646e-08	4.37691682997e-06	9.02611165283e-06	0.263805708516	0.736180874486
a20	8.71848378893e-12	7.33420102342e-10	4.43471647687e-09	1.47762537199e-06	3.37899832094e-06	0.130676830505	0.869318291495
a10	3.01147781964e-12	2.44512057862e-10	1.48084507229e-09	4.98386790663e-07	1.27426867031e-06	0.061055818835	0.938942410498
a31	1.08669211655e-12	8.1559195522e-11	4.9755563893e-10	1.76204849888e-07	6.22401783437e-07	0.0416565352783	0.958342683499
</S>	5.68220103275e-13	4.08340264145e-11	2.53428756215e-10	9.9721532444e-08	4.94500741719e-07	0.0414254796391	0.95857394175
