 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.213115505393	0.0143824385218	0.069801155068	0.0521231828	0.07132268324	0.01273506175	0.350961285	0.211508055	0.0040506205475
a24	0.213132607599	0.0143818214212	0.0792342596893	0.209882560933	0.103215789747	0.0178194219167	0.265533205	0.0908024656667	0.00599788074917
a31	0.071063864433	0.00481377193097	0.0360703493631	0.245486893644	0.0820559085823	0.0213802253056	0.473984108333	0.0610838525556	0.00406105408306
a20	0.0236905141323	0.00163127015566	0.016310282921	0.116205011215	0.0612893208608	0.0252716441019	0.704705509444	0.0492982131852	0.00159826340435
a0	0.0078968536444	0.000564248990553	0.0116962739737	0.0703212320717	0.0524508402869	0.033517850034	0.760100336481	0.0622800753951	0.00117228374478
a13	0.002632287046	0.000203020740851	0.00670791832457	0.0550401556906	0.053421985429	0.050962870678	0.721232505494	0.107807550465	0.00199168014826
a31	0.000877429314383	0.000191207354284	0.00381375987486	0.183086798564	0.045817809143	0.052599252226	0.531179771831	0.180336323488	0.00209763143275
a24	0.000292476644255	0.000205627912761	0.00224811471729	0.236928922855	0.0215941433477	0.028880071342	0.280615413944	0.426148291163	0.00308691499425
a31	9.74922439654e-05	9.63008029203e-05	0.00078516523143	0.227540674285	0.00929994318257	0.0154563780473	0.142347641315	0.599829097054	0.00454729186475
a37	3.24974180132e-05	4.67516649734e-05	0.000287612613043	0.217076425428	0.00502374992752	0.0105242687824	0.075671898105	0.685223605685	0.00611318762158
a31	1.08324740874e-05	2.39516881011e-05	9.75605485143e-05	0.132801922476	0.00227340260917	0.00578804779413	0.0392715237017	0.800160091895	0.0195726578739
a20	3.61082480928e-06	8.25846611037e-06	3.33321545914e-05	0.0943363338253	0.00366339806972	0.00728837203138	0.0346133522339	0.821193497298	0.0388598386246
a31	1.20360836406e-06	2.83932023372e-06	1.11324095627e-05	0.0444461679418	0.00382231195657	0.00618785141046	0.0270946985113	0.755170412433	0.163263361208
a39	4.01202810852e-07	9.51839886173e-07	3.71325971955e-06	0.0181569851139	0.00147256001886	0.00270436147015	0.0124396129371	0.726694117478	0.238527273736
a31	1.33734292985e-07	3.22117226998e-07	1.23829385962e-06	0.0073157155713	0.000671484193953	0.00132380319005	0.0063955299457	0.618427049159	0.365864711245
a20	4.45781019601e-08	1.07571448869e-07	4.1304673336e-07	0.0031535821471	0.000576275185651	0.00179106089668	0.00719604961523	0.576356526386	0.410925903748
a31	1.48593715509e-08	3.59303254647e-08	1.37701771684e-07	0.0011983172657	0.000541732277884	0.00191667279223	0.00728474370508	0.520859402129	0.468198901249
a20	4.95312519724e-09	1.19954491246e-08	4.59169070326e-08	0.000503086092233	0.000320505158628	0.00183221469074	0.00676147406836	0.516825827376	0.47375680375
a39	1.65104765996e-09	4.01088146953e-09	1.53066017416e-08	0.000175914772078	0.000568120636209	0.00391456023025	0.0133687643561	0.755474275792	0.226498332917
a31	5.50353911172e-10	1.34611512251e-09	5.10490796847e-09	8.26461893593e-05	0.000544035120736	0.00368451602675	0.012355544052	0.674073858597	0.309259419306
a46	1.83454214877e-10	4.73634634837e-10	1.71014939762e-09	7.50349707864e-05	0.000690706682245	0.00369228929225	0.0107658009507	0.644562952866	0.340213231102
a31	6.11542734716e-11	1.80824602279e-10	5.76681410613e-10	5.93032975955e-05	0.000720287289082	0.00355576986408	0.00968469425023	0.609505594289	0.376474355034
a18	2.03877308465e-11	6.58306477597e-11	1.92640183778e-10	2.76957488652e-05	0.000415372904694	0.00257929805469	0.00704787935008	0.60118824143	0.388741545011
a31	6.79895570612e-12	2.85189299199e-11	6.5668615226e-11	1.67722532884e-05	0.000328870444898	0.0023456060649	0.00639615068336	0.591250727143	0.399661888337
a8	2.27095307816e-12	4.67537429733e-11	4.28657562087e-11	3.10998357628e-05	0.000657522378299	0.00326343073497	0.00759834546112	0.568857902381	0.419591696112
</S>	1.14228037483e-12	7.67825314866e-11	5.11405981043e-11	4.47056128814e-05	0.00111620008915	0.00507836186749	0.0111016957306	0.701482771191	0.281176278056
