 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	1.75905522e-06	0.000165183183412	0.00016831337911	0.00016408751575	3.92368499035e-05	0.00742851423	0.0089626004	0.7537177	0.211445773127	0.0179068181766
a24	8.93929238525e-07	5.50692606105e-05	5.61521292713e-05	5.89589410833e-05	1.30870868541e-05	0.00255285403433	0.00379438496	0.917012033333	0.0704873402643	0.00596924371422
a31	3.96911508033e-07	1.88195380017e-05	2.14957645851e-05	4.39745556944e-05	4.43021805527e-06	0.000891746710443	0.00166324688	0.971173477778	0.0241739690254	0.00200841303671
a13	2.31777394244e-07	6.80161571057e-06	1.08802379617e-05	4.23834838981e-05	1.99046757176e-06	0.000329681443481	0.000854589433333	0.989287392593	0.00877562809513	0.000690392041503
a18	7.9055577448e-08	2.51237554686e-06	7.91270308723e-06	4.4178949966e-05	3.15948545725e-06	0.00011887052416	0.000398674254444	0.996144050864	0.00303974716504	0.000240824864434
a20	2.7815647906e-08	1.04814254229e-06	9.05227036241e-06	0.000232342603322	9.89005770191e-05	0.00028395658572	0.00174930205481	0.996033470288	0.00145813553501	0.000133787013811
a31	4.73807149253e-08	5.21162736741e-05	1.88321941208e-05	0.000273811699774	0.0001287786691	0.000345412672573	0.00232528060494	0.995450136763	0.00131201081167	9.36053266037e-05
a37	5.47073852418e-08	6.92528541914e-05	1.91636415669e-05	9.4908202658e-05	4.29410038757e-05	0.000129029889858	0.000976276626313	0.997422558921	0.00120527977056	4.05439142012e-05
a31	4.03616540139e-08	0.000236477357697	0.000110792090716	4.45251466193e-05	1.43336077136e-05	9.8015488286e-05	0.000892943580104	0.995602752974	0.00296644109019	3.36543614004e-05
a11	3.5496760938e-08	0.000293181829266	0.000141314071645	2.70659481498e-05	4.7963861782e-06	9.05807019287e-05	0.000886128540035	0.994702584325	0.0038188255634	3.54366788001e-05
a31	1.34310992793e-08	0.000143663026455	0.000126577168622	4.37009023266e-05	1.6110562304e-06	0.000147699183143	0.00157187979334	0.987728011442	0.0101166817211	0.000120152671267
a11	5.13266284843e-09	9.28652637117e-05	0.000121546213286	4.90098221222e-05	5.49077964615e-07	0.000171505008714	0.00186427086445	0.983545387147	0.0140025161404	0.000152392661089
a31	1.72366140248e-09	3.19930629306e-05	4.9842016841e-05	9.77612667207e-05	1.89979049354e-07	0.000154106357238	0.00217534608815	0.960203429049	0.0353863376135	0.00190103964103
a11	5.79128925817e-10	1.15575460822e-05	2.59370575297e-05	0.000113981092443	7.02645159913e-08	0.000160843657746	0.00253508732938	0.93404097635	0.0605185025378	0.00259304944701
a31	1.93239401156e-10	3.86890809273e-06	8.92145978257e-06	0.000117191184351	2.53057142704e-08	0.000108638134582	0.00202934074313	0.867869592117	0.0982184475126	0.0316439439157
a13	6.45190695067e-11	1.30150256068e-06	3.24950949383e-06	0.00011825869937	1.03152553159e-08	8.34518495273e-05	0.00189021021438	0.764919710706	0.187829052504	0.0451547329719
a31	2.15289616189e-11	4.34181994303e-07	1.08590083625e-06	5.293106771e-05	3.56945132773e-09	4.61383428424e-05	0.00116085606479	0.575708563569	0.220707170835	0.202322789324
a18	7.1864373503e-12	1.44876557684e-07	3.64652612416e-07	3.11515280162e-05	1.32034567648e-09	2.15735486141e-05	0.000591874338263	0.35708289119	0.345419386945	0.296852583108
a31	2.4021064596e-12	4.830497292e-08	1.21644847671e-07	1.14769868516e-05	4.476193414e-10	9.01259533803e-06	0.000261635281421	0.210739696397	0.383456378982	0.405521637703
a10	8.22329864033e-13	1.6111664529e-08	4.06350853913e-08	4.92911144587e-06	1.595105088e-10	3.68030374601e-06	0.000105417376807	0.0929642141323	0.449005176327	0.457916579234
a7	2.95766960144e-13	5.37468121846e-09	1.35480744688e-08	1.65526266117e-06	5.623941265e-11	2.00399204867e-06	6.8637068269e-05	0.0442624833774	0.712439675442	0.243225573078
a31	1.00049728948e-13	1.79175170193e-09	4.51665318094e-09	5.78973150933e-07	1.96516024e-11	1.20104212622e-06	4.75287708897e-05	0.0240155707925	0.638185375147	0.337749771026
a20	3.5212399916e-14	5.97421804073e-10	1.50617539515e-09	2.20172995598e-07	7.92451043333e-12	2.26243308541e-06	6.07188434299e-05	0.0130047332642	0.565363968382	0.421568137009
a31	1.36462031387e-14	1.99223944914e-10	5.02360353619e-10	9.20966138193e-08	3.87068221111e-12	2.63041942847e-06	6.50471544766e-05	0.0116701970881	0.569388992794	0.418873059003
</S>	7.22201106935e-15	9.9690217622e-11	2.51616488409e-10	7.40695819097e-08	2.76215195555e-12	1.45025796424e-06	3.39343222383e-05	0.0138557685441	0.480098936397	0.506009829501
