 	il	vestito	della	sposa	vuole	bianco	</S>
a17	3.5743271e-05	0.00146075108	0.004147589	0.33559129	0.133996153	0.44580138	0.0789670175
a31	3.83789903333e-05	0.00179324069333	0.00304696845667	0.636838263333	0.124696832333	0.1750222394	0.0585640427
a17	2.67470809511e-05	0.00103073179978	0.00284598747556	0.833839821111	0.070126978111	0.0615435478667	0.0305862027667
a31	9.1705515337e-06	0.00035758142526	0.00281224768519	0.746186197037	0.185909292037	0.0330624412889	0.0316630609222
a14	3.1610213662e-06	0.00012085901064	0.00108642193416	0.462011305679	0.482979007346	0.0300160644296	0.0237831453074
a17	1.05367752057e-06	4.02863936297e-05	0.000362165867274	0.217740256226	0.733810912449	0.0358377721432	0.0122075544358
a31	3.51238391666e-07	1.34335671456e-05	0.000120761325858	0.0961408720753	0.740931690816	0.147274474048	0.0155184371453
a11	1.17094652579e-07	4.48261944996e-06	4.02914851376e-05	0.0394283243584	0.697016496939	0.246606258016	0.0169040343818
a35	3.90360597073e-08	1.49421661527e-06	1.34308205732e-05	0.0185575031195	0.72133378898	0.209651319339	0.0504424487939
a38	1.30124056023e-08	4.98079323055e-07	4.47726913914e-06	0.0124871820398	0.594556752993	0.193310086446	0.199641029598
a31	4.33769179994e-09	1.66030125914e-07	1.49255239515e-06	0.00625622592327	0.367547807664	0.251268625482	0.374925706533
a21	1.44653116052e-09	5.5345259072e-08	4.97598992296e-07	0.00243288414776	0.330830889221	0.329954591827	0.336781118844
a31	4.82709706043e-10	1.84494070288e-08	1.65877508949e-07	0.000903205873253	0.267733335407	0.289276333942	0.442086989615
a24	1.61215727494e-10	6.15015133601e-09	5.52992182431e-08	0.000322201984751	0.123245054136	0.201930204647	0.674502513205
a8	5.4065172533e-11	2.05190231635e-09	1.84463474888e-08	0.00031777296125	0.0948779280453	0.215321161549	0.689483114402
a23	1.8094187164e-11	6.86850010983e-10	6.17805088727e-09	0.000954759320417	0.0913674093484	0.35018427385	0.557493514801
a31	6.07030347167e-12	2.302023108e-10	2.07657106352e-09	0.000970872704972	0.0680040092161	0.323833735617	0.607191338267
a8	2.04018311489e-12	7.7067612006e-11	6.96266242273e-10	0.000561186956491	0.043717069172	0.307809922872	0.647911789422
a23	7.03153015963e-13	2.61558006887e-11	2.37491825924e-10	0.000573437932164	0.0511351590573	0.436054860957	0.512236506474
a31	2.43086558121e-13	8.8708411839e-12	8.0775475598e-11	0.000349559597388	0.0349044550858	0.326936951652	0.637809002158
a10	9.29222988403e-14	2.97145432397e-12	2.7008048166e-11	0.000122006722714	0.0145485185953	0.368546128551	0.616783334053
a37	4.79065976134e-14	1.00769386866e-12	9.03015091533e-12	4.06759622953e-05	0.00674967903177	0.463082436184	0.530127211351
a46	2.20084859045e-14	3.46727242553e-13	3.03749689344e-12	1.43414462374e-05	0.00514806477726	0.331311018728	0.663526603784
a8	8.74367026817e-15	1.25333698518e-13	1.05464901281e-12	9.0934307458e-06	0.00764699602575	0.282178332909	0.710165634595
a31	4.48243838939e-15	5.28501841727e-14	4.02959628937e-13	9.00326248193e-06	0.00818338967525	0.25100191097	0.740805754865
a20	1.14619014965e-14	2.54498857242e-14	1.60032418646e-13	5.44361098691e-06	0.00524505562508	0.274743990323	0.720005561622
a8	1.34760037988e-14	1.39524419081e-14	6.19639817153e-14	1.96842175524e-06	0.00275500527503	0.263742550108	0.733500503874
a13	1.27533865663e-14	9.99487996937e-15	2.86082350718e-14	8.2552569708e-07	0.00239467252501	0.264253270036	0.733351251291
a18	1.34448911221e-14	1.06183166565e-14	1.79912396906e-14	3.6954364436e-07	0.00272975374167	0.344173090012	0.653096797097
</S>	8.31087946105e-15	9.06630932825e-15	1.46756718453e-14	3.0149052218e-07	0.00312757107084	0.338195695006	0.658676418549
