 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.00077320613	0.0022349323	0.0408901485	0.18742121	0.250133505	0.42048025	0.0980667965
a31	0.000790391462	0.00171328306667	0.0464309018333	0.464463336667	0.218532768333	0.172114306	0.0959550411667
a29	0.0003020572133	0.000939110572223	0.0379026206111	0.690819678889	0.114493084778	0.0649491546667	0.0905943260556
a24	0.000100832447368	0.000335317060288	0.021380393592	0.492831872963	0.146208880259	0.0535349382222	0.285607775352
a18	3.36113006202e-05	0.000112029048999	0.00714670339852	0.200543835321	0.259780220086	0.0846084494074	0.447775141784
a31	1.12042014503e-05	4.35164916897e-05	0.00239925317836	0.0979718827737	0.497384486695	0.0979860311358	0.304203606595
a13	3.73525576207e-06	2.07135733466e-05	0.000816599085642	0.0609256596912	0.688843362232	0.110224045045	0.139165826198
a11	1.24518909892e-06	6.96707345063e-06	0.000272224711313	0.0216392140727	0.500410744077	0.136332848348	0.341336703399
a8	4.15063779763e-07	2.322810987e-06	9.07442770329e-05	0.00747380426657	0.266340598026	0.158949736116	0.567142381133
a31	1.38354983712e-07	7.75540762953e-07	3.02552751806e-05	0.00315311698886	0.262789616009	0.220304818705	0.513721283711
a24	4.61186055956e-08	2.59556383812e-07	1.00897920456e-05	0.00145777892241	0.18575473047	0.190904128235	0.621872967904
a31	1.53729021294e-08	8.6630042872e-08	3.36341663178e-06	0.00048902858193	0.0665864866233	0.278998694745	0.653922359301
a39	5.1248817616e-09	2.91416935173e-08	1.12134742405e-06	0.00017344126131	0.0516941202078	0.489745901582	0.458385389767
a20	1.70889517377e-09	9.8891098302e-09	3.738405517e-07	6.53442439833e-05	0.0492492580693	0.615275100527	0.335409883256
a31	5.69665523514e-10	3.29799364806e-09	1.24614452188e-07	2.20470652744e-05	0.0227757200698	0.468749184509	0.508452897752
a20	1.89895164628e-10	1.0997806248e-09	4.1538500902e-08	7.4410357478e-06	0.00875308606993	0.436768932503	0.554470479251
a31	6.33048544129e-11	3.66925267847e-10	1.38462809684e-08	2.5046885966e-06	0.00392958958664	0.423992273334	0.572075606417
a46	2.11071996392e-11	1.25938554642e-10	4.61716232627e-09	3.26251895653e-06	0.00407542309221	0.387713353611	0.608207918806
a31	7.04135911034e-12	4.5681207014e-11	1.54079819992e-09	3.52480205551e-06	0.00410714047074	0.38016716787	0.615722122935
a23	2.35564867839e-12	2.36088554713e-11	5.176027118e-10	6.1813810885e-06	0.00441038459691	0.37094141929	0.624642017645
a31	7.93694786577e-13	1.61859257004e-11	1.76495798827e-10	7.04729051217e-06	0.00449145479564	0.367948363097	0.627553165882
a46	2.67038666306e-13	6.94272731013e-12	5.93245355023e-11	3.07197425339e-06	0.00291668809521	0.331020631032	0.666059631961
a8	9.3832749102e-14	4.63592353671e-12	2.04706351008e-11	2.0805229178e-06	0.00429259783174	0.534856900344	0.46084842732
a31	3.37493494507e-14	2.38581498557e-12	7.05450365293e-12	1.0475341946e-06	0.00347739184391	0.437443340115	0.559078219107
a38	1.42378062336e-14	2.19785603519e-12	2.84905117031e-12	1.00524445353e-06	0.0033045067813	0.393839853372	0.602854619702
a20	1.17916540779e-14	2.19058954506e-12	1.4469953971e-12	9.79656021548e-07	0.0031336850381	0.483289061124	0.513576266567
a31	8.07328523063e-15	8.08312696153e-13	4.91058372967e-13	3.27277065454e-07	0.00107948766037	0.317563187708	0.681356988856
a20	5.98113961488e-15	3.17746456518e-13	1.68827956589e-13	1.09816410138e-07	0.000396153443457	0.271748586569	0.727855112952
a31	5.27736029496e-15	1.53741740706e-13	6.12236664297e-14	3.69936383327e-08	0.000155227710152	0.25011055219	0.749734154317
</S>	2.65714278248e-15	7.8317088153e-14	3.17178565648e-14	1.90568709663e-08	0.000103344418576	0.144188146095	0.855708477158
