 	li	vestono	i	genitori	</S>
a31	0.03781191885	0.09402562717	0.39304919	0.2701434	0.20496989
a46	0.01314671774	0.0315899119067	0.348948113333	0.322697966667	0.28361733
a18	0.00484359070333	0.0108354464389	0.144676097778	0.341706145556	0.497938736667
a35	0.00426097280111	0.00629479087963	0.0709861735927	0.218251541852	0.700206512222
a15	0.0126732189337	0.0125465119599	0.0708636421976	0.175578447284	0.728338150741
a39	0.0527435309779	0.03732459932	0.131590610733	0.166591612428	0.611749610247
a31	0.065312084326	0.0441847911067	0.142671443578	0.207648024143	0.540183630082
a11	0.154679548775	0.0762663603689	0.130943137859	0.182634704714	0.455476203361
a20	0.303282732925	0.14130318679	0.14654369262	0.123824571571	0.285045754454
a31	0.266483560975	0.125320465597	0.14985529754	0.190697540524	0.267643078151
a39	0.232461873658	0.125504708532	0.131141695847	0.200257125508	0.310634549384
a20	0.242710057886	0.149714026177	0.103997433616	0.149664777169	0.353913706461
a46	0.206976322629	0.153865588726	0.089284562872	0.14535172239	0.40452182882
a31	0.19098124421	0.148246857909	0.094592167624	0.171625910797	0.394553836273
a15	0.162762571403	0.128870357636	0.0958591358747	0.179767230266	0.432740712091
a24	0.155223913801	0.153475545879	0.109434518625	0.154363716755	0.427502310697
a20	0.169645981267	0.178946558626	0.146735029542	0.163181038918	0.341491393566
a31	0.186498777089	0.186685272875	0.171874966514	0.179858896306	0.275082084522
a13	0.196127465696	0.191164990958	0.184604365505	0.191100935435	0.237002248174
a46	0.195483905232	0.194899300319	0.189517785168	0.193819871812	0.226279136058
a14	0.197902241744	0.19844118344	0.195014845056	0.196167530604	0.212474185353
a20	0.198904720581	0.199377087813	0.197274451685	0.197517003535	0.206926738451
a31	0.202030080194	0.198904439271	0.197398557228	0.197370367845	0.204296549484
</S>	0.205442540097	0.198088444635	0.197379918614	0.197580993923	0.201508069742
