 	sicuramente	stanno	ancora	svegli	</S>
a17	0.09513125	0.553594705	0.2804161737	0.04813951395	0.0227183885
a24	0.054938501	0.807031181667	0.0998431237	0.0214900567833	0.0166971651667
a28	0.114371851333	0.811305507222	0.0403381712333	0.0121267549278	0.0218577097222
a37	0.364490920444	0.593937395741	0.0156563822078	0.00466185143793	0.0212534372407
a18	0.662745373481	0.30587028858	0.00609133866593	0.00328604344131	0.0220069564136
a39	0.785654054494	0.127481039527	0.00475958155531	0.0100817174804	0.0720235534712
a31	0.723236968165	0.0689851998423	0.00638434405177	0.0156985078268	0.185694877824
a39	0.513531422722	0.0439330449474	0.00902957601726	0.0260708236089	0.407435052608
a31	0.331470894241	0.0523879679825	0.0288845690058	0.0580001668696	0.529256344203
a46	0.257272001414	0.0567804449942	0.0462671023353	0.0846160856232	0.555064341401
a31	0.199207237138	0.0579056293314	0.0789175501118	0.144958691874	0.519010877134
a18	0.231659589046	0.0607412097771	0.107683176704	0.214462463958	0.385453552378
a31	0.243766149682	0.0651829215924	0.107249022235	0.260364121319	0.323437780793
a39	0.199690863227	0.0836633888641	0.132820764078	0.297760373773	0.286064596931
a31	0.176641401076	0.092559904288	0.135090328026	0.293575971258	0.302132378977
a41	0.152712817025	0.0987950694293	0.133685596009	0.317077657086	0.297728849659
a39	0.154588352342	0.10248191181	0.15201219867	0.356278049029	0.234639519886
a28	0.149075467447	0.108692595937	0.157480689557	0.378744786343	0.206006496629
a20	0.146996885816	0.117967851979	0.163360906519	0.372954865448	0.19871950221
a31	0.177632445272	0.151690253993	0.171291172173	0.304677598483	0.194708537403
a39	0.180597431757	0.159930814664	0.173279250724	0.297423676161	0.188768832468
a35	0.177848330586	0.159648851555	0.175596503575	0.300577715387	0.186328617489
a31	0.199163800195	0.179740647185	0.185932237858	0.243828718462	0.191334599163
a11	0.197176030065	0.181449272395	0.186345562619	0.244560729487	0.190468383054
a18	0.191565183355	0.180121030798	0.186902104206	0.250695063162	0.190716584351
a24	0.197714677785	0.187496093599	0.192062571402	0.228541427721	0.194185204784
a31	0.203103545928	0.192246454533	0.194480400467	0.214597675907	0.195571901595
a18	0.205467045309	0.194043044844	0.195595780156	0.208859828636	0.196034247198
a31	0.205559008436	0.194683324948	0.196097276719	0.207179489545	0.196480862399
a18	0.204926389479	0.194820954983	0.19608440224	0.207495996515	0.196672257466
a15	0.202176069826	0.194648964994	0.196708700747	0.209474158838	0.196992095822
a8	0.202451189942	0.196042554998	0.197922876916	0.205763752946	0.197819611941
a39	0.202207696647	0.197209238333	0.198664618972	0.203486070982	0.198432387314
a31	0.205993478882	0.197569296111	0.198039179657	0.200488536994	0.197909525771
</S>	0.210326049441	0.197188618055	0.197151969829	0.198338468497	0.196994912886
