 	voglio	che	Maria	che	venga	domani	</S>
a8	0.0610566985	0.00202137035	0.002348966	0.00167052295	0.071785302	0.63988637	0.221230755
a31	0.0541785095	0.00384550081667	0.00243630785333	0.001333993102	0.0641232016667	0.704341826667	0.169740649667
a8	0.0595390665	0.0371387450389	0.0392433858044	0.0261067817527	0.0458393205556	0.535487840556	0.256644847889
a31	0.0584179911667	0.0885397383463	0.0593396849348	0.0357249449176	0.0459410375185	0.253218711852	0.458817879296
a24	0.0317973695556	0.0734518311154	0.0341022106449	0.0133946100892	0.0285745938395	0.156115803951	0.662563556432
a31	0.125242230019	0.0345790300385	0.0294960495483	0.00698235931307	0.0557807942798	0.15620498465	0.591714555477
a46	0.17554824434	0.0374535130128	0.0277191618494	0.00614170660436	0.0670489067599	0.254373624883	0.431714841826
a31	0.122198812447	0.0333955246709	0.0170193992831	0.00748002786812	0.0495274175866	0.392868031628	0.377510753942
a29	0.132377414149	0.097276313557	0.031818075761	0.0153682656227	0.0475791941955	0.453415977209	0.222164724647
a20	0.15626222805	0.215060937852	0.088017056587	0.0232952988742	0.0300228127318	0.31926980907	0.168071831549
a0	0.151155026017	0.236167729284	0.141472398862	0.0439912542914	0.0305508399106	0.236011696357	0.160651067183
a31	0.128099438672	0.159060658428	0.128288537621	0.0540974814305	0.0574293559702	0.283044352119	0.189980179061
a23	0.106928969557	0.0970920948093	0.0948584938737	0.0497555304768	0.0681453686567	0.36680895404	0.216410586354
a31	0.120542163186	0.0885899282698	0.0947173079579	0.0635227701589	0.0865225495522	0.340530821347	0.205574438785
a18	0.128862344395	0.0853663340899	0.091246970986	0.072307530053	0.100162454517	0.303963800449	0.218090536262
a37	0.109776468132	0.09786374603	0.0976613539953	0.0866711366843	0.0963765881723	0.27703698015	0.234613712087
a31	0.133502926044	0.119568235343	0.118106303332	0.112377588895	0.117800924724	0.200373373383	0.198270627362
a20	0.145769062015	0.130669205114	0.129921181111	0.126816766298	0.130675811575	0.168008007794	0.168139932454
a31	0.146484280672	0.135820195038	0.13538997037	0.133515182099	0.135535387192	0.156159595931	0.157095334151
</S>	0.151792425336	0.137595832519	0.137399195185	0.13602577105	0.138153798596	0.149908787966	0.149124127075
