 	mi	si	gonfiò	il	dito	</S>
a31	0.70710322	0.128402942	0.01776006535	0.040414576	0.023663896515	0.082655271
a11	0.529419743333	0.132267865	0.0259129857833	0.244637322667	0.009543201015	0.0582188433333
a31	0.430956084444	0.0878804993333	0.0425025125944	0.326262550889	0.00790169383833	0.104496616778
a15	0.331235248815	0.0768400051111	0.0385781372648	0.152928126963	0.0481390079461	0.352279438926
a31	0.202853970272	0.058346827037	0.0201096704883	0.0845844379877	0.0617148776487	0.572390202975
a0	0.189230578091	0.0523035770123	0.0368900084961	0.0455865216626	0.106181144216	0.569808167658
a46	0.160330037364	0.0464184103374	0.0820435661654	0.0294646878875	0.239161591405	0.442581675886
a31	0.170200782455	0.0743162834458	0.192723008722	0.0625215199625	0.251483733802	0.248754651962
a18	0.160103007485	0.103730191149	0.214560316241	0.0752424106542	0.183118571267	0.263245483987
a31	0.137432280828	0.099367355383	0.237595865414	0.0761501558847	0.174109377089	0.275344901329
a24	0.154037065276	0.104322130128	0.259112195138	0.0803715036282	0.161319595696	0.24083746711
a28	0.183542005092	0.141474306709	0.246828391713	0.0927520012094	0.112906305232	0.222496975703
a13	0.172555571697	0.15898267557	0.332668430571	0.119341393736	0.084504991744	0.131946908568
a20	0.155005720566	0.14511351519	0.37235212019	0.117954137912	0.0918449139147	0.117729568189
a17	0.152567620189	0.14368812173	0.330184213397	0.127633839304	0.115158957972	0.130767221396
a39	0.164518240063	0.153063100577	0.253847287799	0.140666613101	0.138175719324	0.149729000465
a20	0.169686626688	0.159946590192	0.210210789266	0.1509097777	0.150946123108	0.158300060155
a31	0.171099255563	0.161839410064	0.186757366422	0.157332552567	0.160156487703	0.162814903385
a41	0.171526128521	0.162573710021	0.176070762141	0.159862244189	0.164255649234	0.165711497795
a8	0.171415999507	0.164077746674	0.17397973738	0.159801958063	0.162962099745	0.167762482598
a37	0.170344289836	0.165302905558	0.171543775793	0.161794899354	0.163538443248	0.167475724199
a8	0.169600313279	0.165747048519	0.170166755264	0.162842479785	0.164048647749	0.167594788066
</S>	0.16974012164	0.165741474259	0.169647987632	0.162637104892	0.163892943874	0.168340399033
