 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.66032117	0.0551574975	0.00102935345	0.197602055	0.01815617867	0.0369817748	0.030751984
a8	0.577212306667	0.0551643535	0.00110767038333	0.323662905	0.00662685197	0.0146957058	0.0215302093333
a20	0.410207624222	0.0275020131667	0.00213326256111	0.378134508333	0.00534360529	0.0269364716	0.149742479778
a8	0.244518930074	0.0227598477222	0.00596343568704	0.347087249444	0.0176462930967	0.0752008678667	0.286823366593
a31	0.172852656691	0.120919288241	0.00637868702901	0.259419863148	0.0222834556989	0.0769683826222	0.341177655531
a37	0.093046726897	0.16642355608	0.00825733580967	0.234066794383	0.0328748878996	0.112375010874	0.352955671844
a10	0.098118050299	0.24635654536	0.0147154589366	0.232171854794	0.0438425026332	0.131106836958	0.233688759281
a31	0.120736283433	0.279407451787	0.0115065332455	0.145504997265	0.0551417628777	0.162974005653	0.224728968427
a21	0.116046171144	0.141754951596	0.0213012540152	0.0779883400883	0.150134734293	0.212282271884	0.280492249476
a31	0.100244690381	0.0694975621987	0.0247023570717	0.0608579653628	0.229744948098	0.255608920628	0.259343509825
a10	0.0639155567937	0.0459567730662	0.0195560170906	0.0430075311209	0.222949586033	0.337993233543	0.266621269942
a17	0.138463612265	0.119264429355	0.0305123803635	0.0326120630403	0.201912608678	0.263882614514	0.213352299981
a20	0.175980717422	0.163589021452	0.0427711441212	0.0360724930134	0.217022586226	0.206839234838	0.15772481666
a31	0.142332019141	0.111640606817	0.0475839160404	0.0457566370045	0.215890652075	0.262450604946	0.17434555222
a39	0.128636423047	0.0979885902723	0.0533481306801	0.0520433063348	0.222632310692	0.259158158315	0.186193067407
a31	0.136653387682	0.112402278424	0.07516045356	0.0725929487783	0.221620926897	0.209383032772	0.172186982469
a8	0.143346829227	0.0975581891413	0.0777311568533	0.0804061619261	0.163907585632	0.270260647591	0.166789460823
a39	0.119198066409	0.104143537714	0.0879888246178	0.0883837763087	0.141798615211	0.282784375864	0.175702820274
a8	0.127486617136	0.124884749238	0.111770064873	0.111505475436	0.14065699507	0.196849645288	0.186846453425
</S>	0.125652481068	0.128070889619	0.114797707437	0.114437412718	0.140487602535	0.177679332644	0.198874571713
