 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.495978229	0.4648155494	0.000288377885	0.000626363565	0.0046372067	0.019212653	0.0144416395
a20	0.193222562667	0.7073110498	0.000349306615	0.001887518265	0.0253225287	0.0100451846667	0.0618618161667
a31	0.0753230552223	0.772433563267	0.00732047848167	0.0104253403217	0.0367964085667	0.0064701938889	0.0912308860556
a37	0.0279277965408	0.834002847756	0.00967785021056	0.0124266922739	0.0214943465222	0.028841121963	0.0656293276852
a31	0.0112852701469	0.890116395919	0.00356324248685	0.00516648202463	0.0124874855074	0.035340393521	0.0420407523284
a30	0.0044047552623	0.946174945306	0.00201066019562	0.00207257992154	0.00631773046913	0.018259646707	0.0207596952095
a13	0.0027997977341	0.893016645102	0.00169209449854	0.00132443955385	0.00715434545638	0.0603472049023	0.0336654764032
a20	0.00469426151137	0.798197331701	0.00532938493285	0.00263522661795	0.00774232881879	0.136935424967	0.0444660094677
a41	0.0158569948371	0.5397273939	0.00810009514428	0.00620897487265	0.00641238650626	0.356295558322	0.0673985538226
a33	0.0434729649457	0.2636390713	0.0162809618814	0.0211907709575	0.0133553024021	0.518032119441	0.124028819608
a31	0.0572700549819	0.1460483211	0.0177837710271	0.0247868508858	0.0165559324674	0.58190320648	0.155651933203
a41	0.0561949333273	0.0838097790333	0.0244845127424	0.0279464265286	0.0244442601558	0.581528925493	0.201591214401
a0	0.0609845961091	0.0830144676778	0.0442326029141	0.0463585745095	0.0439153203853	0.456965751831	0.264528708134
a31	0.110056502036	0.0957054558926	0.0596829343047	0.0629847648365	0.0633628844618	0.35173227061	0.256475196045
a24	0.141781697345	0.118552398631	0.0826872347682	0.0846291382788	0.0841182248206	0.258781020203	0.229450295348
a31	0.142690145782	0.131615229544	0.105724378256	0.10642859276	0.10486784494	0.206264816734	0.202409025116
a20	0.153249291927	0.140283033181	0.122284146085	0.123497004253	0.121846628313	0.169949535578	0.168890388372
</S>	0.147073180963	0.141910491591	0.128615013043	0.130008202126	0.127765279156	0.161475392789	0.163152464186
