 	sono	stato	sempre	poveretti	</S>
a20	0.001901031	0.0010055141445	0.092907067	0.57589075	0.3282956485
a4	0.00165957346437	0.00104268435817	0.277821085667	0.38971071	0.329765956167
a31	0.000554554422157	0.000448469486057	0.285178687222	0.588136706667	0.125681574722
a38	0.000195063769386	0.00279701751869	0.375123034407	0.527254594222	0.094630297574
a31	8.02234851287e-05	0.00452740790623	0.634009644802	0.227887706741	0.133495039191
a7	0.00145495603138	0.0271366775687	0.564439068267	0.16377379558	0.24319552973
a31	0.00198763764379	0.0354698678562	0.432475542756	0.26458253186	0.265484453243
a21	0.00389115184793	0.0207747739521	0.280396047585	0.475060353953	0.219877671081
a20	0.00774102661598	0.0237228763174	0.199328782528	0.417362787984	0.35184450036
a8	0.0437878692053	0.0319943144391	0.175491255509	0.361890822661	0.38683570012
a31	0.0656808000684	0.0273633224797	0.10280465317	0.533607930887	0.270543253373
a33	0.0655658856895	0.0396779501599	0.0863273077233	0.576527700296	0.231901147791
a20	0.101161988563	0.117397025053	0.0682487325744	0.466949273432	0.246243002597
a31	0.284617412854	0.157899785018	0.0644528521915	0.297678202811	0.195351777532
a7	0.334734097618	0.229564721673	0.0689110070638	0.196286712604	0.170503472511
a31	0.203361299206	0.330588507224	0.0866558820213	0.197571810868	0.181822500837
a11	0.155044643069	0.402313449075	0.0980733153404	0.189146320289	0.155422263612
a31	0.144565841023	0.419478953025	0.11103406178	0.178380076763	0.146541041204
a13	0.143047933674	0.428888727675	0.12082345726	0.169562512254	0.137677340401
a18	0.137194164558	0.429895829225	0.128002965753	0.163656724085	0.141250283467
a31	0.201442321519	0.315528329742	0.152031628584	0.171197001362	0.159800671156
</S>	0.252852075759	0.249377544871	0.160170009292	0.173791010681	0.163809305578
