 	lo	ho	finito	di	fare	</S>
a8	0.34291869	0.189584015	0.0850931715	0.0215861242435	0.309670935	0.051147062
a31	0.541440496667	0.134159831667	0.0509787315	0.00720792206417	0.24738686	0.0188261666333
a20	0.572660232222	0.283224307222	0.0473717518333	0.00242543763806	0.0842311371333	0.0100871561778
a24	0.591458220741	0.320464845741	0.0264671529444	0.00085596758202	0.0346128961778	0.0261409180593
a18	0.724658616914	0.202501705247	0.0120537843815	0.000369716070673	0.0183495526259	0.0420666126864
a31	0.742863125638	0.211101248416	0.00554845279383	0.000246953656891	0.0080659239753	0.0321742902288
a20	0.777823261879	0.182770182805	0.00496583699794	0.0019823538823	0.0042520704251	0.0282063160763
a10	0.826041820626	0.108045210935	0.00885530213265	0.0095892372941	0.00381868950837	0.0436497586921
a20	0.805894153542	0.102268080312	0.0136990920442	0.0235785687647	0.00612338963612	0.0484367212307
a7	0.628274157847	0.156543330104	0.0300211193481	0.0556025629216	0.019972315212	0.109586528744
a31	0.420371835949	0.205878956701	0.062123933116	0.0829482443072	0.055457338404	0.173219662915
a20	0.343834185316	0.2335148689	0.0839543710387	0.0818067847691	0.0744143161347	0.182475427638
a18	0.282124811772	0.225549069633	0.0971157636796	0.0873037965897	0.0812957820449	0.226610772546
a24	0.225534800591	0.201315283211	0.119658631227	0.10935496053	0.109104127348	0.235032207515
a46	0.197299000197	0.207194577737	0.139138893742	0.12678751351	0.131624659116	0.197955352505
a31	0.187127493399	0.197053959246	0.149814044581	0.14059458117	0.145940083039	0.179469847502
a33	0.1958566878	0.178414549749	0.153242001527	0.145312833723	0.149777284346	0.177396662501
a8	0.1946816626	0.169669999916	0.156645883842	0.149734084574	0.152572058115	0.176696330834
</S>	0.1816248813	0.168044694958	0.161309791921	0.157763392287	0.159206894057	0.172050355417
