 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.914955865	0.029841212	0.001484685	0.00110673291	0.00552020052	0.0034368555735	0.03466851075	0.008985896015
a27	0.952800205	0.0250498103333	0.0014094593	0.000512532753333	0.00202824239333	0.00115208117917	0.0123530314167	0.004694580015
a8	0.895115728333	0.0624349817778	0.00459382243333	0.00111277636111	0.00174480500444	0.00161678759872	0.0144967418056	0.0188843033383
a28	0.598588119444	0.161510847259	0.0170713608111	0.015635080387	0.00411466123481	0.00276969403291	0.0684964732685	0.131813739446
a31	0.283864901148	0.192139775753	0.021701969937	0.0206457529957	0.00582183317827	0.0020207044543	0.0863555764228	0.387449476482
a24	0.130159557383	0.118416173584	0.014648484979	0.0506241831986	0.0253102189261	0.00228997186143	0.189846584141	0.468704848827
a31	0.103867248128	0.148882486195	0.0130875226597	0.0604252538662	0.0326928079754	0.00510162045381	0.264668714714	0.371274369609
a10	0.102226377043	0.174507171065	0.0157940435532	0.0494436774221	0.0347879429918	0.0094234309846	0.280361784905	0.33345554987
a20	0.071056106681	0.114250396022	0.0188492348511	0.0604787508074	0.0617543329973	0.0185569064949	0.324047528302	0.33100672329
a31	0.26068617556	0.117959288674	0.0300536882837	0.0454343102691	0.0562703726658	0.0252902498316	0.215450534767	0.248855396097
a39	0.338206619853	0.172760449558	0.100485092761	0.0452281650897	0.0346737138886	0.0418654009439	0.118129498589	0.148651070366
a31	0.314379707951	0.216457149853	0.133895844254	0.0487833610299	0.0335354309629	0.054966238648	0.083063997863	0.114918277455
a18	0.290038377984	0.191099643284	0.171639198085	0.0675555813433	0.035988505321	0.0535931478827	0.100407965954	0.089677598485
a31	0.259147341328	0.158232824428	0.184473040695	0.0842355354478	0.0480819117737	0.0608874472942	0.116368518651	0.0885734048283
a17	0.260199827109	0.148502574809	0.146048798232	0.0922258551493	0.0704152385912	0.0778451204314	0.11105053955	0.0937120716094
a31	0.26197271237	0.149763604936	0.130308712744	0.0948526450498	0.0781963341971	0.0829554334771	0.107881396517	0.0940691485365
a8	0.26424062079	0.145443531645	0.114399884248	0.100224895017	0.0844924100657	0.084943251159	0.111698928839	0.0945564788455
</S>	0.189477850395	0.141821915823	0.127863507124	0.117423797509	0.0933656630329	0.0933393705795	0.13162758442	0.105080346423
