 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.1280098336	0.534821945	0.1017818155	0.007328992	0.00034734371605	0.0013421104	0.00524031305	0.0012048081	0.0611178712	0.046381084	0.0751335135	0.03729033
a20	0.107173520267	0.499683348333	0.133216097167	0.0049761325	0.000116472701283	0.00255428396667	0.00579157055	0.00061920458	0.1402490224	0.0321394439467	0.0306828187667	0.04279804
a37	0.104902926422	0.291953999444	0.110904570056	0.00303362465667	4.00720289277e-05	0.00461097578889	0.00494874438333	0.000460945173333	0.310118097467	0.0126732582622	0.0294151828556	0.126937573333
a24	0.0493781718073	0.141320693148	0.0476845080187	0.00139097399222	2.09735845759e-05	0.0050825988963	0.00701778312778	0.00116864572444	0.504099709156	0.00988705242073	0.0518844456185	0.181064441111
a31	0.0259851167358	0.323762754383	0.0471296910062	0.00077890374074	1.399339154e-05	0.00336859775877	0.00588638175126	0.00120011187848	0.427650495052	0.00759142639691	0.0428017648928	0.113830738804
a39	0.0125639927119	0.372175655128	0.0448859296687	0.000913318540247	1.54842068613e-05	0.00119505087292	0.00286313755909	0.000963386829827	0.257660977017	0.084404386389	0.149091541318	0.0732670880347
a31	0.016609431904	0.281514598709	0.0469691728896	0.00113470074675	1.62255251971e-05	0.00047946536764	0.0019770762497	0.000907787069942	0.277089599006	0.115624436796	0.189965206439	0.0677122723449
a24	0.0172496046347	0.252807456903	0.0487180893965	0.00120199141558	4.84116999757e-05	0.00033394490588	0.00205657654657	0.00148411328331	0.275417706335	0.173673720265	0.178810878146	0.0481975154483
a31	0.0691828788782	0.138811729634	0.0289636045655	0.00248448673853	7.82863616586e-05	0.000338288405293	0.00251730778219	0.0018211665111	0.224394688778	0.213980026755	0.243619126049	0.0738084301494
a28	0.0857346099594	0.0997210655447	0.0220630888552	0.00341256434618	0.000211354178886	0.000579101771764	0.0038251194274	0.00287361158703	0.295738109593	0.205221775585	0.207208918683	0.0734106910498
a24	0.0399787243198	0.0433003048482	0.0132023772851	0.00281655201539	0.000267688051629	0.000637089540588	0.0039364776758	0.00334529716234	0.337029149864	0.246696741862	0.245393506228	0.0633960780166
a8	0.0248665114399	0.0230398646161	0.00884281709503	0.0021894148718	0.00029667679921	0.000660549530196	0.0033009417586	0.00297207568745	0.373105229955	0.230194593954	0.269522962076	0.0610083170055
a31	0.0500081098133	0.0131751422054	0.00771110953168	0.00430457335727	0.00137927179974	0.00223379627673	0.00524420671953	0.00463727356248	0.373416129985	0.180126327985	0.299462564025	0.0583014366685
a46	0.0612249426044	0.0140834917351	0.0102242963439	0.00732260945242	0.00365538243325	0.00520234305891	0.00907453713984	0.00826650685416	0.405993169995	0.154746995995	0.264445003675	0.0557606622228
a8	0.0399559825348	0.032735723245	0.027705730448	0.0229218084841	0.0192066589444	0.0209927645196	0.0252828910466	0.0247644449514	0.467315923332	0.150852543665	0.129884416892	0.0383810907409
a28	0.0350813508449	0.042531256415	0.0506805794827	0.0496224344947	0.0404249246481	0.0433733495065	0.0486778143489	0.0479045309838	0.373529177777	0.138367072888	0.0906498656307	0.039157630247
a31	0.0791659879483	0.043012610805	0.0654226631609	0.0871157781649	0.0478180548827	0.0565951765022	0.0722661181163	0.0660063903279	0.256081935926	0.117139082296	0.0697203645436	0.0396558334157
a39	0.0970308816494	0.046827534935	0.0836477790536	0.114431779388	0.0606219489609	0.0747176955007	0.0950359027054	0.0864210701093	0.160125388642	0.0894805920987	0.0544445841812	0.0372148944719
a33	0.0571126395498	0.0534211463117	0.0956230443512	0.108595124463	0.0767230846536	0.0882601931669	0.100557574235	0.0964341167031	0.143407279547	0.0933238793662	0.0519117927271	0.0346301904906
a31	0.18150512985	0.0595893121039	0.0819925994504	0.0875561861543	0.0687736432179	0.0749041957223	0.0818282060783	0.079547248901	0.118932195516	0.0738522351221	0.0523302402424	0.0391888424969
a24	0.217967313617	0.051563843368	0.0804286211501	0.0914759853848	0.0695279110726	0.0779082085741	0.0856502100261	0.082890152967	0.086156024172	0.0688748950407	0.0481730064141	0.0393838051656
a37	0.0944019228723	0.0445365147893	0.09848081505	0.127793445128	0.0817968736909	0.101412429525	0.118876683342	0.112528034322	0.0741299060573	0.0689802926802	0.0425108804714	0.0345521560552
a14	0.0565820216241	0.0422873952631	0.0987944330167	0.158036545043	0.0785675065636	0.107165077842	0.138738647781	0.125916004774	0.0604661200191	0.0569447978934	0.0406298654905	0.0358715933517
a20	0.043728514208	0.0411946900877	0.0984540876722	0.168323858348	0.0777205408545	0.109404492614	0.145747852594	0.130723118258	0.055415144673	0.0529500719645	0.0399950204968	0.0363426401172
