 	lo	sentii	che	arrivò	</S>
a11	0.13730156	0.74123445	0.1028904729	0.006169570075	0.0124039682
a31	0.0720897766667	0.867246703333	0.0521063755667	0.00263459320833	0.00592261175667
a28	0.0469312555556	0.909974944444	0.0392184620222	0.00150592182611	0.00236943860889
a37	0.0340385318519	0.932523191481	0.0180730519741	0.000661601972037	0.0147035933363
a20	0.262533950617	0.69768203716	0.0092062016247	0.000363817330679	0.0302139914454
a31	0.330269451872	0.632550219053	0.0102128997082	0.000586119276893	0.0263813308151
a1	0.125869379957	0.833169549684	0.0171805095694	0.00223315232563	0.0215473842717
a0	0.126391654319	0.799317846561	0.0381689575231	0.00685051710854	0.0292709774239
a17	0.188613784773	0.635515148854	0.0972302891744	0.0268864580362	0.051754275808
a31	0.216091601591	0.422062872951	0.139807569725	0.124469400012	0.0975685152693
a0	0.21279198053	0.28241438765	0.159562366575	0.207706483337	0.137524768423
a46	0.174310090177	0.225490355883	0.168507145525	0.291752861112	0.139939542808
a31	0.159122210059	0.158449831961	0.139953035175	0.419640553704	0.122834354269
a18	0.152027323353	0.130589200654	0.122841881725	0.478225407901	0.11631616809
a31	0.173414921118	0.129544880218	0.125206817242	0.448348092634	0.123485282697
a39	0.178336400373	0.128047753406	0.126295442414	0.441831364211	0.125489044232
a31	0.183715510124	0.136692097802	0.135596357471	0.40930696807	0.134689091411
a46	0.194150886708	0.147890275934	0.14653816249	0.36519150269	0.146229203804
</S>	0.170652268354	0.147361027967	0.146730361245	0.389188051345	0.146068311902
