 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.860925945	0.041752346	0.00793871935	0.00026556648	0.0003365437597	0.0114441485	0.03879626785	0.0385404425
a31	0.848869198333	0.044522161	0.00960633831667	0.000112667666667	0.0001192279237	0.0622823375	0.0159543951833	0.0185336305
a20	0.791865932778	0.0734681286667	0.0209504353056	0.000365895335556	4.78467562333e-05	0.0789315067333	0.00786863892777	0.0265015461667
a31	0.660082084259	0.221953756222	0.0449553531019	0.000453902113519	2.04393540778e-05	0.0360103584778	0.00427963437592	0.0322444130556
a37	0.62569780142	0.238357089741	0.040179527234	0.00023821966284	1.25127326926e-05	0.0202505389593	0.00370503432531	0.0715592486852
a14	0.782520700473	0.0863896675803	0.016660743678	0.00016268543228	3.04706395642e-05	0.00812965628643	0.0120365394418	0.0940695272284
a10	0.785390500158	0.0395891025268	0.00710791785933	0.000152755885427	0.000339680611521	0.00919740926214	0.0598905948139	0.0983320400761
a31	0.794002156719	0.0331254741756	0.00411945638644	0.000137249855909	0.000422154460507	0.0101683204207	0.068056607638	0.0899685610254
a37	0.683912868906	0.0330239343919	0.00538353299548	0.00042270554607	0.00247749421017	0.0244733148069	0.118248491913	0.132057618008
a10	0.558869382969	0.029397730464	0.00706592143183	0.00124773408202	0.00737687290339	0.0382389836023	0.189486087304	0.168317262669
a14	0.573427804323	0.0571332828213	0.0386483639106	0.00484971102734	0.0225566649678	0.0409736078674	0.145316429101	0.117094114223
a0	0.514732898108	0.101046217607	0.0827249776369	0.0104389133424	0.0393830046559	0.0576608079558	0.0903727780337	0.103640378074
a20	0.478674232703	0.121110145869	0.089955221879	0.0153534164475	0.043796543552	0.0860401113186	0.0597300690112	0.105340246025
a33	0.407029190901	0.122688721956	0.084293775293	0.0268685988158	0.0531212758507	0.11204690044	0.0591139676704	0.134837568675
a20	0.336952816967	0.116212351985	0.082480526431	0.0411500862719	0.0667993532836	0.09885609948	0.0796177725568	0.177931006225
a31	0.439139558989	0.0907743443283	0.0672621861437	0.0427925840906	0.0601638664279	0.0647870974933	0.0810708888523	0.154009470408
a0	0.42504098633	0.0902252737761	0.0748777047146	0.0601589513635	0.070035737476	0.0737213008311	0.0840146276174	0.121925401803
a41	0.249993468777	0.118807071259	0.102777398238	0.0877170587878	0.0970740058253	0.10272658861	0.103132795872	0.137771597268
a31	0.283380979592	0.110272237086	0.097947550746	0.0874314045959	0.0935945819418	0.100536526203	0.105008056624	0.121828632423
a37	0.287781389864	0.106725562362	0.0990132682487	0.091427231532	0.0942337473139	0.105417880401	0.106659450208	0.108741430808
a31	0.239352699955	0.112791735454	0.107575821416	0.101175473844	0.102680352438	0.114784820134	0.110956003403	0.110683053603
a18	0.227063169985	0.112438754485	0.109188179139	0.105547826281	0.106361944146	0.114982666711	0.112976734468	0.111440714534
a8	0.187076453328	0.117528739495	0.11529676838	0.112357927094	0.113148718049	0.121794296904	0.116266444823	0.116530678178
a20	0.176333847776	0.118293089832	0.11677389146	0.114837462365	0.11548119735	0.122136850301	0.117773528274	0.118370164393
</S>	0.172312343888	0.118710199916	0.11745461573	0.116025391182	0.116428810675	0.12110886515	0.118817134137	0.119142664697
