 	un	forno	che	fa	buon	pane	</S>
a31	0.16095176565	0.485789413	0.0492962675	0.0758953955	0.032908215	0.10776968075	0.087389244
a20	0.121973778983	0.601987027667	0.0264014581667	0.1194088205	0.0120541069333	0.04624718575	0.0719276106667
a28	0.118484077994	0.566423099222	0.0154726877222	0.140332238833	0.00471565413777	0.0325902109167	0.121982040222
a31	0.150906364331	0.584509123074	0.0133140792407	0.0961399749443	0.00186528231926	0.0271252793056	0.126139946741
a18	0.192882714777	0.481655624358	0.0157905744136	0.0587655616481	0.00261786648642	0.0427092747685	0.205578408914
a13	0.110308837592	0.323923481453	0.0146855564712	0.0413799788827	0.00501590582881	0.0671691315895	0.437517086305
a39	0.045209737864	0.431879607151	0.00970225315707	0.0293147436276	0.00668103377627	0.0612431938632	0.415969440435
a20	0.031774140288	0.581630135717	0.00709087371902	0.0312049035425	0.0100341107588	0.0714253612877	0.266840498478
a31	0.0306773457627	0.593559078572	0.00784508673967	0.0744397045142	0.0135522042529	0.0761270660959	0.203799499493
a20	0.0299365845876	0.560621416191	0.0142807150799	0.0966825215047	0.018387892751	0.0809160143653	0.199174836498
a39	0.0306194368625	0.59337762873	0.01846525836	0.0646519168349	0.022877371917	0.0801262564551	0.189882155499
a18	0.0343097042875	0.643441476243	0.0263744894533	0.045750805945	0.0390191273057	0.0818661771517	0.129238225166
a39	0.0527545267625	0.575576192081	0.0431836864844	0.0406590059817	0.0618091671019	0.101562859051	0.124454508389
a46	0.0762168055875	0.518066830694	0.0594044308281	0.0358359586606	0.0835619107006	0.109002799684	0.117911244463
a38	0.100805811862	0.439155760231	0.0766983589427	0.0369454095535	0.1017647419	0.123993366561	0.120636579821
a39	0.121178123954	0.358850676744	0.0918186063142	0.0446772148512	0.108707541967	0.135339802187	0.13942803994
a31	0.151556227985	0.254593622248	0.105858638771	0.0761549266171	0.117987915322	0.141031104062	0.15281754998
a18	0.158986485995	0.202486694083	0.11261462459	0.091829695539	0.124237065107	0.146371824687	0.16347359666
a31	0.154340821998	0.182401438028	0.11785025653	0.101714221846	0.128810131702	0.149463951562	0.165419188887
a41	0.153333123999	0.156926706009	0.12470800551	0.120143377282	0.141145680567	0.148079137187	0.155664009629
a35	0.141485564666	0.151493762003	0.130220098503	0.125411782427	0.146273190189	0.149990609062	0.15512503321
a31	0.160267371555	0.145105517334	0.135371362834	0.132781474142	0.13958200673	0.141584259687	0.145308027737
a28	0.161030497185	0.136874762445	0.133272400945	0.133158158047	0.15113901891	0.144172076562	0.140353082579
a27	0.142146419062	0.137684097482	0.133617810315	0.134452419349	0.161131466303	0.149582268854	0.14138549086
a13	0.139916429687	0.141465279161	0.136836210105	0.13699106645	0.154790978768	0.147458092951	0.14254188362
a46	0.139623396562	0.143131346387	0.138229816702	0.137577708817	0.150744842923	0.14646045765	0.144232377873
a24	0.140845212187	0.144645752129	0.139688848901	0.138201949606	0.145893140974	0.145010909217	0.145714169291
a39	0.141706180729	0.145402064043	0.140508469634	0.138501466535	0.143107470325	0.144182269739	0.14659206643
a31	0.14609549691	0.144353991348	0.140807013211	0.139259962178	0.141527603442	0.14279055658	0.14516534881
a11	0.146800352303	0.142963703783	0.140522367737	0.139651357393	0.143231621147	0.14297510886	0.143855479603
a31	0.145054444101	0.142961687928	0.140632542579	0.140152835798	0.144228037049	0.143387182953	0.143583299868
a21	0.1447256547	0.143231859309	0.14085661086	0.140437501933	0.143885159016	0.143290907651	0.143572319956
</S>	0.14270355735	0.143433534655	0.14058333043	0.139773675967	0.144854564508	0.144158153826	0.144493164978
