 	possono	essere	ancora	svegli	</S>
a31	0.31686997	0.0660422461	0.24055806	0.280969968	0.09555976275
a20	0.617888423333	0.0222491624023	0.210494749	0.1143099238	0.03505771155
a23	0.830111974444	0.00742031886237	0.0827182596667	0.0406636863	0.03908572265
a31	0.906467624815	0.00247815012792	0.0377797500222	0.01498683816	0.038287622584
a20	0.956694484938	0.00095596339044	0.0173131681407	0.00688785144667	0.018148530562
a11	0.949859704979	0.000721334306813	0.0137630727136	0.00767835738222	0.0279775771873
a20	0.939675824993	0.0058365323456	0.0152134765712	0.00914786079407	0.0301263570624
a31	0.859814751664	0.0119247126152	0.0552959668571	0.0338204369314	0.0391441713541
a37	0.629037370555	0.0801621037051	0.170225978952	0.0647576656438	0.0558169237847
a31	0.425568590185	0.122205984568	0.229158182984	0.0943846918813	0.128682571262
a11	0.312664990062	0.126965768189	0.273695534328	0.118358680627	0.168315013754
a46	0.238286156687	0.152884809396	0.346771398109	0.125957143542	0.136100484585
a31	0.214593915562	0.157199169799	0.30378110937	0.151070174514	0.173355624862
a46	0.204866358521	0.166839453266	0.265128176457	0.168384014838	0.194781978287
a31	0.205737296174	0.177040661089	0.251455732152	0.176564101613	0.189202192762
a20	0.205760025391	0.189230420363	0.220104770717	0.188554560538	0.196350207587
a28	0.20127060513	0.193400926788	0.217631366906	0.192420730179	0.195276362529
</S>	0.198291137565	0.194267298394	0.218842433453	0.19333789009	0.195261231265
