 	io	non	ho	cosa	da	mangiare	</S>
a31	0.11443543	0.076191116	0.1962200445	0.040325821	0.008301425735	0.305610114	0.25891606
a37	0.126664846667	0.0856952886667	0.242570888167	0.0747256103333	0.00299326290167	0.109626649667	0.357723506667
a31	0.210383415556	0.0994712828889	0.201241806056	0.0905663801111	0.00130228686722	0.042665590789	0.354369285556
a18	0.216526978519	0.171460594296	0.225719378685	0.0778973933704	0.00277185902241	0.0411933054963	0.264430508519
a31	0.37911834284	0.157611951432	0.191576429562	0.0518483141235	0.00319531192747	0.0392850282988	0.177364586173
a11	0.57689060428	0.081147803144	0.102179228854	0.0281203590412	0.00669606222916	0.0244453482329	0.180520525391
a37	0.474763031427	0.0637015657147	0.053182348618	0.0370530776804	0.0222025224097	0.031996378411	0.317101058464
a15	0.454193217142	0.0848979589049	0.060869018206	0.0381182005601	0.0474693144699	0.037040336137	0.277411952821
a39	0.468324512381	0.119964227968	0.094717251402	0.0255307581867	0.10394339349	0.0398627127123	0.14765717094
a31	0.455922554127	0.125112112656	0.101503555467	0.0354010893956	0.117185479497	0.0494540715708	0.115421163647
a39	0.411346094709	0.119769444219	0.106889323489	0.0493701924652	0.106335021499	0.0772770351903	0.129012861216
a20	0.29985321157	0.127836851406	0.116584656163	0.0591921034884	0.127016567166	0.10957373973	0.159942853739
a24	0.239374123857	0.125877633802	0.117780220388	0.0793461744961	0.131558709055	0.13029434991	0.17576880458
a31	0.194627767952	0.131402527934	0.128543510129	0.107178444832	0.134127106352	0.137907703303	0.16621295486
a46	0.171566849317	0.136616889311	0.136514113376	0.125497938277	0.136518095451	0.139919797768	0.153366324953
a31	0.160642606439	0.138617453104	0.138791204459	0.133024229426	0.13864718515	0.141499952589	0.148777384984
a3	0.154217852146	0.140483764368	0.140824198153	0.138095343142	0.140409071717	0.141495990863	0.144473784995
a31	0.152247007382	0.141116384789	0.141416759384	0.139838061047	0.141077123906	0.141462190288	0.142842488332
</S>	0.155063438691	0.140755977394	0.141006114692	0.139995875524	0.140638401953	0.140838955144	0.141701284166
